Es,Sx,Sxx,Sy,Syy,PQ-15,PQ-14,PQ-13,PQ-12,PQ-11,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.000287917052112893+0j),[4.88903686e-16],[1.],[-0.0339313],[1.],"(array([0.00191297]), array([0.00331336]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00382594]), array([1.73472348e-17]))"
(0.006899403577259201+0j),[4.38740149e-16],[1.],[-0.16554128],[1.],"(array([0.01126144]), array([0.01950539]))","(array([-1.49075857e-31]), array([1.32032292e-31]))","(array([2.25836324e-31]), array([-3.00343131e-31]))","(array([2.7695504e-31]), array([-1.97449008e-31]))","(array([1.72565807e-39]), array([2.52038221e-39]))","(array([2.93523119e-32]), array([3.69444776e-32]))","(array([1.1676529e-25]), array([4.88345247e-26]))","(array([0.]), array([0.]))","(array([3.074329e-31]), array([-2.51967332e-31]))","(array([2.63427955e-31]), array([-2.15852006e-31]))","(array([1.72996652e-32]), array([1.72402695e-32]))","(array([3.47882264e-25]), array([1.05427902e-24]))","(array([7.18453321e-32]), array([-4.75113546e-32]))","(array([-3.16092699e-32]), array([4.75875321e-33]))","(array([0.00382594]), array([-8.47846099e-17]))","(array([0.02252289]), array([8.76035355e-17]))"
(0.008347467298730087+0j),[3.42164772e-15],[1.],[-0.18189472],[1.],"(array([0.01958626]), array([0.0339244]))","(array([-1.21799224e-22]), array([-2.21197841e-23]))","(array([-1.27176562e-22]), array([-3.44201071e-23]))","(array([4.19466145e-23]), array([-2.02634333e-23]))","(array([-2.43031323e-22]), array([1.39971551e-22]))","(array([9.56173819e-24]), array([-3.15193816e-23]))","(array([-1.21358692e-23]), array([1.30337552e-23]))","(array([-2.92764384e-25]), array([-6.35422147e-25]))","(array([2.0411372e-23]), array([-1.12306251e-23]))","(array([2.46762023e-22]), array([-1.32391223e-22]))","(array([2.05735991e-22]), array([-3.27204152e-23]))","(array([-4.08972833e-23]), array([2.23039874e-23]))","(array([-1.56069269e-25]), array([-1.2045923e-25]))","(array([0.00382594]), array([-9.4325589e-18]))","(array([0.02252289]), array([3.03576608e-17]))","(array([0.03917252]), array([4.75314232e-16]))"
(0.011905072694337082+0j),[8.21710579e-15],[1.],[-0.21677379],[1.],"(array([0.02247647]), array([0.03893038]))","(array([-1.49178165e-22]), array([1.15075902e-22]))","(array([-3.45425185e-23]), array([-4.94646715e-23]))","(array([-2.97518652e-22]), array([-1.09649051e-21]))","(array([-2.12809066e-21]), array([7.97199279e-22]))","(array([-1.10218026e-21]), array([-4.25467247e-22]))","(array([-7.38598317e-22]), array([1.13149702e-22]))","(array([6.08839506e-22]), array([-4.37217695e-22]))","(array([-2.87495246e-21]), array([2.38478332e-21]))","(array([-1.27700701e-21]), array([3.35540049e-22]))","(array([4.88911471e-22]), array([-2.73669987e-22]))","(array([-1.89820251e-23]), array([9.51212018e-24]))","(array([0.00382594]), array([-3.37186876e-17]))","(array([0.02252289]), array([-9.88792381e-17]))","(array([0.03917252]), array([3.78169718e-16]))","(array([0.04495294]), array([1.81625548e-15]))"
(0.08486258618885993+0j),[1.21207458e-14],[1.],[-0.55664146],[1.],"(array([0.04412378]), array([0.07642464]))","(array([-1.5264827e-21]), array([-2.57102314e-21]))","(array([-9.34538322e-21]), array([1.45789613e-21]))","(array([-6.09446776e-21]), array([2.75912641e-21]))","(array([-1.65299984e-21]), array([1.31728622e-21]))","(array([-9.05861587e-22]), array([4.08691714e-22]))","(array([-1.23205737e-22]), array([2.10897166e-21]))","(array([-2.85566045e-21]), array([8.02169892e-21]))","(array([4.65911462e-21]), array([-3.23445603e-21]))","(array([6.6342719e-22]), array([-3.72386339e-21]))","(array([-5.74526759e-22]), array([-2.50052617e-22]))","(array([0.00382594]), array([3.65376132e-17]))","(array([0.02252289]), array([-1.31838984e-16]))","(array([0.03917252]), array([7.18175519e-16]))","(array([0.04495294]), array([1.73125403e-15]))","(array([0.08824757]), array([2.34534614e-15]))"
(0.1790870033827857+0j),[-1.87950158e-15],[1.],[-0.76208086],[1.],"(array([0.07487102]), array([0.12968041]))","(array([-6.45036727e-21]), array([-3.16644853e-22]))","(array([-3.59017639e-21]), array([8.92014622e-21]))","(array([1.15537883e-21]), array([2.50085901e-22]))","(array([-1.93423011e-21]), array([7.2693948e-22]))","(array([2.42600594e-22]), array([2.2736962e-21]))","(array([-2.83401242e-21]), array([8.6336818e-21]))","(array([5.05590557e-21]), array([-3.22079422e-21]))","(array([-7.65983542e-22]), array([-3.28349513e-21]))","(array([-2.03652733e-21]), array([-4.42772693e-23]))","(array([0.00382594]), array([5.03286648e-16]))","(array([0.02252289]), array([-1.27502175e-16]))","(array([0.03917252]), array([6.21031004e-16]))","(array([0.04495294]), array([2.28636554e-15]))","(array([0.08824757]), array([1.50920942e-15]))","(array([0.14974204]), array([2.56739074e-16]))"
(0.24505139315442978+0j),[-1.19556741e-14],[1.],[-0.8461735],[1.],"(array([0.09088594]), array([0.15741907]))","(array([-2.36912439e-20]), array([7.50040846e-21]))","(array([7.5381836e-20]), array([1.76236566e-20]))","(array([-4.98723085e-20]), array([3.68059863e-20]))","(array([-1.07781858e-20]), array([1.33307013e-20]))","(array([-1.29795707e-20]), array([3.84818091e-20]))","(array([4.07447131e-20]), array([-5.96091848e-20]))","(array([-4.6503058e-20]), array([5.96108968e-20]))","(array([-4.2688872e-20]), array([6.38818216e-20]))","(array([0.00382594]), array([6.99635662e-16]))","(array([0.02252289]), array([6.89552582e-16]))","(array([0.03917252]), array([1.62717062e-15]))","(array([0.04495294]), array([1.90125693e-15]))","(array([0.08824757]), array([4.12170298e-15]))","(array([0.14974204]), array([-1.54043445e-15]))","(array([0.18177188]), array([-3.77475828e-15]))"
(0.38098883807321426+0j),[5.33762818e-15],[1.],[-0.94005836],[1.],"(array([0.10153371]), array([0.17586154]))","(array([3.1867956e-19]), array([-3.27119693e-19]))","(array([-5.72112752e-19]), array([5.52798976e-19]))","(array([1.28311009e-19]), array([-5.38274146e-20]))","(array([-3.5843072e-19]), array([2.84087031e-19]))","(array([3.05474526e-19]), array([-3.07678621e-19]))","(array([-1.50067651e-19]), array([1.86924927e-19]))","(array([-2.17313203e-19]), array([3.10918321e-19]))","(array([0.00382594]), array([7.41377446e-16]))","(array([0.02252289]), array([1.52482194e-15]))","(array([0.03917252]), array([2.00360561e-15]))","(array([0.04495294]), array([1.72604986e-15]))","(array([0.08824757]), array([4.23966418e-15]))","(array([0.14974204]), array([-9.57567359e-16]))","(array([0.18177188]), array([-1.94982919e-15]))","(array([0.20306742]), array([-7.77156117e-16]))"
(0.37642238103642633+0j),[1.75437238e-14],[1.],[-0.91080006],[1.],"(array([0.10430485]), array([0.1806613]))","(array([-2.35691679e-18]), array([2.1260208e-18]))","(array([-4.69278253e-20]), array([3.1693598e-19]))","(array([-3.90304653e-18]), array([2.21980252e-18]))","(array([2.24937555e-18]), array([-9.04591495e-19]))","(array([-2.91145614e-19]), array([3.70408229e-19]))","(array([-2.60251811e-18]), array([1.6563711e-18]))","(array([0.00382594]), array([7.68807761e-16]))","(array([0.02252289]), array([1.49359691e-15]))","(array([0.03917252]), array([1.52308721e-15]))","(array([0.04495294]), array([3.97945565e-15]))","(array([0.08824757]), array([3.8129222e-15]))","(array([0.14974204]), array([5.55111512e-16]))","(array([0.18177188]), array([-2.71310752e-15]))","(array([0.20306742]), array([2.66453526e-15]))","(array([0.2086097]), array([3.78169718e-15]))"
(0.40846272869981876+0j),[6.22225003e-15],[1.],[-0.89887576],[1.],"(array([0.10205253]), array([0.17676016]))","(array([6.66981038e-18]), array([1.81812705e-18]))","(array([-8.29395796e-18]), array([4.78854386e-18]))","(array([9.35603697e-18]), array([6.18024131e-18]))","(array([-7.0993359e-19]), array([4.92536584e-19]))","(array([-4.02956187e-18]), array([2.80817994e-18]))","(array([0.00382594]), array([7.82685548e-16]))","(array([0.02252289]), array([1.67140607e-15]))","(array([0.03917252]), array([1.77982629e-15]))","(array([0.04495294]), array([3.86669863e-15]))","(array([0.08824757]), array([3.62210262e-15]))","(array([0.14974204]), array([-7.84095011e-16]))","(array([0.18177188]), array([-3.87884169e-15]))","(array([0.20306742]), array([1.96370697e-15]))","(array([0.2086097]), array([1.28369537e-15]))","(array([0.20410505]), array([2.65065747e-15]))"
(0.43310812479579575+0j),[8.21648424e-15],[1.],[-0.8776593],[1.],"(array([0.10015762]), array([0.17347808]))","(array([-1.67673482e-17]), array([8.89309599e-18]))","(array([1.0723308e-17]), array([4.99095311e-18]))","(array([-7.10764777e-19]), array([5.31056402e-19]))","(array([-8.95789824e-18]), array([3.83310172e-18]))","(array([0.00382594]), array([7.84528692e-16]))","(array([0.02252289]), array([1.85181731e-15]))","(array([0.03917252]), array([2.10248485e-15]))","(array([0.04495294]), array([4.1234377e-15]))","(array([0.08824757]), array([4.8919202e-15]))","(array([0.14974204]), array([1.06858966e-15]))","(array([0.18177188]), array([-4.53803661e-15]))","(array([0.20306742]), array([3.07393e-15]))","(array([0.2086097]), array([2.10942375e-15]))","(array([0.20410505]), array([2.90045765e-15]))","(array([0.20031524]), array([2.71310752e-15]))"
