Es,Sx,Sxx,Sy,Syy,PQ-15,PQ-14,PQ-13,PQ-12,PQ-11,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0037979847516105467+0j),[-5.27020295e-16],[1.],[-0.12301867],[1.],"(array([0.00694375]), array([0.01202692]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.0138875]), array([-3.12250226e-17]))"
(0.015792464408618374+0j),[1.79112269e-15],[1.],[-0.24927662],[1.],"(array([0.02101705]), array([0.0364026]))","(array([4.31643074e-29]), array([3.86320045e-28]))","(array([4.43678845e-35]), array([-1.4682408e-35]))","(array([-1.45674519e-45]), array([-7.62652825e-45]))","(array([-7.29204403e-53]), array([-7.2713374e-53]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([-2.73480571e-30]), array([2.35849995e-30]))","(array([-9.20871656e-31]), array([6.08574246e-31]))","(array([5.20950669e-31]), array([-1.55929736e-31]))","(array([-4.06166024e-36]), array([-4.73615678e-36]))","(array([1.05306373e-30]), array([2.62290897e-30]))","(array([0.0138875]), array([2.00794242e-16]))","(array([0.0420341]), array([1.21430643e-16]))"
(0.017494581240062562+0j),[4.45785695e-15],[1.],[-0.26194779],[1.],"(array([0.02881931]), array([0.0499165]))","(array([2.57465281e-22]), array([4.38840877e-22]))","(array([2.81596139e-21]), array([-1.81872725e-21]))","(array([2.06177565e-22]), array([-1.23217606e-22]))","(array([-1.51155541e-23]), array([-9.31551412e-22]))","(array([5.41964458e-22]), array([1.24125907e-21]))","(array([1.9033324e-21]), array([-7.49784053e-22]))","(array([1.72447235e-21]), array([-8.67431107e-22]))","(array([-7.43143813e-22]), array([1.44952133e-22]))","(array([8.24990721e-22]), array([-4.86472537e-22]))","(array([-1.23574801e-21]), array([7.3264078e-22]))","(array([-4.92133969e-22]), array([9.50968616e-22]))","(array([1.88429964e-23]), array([-6.68649007e-24]))","(array([0.0138875]), array([2.67147415e-16]))","(array([0.0420341]), array([1.02348685e-16]))","(array([0.05763861]), array([1.5074747e-15]))"
(0.03742099358204665+0j),[2.52885477e-14],[1.],[-0.3790464],[1.],"(array([0.03618338]), array([0.06267145]))","(array([4.06736543e-21]), array([-9.69476593e-22]))","(array([3.11517033e-21]), array([-8.4674458e-22]))","(array([-4.75797946e-21]), array([1.95248756e-21]))","(array([7.79565003e-21]), array([-2.67965999e-21]))","(array([-4.85516509e-21]), array([3.73104681e-21]))","(array([1.59503938e-21]), array([-7.98410741e-22]))","(array([-2.00206822e-21]), array([5.65840513e-22]))","(array([7.11622051e-21]), array([-3.99161508e-21]))","(array([5.24669713e-21]), array([2.39618984e-21]))","(array([2.75228032e-22]), array([-1.01943667e-20]))","(array([-7.40424829e-23]), array([-3.06634484e-22]))","(array([0.0138875]), array([2.25080371e-16]))","(array([0.0420341]), array([-2.01227923e-16]))","(array([0.05763861]), array([1.86482774e-15]))","(array([0.07236676]), array([6.89032165e-15]))"
(0.1349729833713212+0j),[2.58176205e-14],[1.],[-0.68119487],[1.],"(array([0.06045997]), array([0.10471975]))","(array([4.45583589e-21]), array([-3.54491988e-21]))","(array([-4.93964717e-21]), array([2.40875345e-21]))","(array([4.91547606e-21]), array([-1.61813578e-21]))","(array([-4.60879544e-21]), array([3.56553936e-21]))","(array([2.44086261e-21]), array([-1.24112388e-21]))","(array([5.45368694e-22]), array([-1.08421917e-21]))","(array([9.45223032e-21]), array([-5.59509048e-22]))","(array([4.16511499e-21]), array([3.18180818e-21]))","(array([9.02580616e-22]), array([-1.00592509e-20]))","(array([-1.98626117e-21]), array([3.20362478e-22]))","(array([0.0138875]), array([3.36102673e-16]))","(array([0.0420341]), array([-5.34294831e-16]))","(array([0.05763861]), array([1.79196935e-15]))","(array([0.07236676]), array([6.97705782e-15]))","(array([0.12091995]), array([5.64479019e-15]))"
(0.24029031315430455+0j),[2.52091681e-14],[1.],[-0.84499092],[1.],"(array([0.08661621]), array([0.15002368]))","(array([-1.75389854e-20]), array([1.2083185e-20]))","(array([-6.96039149e-20]), array([-1.13318372e-19]))","(array([6.64375726e-21]), array([5.07768887e-21]))","(array([1.37111235e-20]), array([-6.31980499e-21]))","(array([8.72083417e-21]), array([-3.87731792e-21]))","(array([-1.01962835e-20]), array([1.090153e-20]))","(array([2.0368436e-20]), array([-4.14398989e-21]))","(array([1.46431639e-20]), array([-1.76718543e-20]))","(array([-1.71586559e-21]), array([-4.17626746e-22]))","(array([0.0138875]), array([1.56992475e-16]))","(array([0.0420341]), array([-7.37257477e-16]))","(array([0.05763861]), array([1.76768322e-15]))","(array([0.07236676]), array([6.3768435e-15]))","(array([0.12091995]), array([6.07847106e-15]))","(array([0.17323243]), array([5.5788707e-15]))"
(0.3072857539257258+0j),[5.21225076e-15],[1.],[-0.89874604],[1.],"(array([0.098515]), array([0.17063298]))","(array([-2.60924907e-19]), array([-3.47277529e-20]))","(array([7.68093173e-20]), array([-4.30521261e-20]))","(array([8.40804363e-19]), array([8.42967561e-19]))","(array([-2.87881371e-19]), array([-3.30271014e-19]))","(array([1.8646502e-21]), array([8.29200826e-21]))","(array([7.90573659e-19]), array([5.3624504e-19]))","(array([2.08548067e-19]), array([-3.1710086e-19]))","(array([-9.72296595e-20]), array([5.56220565e-20]))","(array([0.0138875]), array([9.02923569e-16]))","(array([0.0420341]), array([-1.77982629e-15]))","(array([0.05763861]), array([1.19175503e-15]))","(array([0.07236676]), array([6.23806562e-15]))","(array([0.12091995]), array([5.26315103e-15]))","(array([0.17323243]), array([4.71150896e-15]))","(array([0.19702999]), array([-2.56739074e-16]))"
(0.442147217511558+0j),[9.53174516e-15],[1.],[-0.94474264],[1.],"(array([0.10473207]), array([0.18140127]))","(array([-1.98010346e-18]), array([2.8336465e-18]))","(array([2.40150493e-18]), array([3.44074715e-18]))","(array([-4.93442285e-18]), array([-8.3044886e-18]))","(array([8.15214624e-19]), array([2.90223839e-19]))","(array([1.11360467e-18]), array([-2.51468536e-18]))","(array([-9.70606695e-20]), array([-1.08088845e-18]))","(array([-3.53955493e-19]), array([3.49104396e-19]))","(array([0.0138875]), array([1.2173422e-15]))","(array([0.0420341]), array([-1.58206781e-15]))","(array([0.05763861]), array([3.5908776e-16]))","(array([0.07236676]), array([6.04030714e-15]))","(array([0.12091995]), array([4.39231984e-15]))","(array([0.17323243]), array([4.17721413e-15]))","(array([0.19702999]), array([1.0269563e-15]))","(array([0.20946415]), array([1.67227343e-15]))"
(0.4316738829874644+0j),[2.66340408e-14],[1.],[-0.90692435],[1.],"(array([0.10433834]), array([0.1807193]))","(array([2.07710986e-18]), array([3.59975401e-18]))","(array([-1.98830959e-18]), array([-1.11499284e-17]))","(array([1.33490774e-18]), array([-3.63521784e-20]))","(array([4.37775327e-18]), array([-5.03387258e-18]))","(array([9.07168294e-19]), array([-1.65997863e-18]))","(array([-1.93878707e-18]), array([-8.98731588e-18]))","(array([0.0138875]), array([1.3964524e-15]))","(array([0.0420341]), array([-6.69603262e-16]))","(array([0.05763861]), array([9.57567359e-16]))","(array([0.07236676]), array([6.47745746e-15]))","(array([0.12091995]), array([3.21617732e-15]))","(array([0.17323243]), array([6.12704332e-15]))","(array([0.19702999]), array([1.38777878e-15]))","(array([0.20946415]), array([5.36376499e-15]))","(array([0.20867667]), array([6.93195501e-15]))"
(0.4574460000842466+0j),[4.70660224e-14],[1.],[-0.87901822],[1.],"(array([0.10068824]), array([0.17439715]))","(array([-9.6476463e-18]), array([-5.36400364e-18]))","(array([2.23105386e-18]), array([-1.22883812e-17]))","(array([-4.91378545e-18]), array([-6.26801171e-18]))","(array([1.76142556e-18]), array([-2.13042285e-18]))","(array([4.08945369e-18]), array([-2.07385827e-17]))","(array([0.0138875]), array([1.31405303e-15]))","(array([0.0420341]), array([-1.05991604e-15]))","(array([0.05763861]), array([7.44196371e-16]))","(array([0.07236676]), array([7.60849717e-15]))","(array([0.12091995]), array([7.13318293e-15]))","(array([0.17323243]), array([8.22952817e-15]))","(array([0.19702999]), array([3.91353616e-15]))","(array([0.20946415]), array([8.95811203e-15]))","(array([0.20867668]), array([1.23373534e-14]))","(array([0.20137649]), array([1.02765019e-14]))"
