Es,Sx,Sxx,Sy,Syy,PQ-15,PQ-14,PQ-13,PQ-12,PQ-11,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.6086116803253004+0j),[-0.01901789],[1.],[-0.25867166],[1.],"(array([0.13268696]), array([0.04964388]))","(array([0.11067038]), array([1.55555218e-08]))","(array([0.11200589]), array([8.52662109e-09]))","(array([0.14503329]), array([7.73997255e-11]))","(array([0.1886867]), array([1.91859219e-08]))","(array([0.20534668]), array([2.66947119e-08]))","(array([0.21050591]), array([2.25995233e-08]))","(array([0.20477874]), array([1.1393529e-08]))","(array([0.19548669]), array([-3.46273212e-09]))","(array([0.18622338]), array([-1.18315062e-08]))","(array([0.17640703]), array([-6.80966061e-06]))","(array([0.1645463]), array([-7.36573536e-05]))","(array([0.14593394]), array([-0.00037012]))","(array([0.11677898]), array([-0.00108189]))","(array([0.07948647]), array([-0.00227691]))","(array([0.05946088]), array([-0.00370149]))"
(0.5471412480885568+0j),[-0.02271852],[1.],[-0.24806102],[1.],"(array([0.14339569]), array([0.04712083]))","(array([0.11200628]), array([2.58434663e-08]))","(array([0.14503386]), array([1.27317882e-08]))","(array([0.18868762]), array([4.14555106e-08]))","(array([0.2053478]), array([8.95859882e-08]))","(array([0.2105071]), array([5.59122952e-08]))","(array([0.20477994]), array([2.99746835e-08]))","(array([0.19548782]), array([-6.22863354e-09]))","(array([0.18622442]), array([-2.65832737e-08]))","(array([0.17640795]), array([-6.84310997e-06]))","(array([0.16454706]), array([-7.36868308e-05]))","(array([0.14593453]), array([-0.00037016]))","(array([0.11677955]), array([-0.00108193]))","(array([0.07948716]), array([-0.00227694]))","(array([0.05946147]), array([-0.00370151]))","(array([0.05717028]), array([-0.00478016]))"
(0.4950489336374338+0j),[-0.02392212],[1.],[-0.23556825],[1.],"(array([0.14385246]), array([0.04451246]))","(array([0.14503421]), array([2.58790969e-08]))","(array([0.18868812]), array([6.47447197e-08]))","(array([0.20534839]), array([1.49334472e-07]))","(array([0.21050771]), array([9.34264085e-08]))","(array([0.20478056]), array([4.92274431e-08]))","(array([0.19548841]), array([6.13726972e-10]))","(array([0.18622497]), array([-3.17172366e-08]))","(array([0.17640845]), array([-6.8571003e-06]))","(array([0.1645475]), array([-7.37092752e-05]))","(array([0.14593493]), array([-0.00037018]))","(array([0.11678]), array([-0.00108195]))","(array([0.07948778]), array([-0.00227695]))","(array([0.05946217]), array([-0.00370151]))","(array([0.05717094]), array([-0.00478017]))","(array([0.0544726]), array([-0.0053235]))"
(0.4486968894960275+0j),[-0.02371349],[1.],[-0.22706527],[1.],"(array([0.17577916]), array([0.04236964]))","(array([0.18868865]), array([2.15345229e-07]))","(array([0.20534896]), array([2.99255187e-07]))","(array([0.21050835]), array([1.77901927e-07]))","(array([0.20478122]), array([8.97157329e-08]))","(array([0.19548901]), array([1.70502303e-08]))","(array([0.18622551]), array([-3.78121439e-08]))","(array([0.17640892]), array([-6.86921511e-06]))","(array([0.16454788]), array([-7.37403064e-05]))","(array([0.14593521]), array([-0.00037022]))","(array([0.11678022]), array([-0.001082]))","(array([0.07948809]), array([-0.00227701]))","(array([0.05946256]), array([-0.00370153]))","(array([0.0571713]), array([-0.00478019]))","(array([0.05447294]), array([-0.00532353]))","(array([0.05206992]), array([-0.00544594]))"
(0.4044340048949021+0j),[-0.0219316],[1.],[-0.22292783],[1.],"(array([0.21854658]), array([0.04125697]))","(array([0.20534962]), array([3.38834389e-07]))","(array([0.21050908]), array([2.06094294e-07]))","(array([0.20478196]), array([1.60324532e-07]))","(array([0.19548964]), array([6.51672003e-08]))","(array([0.18622601]), array([-1.84976836e-08]))","(array([0.17640932]), array([-6.86486096e-06]))","(array([0.16454819]), array([-7.37740707e-05]))","(array([0.14593538]), array([-0.00037026]))","(array([0.1167802]), array([-0.00108205]))","(array([0.07948816]), array([-0.00227707]))","(array([0.05946272]), array([-0.00370156]))","(array([0.05717145]), array([-0.00478023]))","(array([0.05447305]), array([-0.00532359]))","(array([0.05206998]), array([-0.00544601]))","(array([0.05066558]), array([-0.00523696]))"
(0.3596591074159456+0j),[-0.01797456],[1.],[-0.21491111],[1.],"(array([0.23401619]), array([0.04046793]))","(array([0.21050947]), array([2.54578898e-07]))","(array([0.20478236]), array([2.24797162e-07]))","(array([0.19549002]), array([1.18759558e-07]))","(array([0.18622637]), array([2.30416639e-08]))","(array([0.1764097]), array([-6.83887406e-06]))","(array([0.16454851]), array([-7.37810153e-05]))","(array([0.1459356]), array([-0.00037028]))","(array([0.11678038]), array([-0.00108207]))","(array([0.07948838]), array([-0.0022771]))","(array([0.05946299]), array([-0.00370161]))","(array([0.05717171]), array([-0.00478028]))","(array([0.05447329]), array([-0.00532363]))","(array([0.0520702]), array([-0.00544605]))","(array([0.05066576]), array([-0.00523698]))","(array([0.04938459]), array([-0.00459891]))"
(0.3240589404776948+0j),[-0.01251387],[1.],[-0.22552895],[1.],"(array([0.23831929]), array([0.04116593]))","(array([0.20478275]), array([3.37951869e-07]))","(array([0.19549038]), array([2.10196726e-07]))","(array([0.18622673]), array([1.03683041e-07]))","(array([0.17641002]), array([-6.76283565e-06]))","(array([0.16454873]), array([-7.37781597e-05]))","(array([0.14593576]), array([-0.00037035]))","(array([0.11678048]), array([-0.00108211]))","(array([0.07948851]), array([-0.00227711]))","(array([0.05946315]), array([-0.00370163]))","(array([0.05717186]), array([-0.00478029]))","(array([0.05447343]), array([-0.00532364]))","(array([0.05207032]), array([-0.00544605]))","(array([0.05066587]), array([-0.00523697]))","(array([0.04938469]), array([-0.00459889]))","(array([0.04956899]), array([-0.0035141]))"
(0.28525647707666635+0j),[-0.0058433],[1.],[-0.21570368],[1.],"(array([0.23154492]), array([0.04204161]))","(array([0.19549078]), array([3.23532064e-07]))","(array([0.18622705]), array([2.22548045e-07]))","(array([0.17641026]), array([-6.6574153e-06]))","(array([0.16454897]), array([-7.37514259e-05]))","(array([0.14593596]), array([-0.00037039]))","(array([0.11678057]), array([-0.00108212]))","(array([0.07948862]), array([-0.00227712]))","(array([0.0594633]), array([-0.00370164]))","(array([0.057172]), array([-0.00478029]))","(array([0.05447357]), array([-0.00532362]))","(array([0.05207046]), array([-0.00544601]))","(array([0.050666]), array([-0.0052369]))","(array([0.0493848]), array([-0.00459883]))","(array([0.04956908]), array([-0.00351406]))","(array([0.04979223]), array([-0.00215843]))"
(0.2910954839961903+0j),[-0.00035687],[1.],[-0.33259842],[1.],"(array([0.22692315]), array([0.05312205]))","(array([0.18622739]), array([3.31493874e-07]))","(array([0.17641052]), array([-6.58246416e-06]))","(array([0.16454924]), array([-7.37404679e-05]))","(array([0.14593621]), array([-0.0003704]))","(array([0.11678069]), array([-0.00108213]))","(array([0.07948871]), array([-0.00227716]))","(array([0.05946342]), array([-0.00370169]))","(array([0.05717212]), array([-0.00478034]))","(array([0.05447369]), array([-0.00532366]))","(array([0.05207059]), array([-0.00544604]))","(array([0.05066614]), array([-0.00523691]))","(array([0.04938493]), array([-0.00459882]))","(array([0.04956921]), array([-0.00351404]))","(array([0.04979235]), array([-0.0021584]))","(array([0.06174539]), array([-0.00066611]))"
(0.30895068100188505+0j),[0.00078761],[1.],[-0.42870326],[1.],"(array([0.22909247]), array([0.07440607]))","(array([0.17641169]), array([-6.50855783e-06]))","(array([0.16455026]), array([-7.37142411e-05]))","(array([0.14593694]), array([-0.00037042]))","(array([0.11678096]), array([-0.0010822]))","(array([0.07948887]), array([-0.00227732]))","(array([0.05946361]), array([-0.00370192]))","(array([0.05717233]), array([-0.00478054]))","(array([0.05447393]), array([-0.00532383]))","(array([0.05207089]), array([-0.00544619]))","(array([0.0506665]), array([-0.00523703]))","(array([0.04938528]), array([-0.00459892]))","(array([0.04956952]), array([-0.00351416]))","(array([0.04979261]), array([-0.00215855]))","(array([0.06174568]), array([-0.00066631]))","(array([0.08589783]), array([7.43094956e-05]))"
