Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.13095747810085098+0j),[0.2485233],[1.],[0.5145074],[1.],[0.13366996],[0.12621511],[0.12783012],[0.12849503],[0.12912886],[0.12846149],[0.12662485],[0.12503191],[0.12276351],[0.11981191],[0.1170372]
(0.12253602724931102+0j),[0.24976608],[1.],[0.49264732],[1.],[0.13430195],[0.12783667],[0.12850064],[0.12913362],[0.12846534],[0.12662775],[0.12503396],[0.12276475],[0.11981236],[0.11703691],[0.1132174]
(0.11482731501101875+0j),[0.25166702],[1.],[0.47183948],[1.],[0.13321772],[0.12850755],[0.12913953],[0.12847021],[0.12663155],[0.12503681],[0.12276666],[0.11981337],[0.11703707],[0.11321666],[0.10841319]
(0.10778881843308288+0j),[0.25396153],[1.],[0.45211052],[1.],[0.13120092],[0.12914672],[0.12847624],[0.1266364],[0.12504059],[0.12276941],[0.1198151],[0.11703783],[0.11321643],[0.10841193],[0.10385394]
(0.09981127971752511+0j),[0.25665618],[1.],[0.42762545],[1.],[0.12887156],[0.12848367],[0.1266425],[0.1250455],[0.12277318],[0.11981772],[0.11703937],[0.11321684],[0.10841119],[0.10385214],[0.09888326]
(0.09265444900944599+0j),[0.25946014],[1.],[0.40446786],[1.],[0.12499467],[0.12664981],[0.12505152],[0.12277796],[0.1198213],[0.11704177],[0.11321803],[0.10841115],[0.10385095],[0.09888097],[0.09353334]
(0.0862414279017092+0j),[0.26207996],[1.],[0.38270839],[1.],[0.12010693],[0.1250585],[0.12278367],[0.11982575],[0.11704502],[0.11322003],[0.10841188],[0.10385048],[0.09887935],[0.09353062],[0.08849702]
(0.09303638712143283+0j),[0.26418326],[1.],[0.41504115],[1.],[0.11864241],[0.12279032],[0.11983111],[0.11704914],[0.11322286],[0.10841341],[0.10385077],[0.09887845],[0.09352859],[0.08849395],[0.08971026]
(0.10017026171466865+0j),[0.26529377],[1.],[0.44496521],[1.],[0.11956238],[0.11983799],[0.11705462],[0.11322692],[0.10841604],[0.10385202],[0.09887837],[0.09352723],[0.08849141],[0.08970697],[0.0967063]
(0.10752791103595132+0j),[0.26535576],[1.],[0.47265774],[1.],[0.11973533],[0.11706233],[0.11323293],[0.10842035],[0.10385471],[0.09887947],[0.09352681],[0.08848959],[0.08970415],[0.09670294],[0.10315897]
(0.11396326037102843+0j),[0.26451426],[1.],[0.49500766],[1.],[0.11984705],[0.11324149],[0.1084269],[0.10385933],[0.09888224],[0.09352779],[0.0884889],[0.08970222],[0.09670022],[0.1031556],[0.10875332]
(0.1203754330761624+0j),[0.26264254],[1.],[0.51576438],[1.],[0.11871095],[0.10843639],[0.10386656],[0.09888726],[0.0935307],[0.08848984],[0.08970162],[0.09669855],[0.10315303],[0.10874995],[0.11356346]
(0.1267001798655265+0j),[0.25963263],[1.],[0.53512507],[1.],[0.11663188],[0.10387711],[0.09889524],[0.09353619],[0.08849299],[0.0897029],[0.09669843],[0.1031517],[0.10874756],[0.11356012],[0.11803177]
(0.13156215416461167+0j),[0.25567157],[1.],[0.54966354],[1.],[0.11465036],[0.09890676],[0.09354484],[0.08849893],[0.08970659],[0.09670035],[0.10315206],[0.10874655],[0.11355789],[0.1180285],[0.1217969]
(0.136263343337206+0j),[0.25080572],[1.],[0.56341777],[1.],[0.11212281],[0.09355716],[0.08850816],[0.08971319],[0.09670482],[0.1031546],[0.10874735],[0.11355716],[0.11802642],[0.12179369],[0.12493634]
(0.14080259043496052+0j),[0.24506312],[1.],[0.57650395],[1.],[0.1093074],[0.08852094],[0.08972301],[0.09671217],[0.10315966],[0.10875033],[0.11355826],[0.1180259],[0.12179174],[0.12493319],[0.12791943]
(0.14693763415388306+0j),[0.23857515],[1.],[0.59308218],[1.],[0.10712204],[0.0897363],[0.09672267],[0.10316754],[0.10875578],[0.1135615],[0.11802721],[0.12179135],[0.12493132],[0.12791634],[0.13122731]
(0.15282888283991322+0j),[0.23248254],[1.],[0.60793519],[1.],[0.11132004],[0.09673637],[0.10317834],[0.10876385],[0.11356707],[0.11803055],[0.12179272],[0.12493098],[0.12791455],[0.13122436],[0.13473754]
(0.1583643775719498+0j),[0.22774726],[1.],[0.62057569],[1.],[0.12090918],[0.10319241],[0.10877489],[0.1135753],[0.11803623],[0.12179615],[0.12493244],[0.12791433],[0.13122274],[0.1347348],[0.13780115]
(0.16361164475895104+0j),[0.22419473],[1.],[0.63141604],[1.],[0.12947887],[0.10878965],[0.11358686],[0.11804488],[0.12180218],[0.12493616],[0.12791607],[0.13122286],[0.13473354],[0.13779869],[0.14040002]
(0.16848510661161986+0j),[0.22160304],[1.],[0.64050565],[1.],[0.13678544],[0.11360177],[0.1180566],[0.12181098],[0.12494237],[0.12792005],[0.13122497],[0.1347341],[0.13779783],[0.14039791],[0.1426182]
(0.17299834856456967+0j),[0.21978981],[1.],[0.64807404],[1.],[0.14295798],[0.11807129],[0.12182258],[0.12495116],[0.12792639],[0.13122925],[0.13473664],[0.13779885],[0.14039749],[0.14261652],[0.14448591]
(0.17588758573229646+0j),[0.21869555],[1.],[0.65181959],[1.],[0.14834286],[0.12183731],[0.12496289],[0.12793545],[0.13123602],[0.13474147],[0.13780196],[0.14039906],[0.14261662],[0.14448473],[0.1457519]
(0.17852132475298094+0j),[0.21819441],[1.],[0.65472629],[1.],[0.15264239],[0.12497702],[0.12794686],[0.13124504],[0.13474845],[0.13780712],[0.14040256],[0.14261864],[0.14448534],[0.14575125],[0.14652597]
(0.18094177788233595+0j),[0.21815515],[1.],[0.65694932],[1.],[0.15613425],[0.12795988],[0.13125577],[0.13475714],[0.13781398],[0.14040777],[0.14262234],[0.14448768],[0.14575228],[0.14652581],[0.14715617]
(0.1939898632036593+0j),[0.21828984],[1.],[0.67814708],[1.],[0.1604411],[0.13126802],[0.13476744],[0.13782245],[0.14041457],[0.14262762],[0.14449159],[0.14575491],[0.14652721],[0.14715646],[0.14986894]
(0.20660092944502606+0j),[0.21840157],[1.],[0.69569883],[1.],[0.16590459],[0.13478021],[0.13783332],[0.14042361],[0.142635],[0.14449745],[0.14575936],[0.14653036],[0.14715839],[0.14986994],[0.15423829]
(0.21865913648453708+0j),[0.21852069],[1.],[0.7098628],[1.],[0.17117228],[0.13784756],[0.14043582],[0.14264526],[0.14450593],[0.1457662],[0.14653567],[0.1471623],[0.14987273],[0.15424024],[0.1577886]
(0.23034941282136476+0j),[0.21854193],[1.],[0.72135719],[1.],[0.17566482],[0.14045142],[0.14265874],[0.14451736],[0.14577573],[0.14654345],[0.14716846],[0.14987759],[0.15424408],[0.1577915],[0.16066208]
(0.24128891416499135+0j),[0.21837022],[1.],[0.72998328],[1.],[0.17940995],[0.14267586],[0.14453224],[0.14578843],[0.14655411],[0.14717726],[0.14988483],[0.15425011],[0.1577964],[0.16066594],[0.16290804]
(0.2514074422633511+0j),[0.21794587],[1.],[0.73605006],[1.],[0.18251399],[0.14455093],[0.14580473],[0.14656809],[0.14718907],[0.14989483],[0.15425862],[0.15780359],[0.16067188],[0.16291281],[0.16454286]
(0.26053854282173255+0j),[0.21723295],[1.],[0.7397199],[1.],[0.18504371],[0.14582481],[0.14658564],[0.1472042],[0.14990783],[0.15426983],[0.15781321],[0.16068009],[0.16291966],[0.16454842],[0.16562352]
(0.26879153059949423+0j),[0.21616177],[1.],[0.74150625],[1.],[0.18679576],[0.14660687],[0.14722284],[0.14992406],[0.15428395],[0.15782544],[0.16069066],[0.16292874],[0.16455603],[0.16562973],[0.16622721]
(0.2761629084703729+0j),[0.21468455],[1.],[0.74171205],[1.],[0.18793854],[0.1472447],[0.14994338],[0.15430088],[0.15784021],[0.1607035],[0.16293986],[0.16456559],[0.16563774],[0.16623378],[0.16645263]
(0.2832140383328326+0j),[0.21280302],[1.],[0.74121886],[1.],[0.18888948],[0.14996551],[0.15432051],[0.15785741],[0.16071851],[0.16295291],[0.16457688],[0.16564742],[0.16624185],[0.16645924],[0.16642912]
(0.2892969939438118+0j),[0.210884],[1.],[0.73930606],[1.],[0.19184803],[0.15434249],[0.15787686],[0.16073554],[0.16296777],[0.16458977],[0.16565854],[0.16625136],[0.16646715],[0.16643558],[0.16617391]
(0.29439132164561826+0j),[0.2091983],[1.],[0.73606582],[1.],[0.19628872],[0.15789866],[0.1607548],[0.16298461],[0.16460444],[0.16567125],[0.16626231],[0.16647652],[0.16644337],[0.16618025],[0.16560921]
(0.29692873992214247+0j),[0.20768087],[1.],[0.7301235],[1.],[0.199641],[0.16077682],[0.16300405],[0.16462142],[0.16568602],[0.1662751],[0.16648753],[0.16645279],[0.16618807],[0.16561552],[0.16457828]
(0.29875998695990197+0j),[0.20629368],[1.],[0.72382921],[1.],[0.2021194],[0.16302565],[0.16464046],[0.16570263],[0.16628954],[0.16650004],[0.16646357],[0.16619726],[0.16562311],[0.16458434],[0.16322582]
(0.29998116060849955+0j),[0.20496171],[1.],[0.71736274],[1.],[0.20392426],[0.16466112],[0.16572082],[0.16630539],[0.16651382],[0.1664755],[0.16620752],[0.16563182],[0.16459148],[0.16323147],[0.16182753]
(0.2981231824813181+0j),[0.20371685],[1.],[0.70819106],[1.],[0.20494071],[0.16574064],[0.16632281],[0.16652899],[0.16648866],[0.16621889],[0.16564154],[0.16459967],[0.16323811],[0.16183273],[0.16009848]
(0.2960486612136048+0j),[0.20259309],[1.],[0.69965754],[1.],[0.20526669],[0.16634125],[0.16654516],[0.16650273],[0.16623108],[0.16565203],[0.16460858],[0.16324555],[0.1618387],[0.1601031],[0.15815379]
(0.29385039244138594+0j),[0.201539],[1.],[0.69179838],[1.],[0.20517107],[0.16656175],[0.16651726],[0.1662437],[0.16566292],[0.16461789],[0.16325341],[0.16184522],[0.16010828],[0.15815775],[0.15636601]
(0.29108112145260273+0j),[0.20054376],[1.],[0.68402399],[1.],[0.20472449],[0.16653211],[0.16625665],[0.16567411],[0.1646275],[0.16326156],[0.16185204],[0.16011388],[0.15816214],[0.1563693],[0.15465761]
(0.2883909641408882+0j),[0.19962278],[1.],[0.67703481],[1.],[0.20405819],[0.16627043],[0.16568605],[0.16463772],[0.16327026],[0.16185934],[0.16011991],[0.158167],[0.15637303],[0.15466031],[0.15302696]
(0.2858404771853896+0j),[0.19876556],[1.],[0.67079872],[1.],[0.20322896],[0.16569924],[0.16464903],[0.16327985],[0.1618674],[0.16012656],[0.15817239],[0.15637726],[0.15466343],[0.15302908],[0.15155307]
(0.28753989133407976+0j),[0.19776753],[1.],[0.67016619],[1.],[0.20245257],[0.16466151],[0.16329045],[0.16187627],[0.16013391],[0.15817836],[0.15638199],[0.15466704],[0.15303162],[0.15155464],[0.1508003]
(0.28917039276694667+0j),[0.19640302],[1.],[0.66931574],[1.],[0.20156383],[0.16330228],[0.1618862],[0.16014212],[0.15818506],[0.15638733],[0.15467116],[0.15303464],[0.15155664],[0.15080138],[0.15064292]
(0.2907289042020494+0j),[0.19465914],[1.],[0.66829714],[1.],[0.20040413],[0.16189732],[0.16015135],[0.15819258],[0.15639335],[0.15467584],[0.15303814],[0.15155909],[0.15080284],[0.15064351],[0.15044009]
(0.2931631828498887+0j),[0.19253971],[1.],[0.66824443],[1.],[0.19931684],[0.16016164],[0.15820101],[0.1564001],[0.15468113],[0.15304213],[0.15156194],[0.15080469],[0.15064445],[0.15044023],[0.15032938]
(0.29545221947259054+0j),[0.18998334],[1.],[0.66786616],[1.],[0.19801469],[0.15821044],[0.15640769],[0.15468708],[0.15304668],[0.15156525],[0.15080692],[0.15064576],[0.1504407],[0.15032913],[0.15028885]
(0.2975766024560573+0j),[0.18699724],[1.],[0.66723626],[1.],[0.19654972],[0.15641612],[0.15469374],[0.15305177],[0.15156901],[0.15080953],[0.15064737],[0.15044149],[0.15032917],[0.15028827],[0.15018559]
(0.2981138952133382+0j),[0.18372179],[1.],[0.66483059],[1.],[0.1951983],[0.15470111],[0.15305746],[0.15157323],[0.15081251],[0.1506493],[0.15044253],[0.1503295],[0.15028795],[0.15018475],[0.14985196]
(0.2985420779584446+0j),[0.18026384],[1.],[0.66261656],[1.],[0.19388335],[0.15306378],[0.15157798],[0.15081589],[0.15065154],[0.15044385],[0.15033006],[0.15028791],[0.15018418],[0.14985096],[0.14934589]
(0.29885976433217215+0j),[0.17666186],[1.],[0.6606155],[1.],[0.19270086],[0.15158339],[0.15081981],[0.1506542],[0.1504455],[0.15033091],[0.15028812],[0.1501839],[0.14985024],[0.14934483],[0.14888559]
(0.2963284863212447+0j),[0.17307231],[1.],[0.65571592],[1.],[0.19153779],[0.15082447],[0.15065745],[0.15044761],[0.15033212],[0.15028863],[0.15018385],[0.14984978],[0.149344],[0.14888449],[0.14811549]
(0.29386748243489574+0j),[0.16974296],[1.],[0.65161063],[1.],[0.19095016],[0.15066135],[0.15045023],[0.15033372],[0.15028946],[0.15018408],[0.14984956],[0.14934343],[0.14888362],[0.1481144],[0.14711706]
(0.2914975002444808+0j),[0.16676191],[1.],[0.64820794],[1.],[0.19098404],[0.15045344],[0.1503358],[0.15029066],[0.15018463],[0.1498496],[0.1493431],[0.14888302],[0.14811355],[0.14711603],[0.1462899]
(0.2863372033919263+0j),[0.16421187],[1.],[0.64187475],[1.],[0.19077407],[0.15033844],[0.1502923],[0.15018551],[0.14984992],[0.149343],[0.14888261],[0.14811293],[0.1471152],[0.14628893],[0.14520734]
(0.2815319385445396+0j),[0.16219466],[1.],[0.63669068],[1.],[0.19046033],[0.15029441],[0.15018676],[0.14985054],[0.14934316],[0.14888243],[0.1481125],[0.14711459],[0.14628816],[0.14520644],[0.1439285]
(0.2771101489088224+0j),[0.16068304],[1.],[0.6325399],[1.],[0.19023965],[0.15018845],[0.14985151],[0.1493436],[0.1488825],[0.14811229],[0.14711418],[0.1462876],[0.14520575],[0.1439277],[0.14289651]
(0.27051359289956267+0j),[0.1597362],[1.],[0.62577339],[1.],[0.18976626],[0.14985285],[0.14934435],[0.14888282],[0.14811231],[0.14711395],[0.1462872],[0.14520522],[0.14392706],[0.14289578],[0.14168346]
(0.2645297296566833+0j),[0.15936292],[1.],[0.62027957],[1.],[0.18887026],[0.14934541],[0.14888336],[0.14811246],[0.14711384],[0.14628688],[0.14520474],[0.14392645],[0.14289507],[0.14168267],[0.14031013]
(0.25916432527854016+0j),[0.1594734],[1.],[0.61593116],[1.],[0.18783272],[0.14888422],[0.14811283],[0.14711384],[0.14628663],[0.14520427],[0.1439258],[0.1428943],[0.14168179],[0.14030916],[0.13919991]
(0.26058387614492995+0j),[0.15976318],[1.],[0.62178393],[1.],[0.18741032],[0.14811354],[0.14711409],[0.14628652],[0.14520389],[0.1439252],[0.14289351],[0.14168086],[0.14030811],[0.13919877],[0.13937408]
(0.26227528242388365+0j),[0.15987292],[1.],[0.62717939],[1.],[0.18723245],[0.14711472],[0.14628668],[0.14520369],[0.14392471],[0.14289279],[0.14167993],[0.14030702],[0.13919757],[0.13937284],[0.14063525]
(0.26418532609504464+0j),[0.15975748],[1.],[0.63210512],[1.],[0.1868133],[0.14628726],[0.14520378],[0.14392442],[0.14289221],[0.14167909],[0.14030595],[0.13919633],[0.13937154],[0.14063397],[0.14179014]
(0.2675029157472558+0j),[0.15941217],[1.],[0.63825996],[1.],[0.18665211],[0.14520433],[0.14392445],[0.14289184],[0.14167841],[0.140305],[0.13919515],[0.13937023],[0.14063265],[0.14178888],[0.14303301]
(0.27086419969380576+0j),[0.15873201],[1.],[0.64359264],[1.],[0.1863141],[0.14392498],[0.14289183],[0.14167797],[0.14030422],[0.13919408],[0.13936898],[0.14063135],[0.14178759],[0.1430318],[0.14431892]
(0.27419631191478533+0j),[0.15769213],[1.],[0.64815398],[1.],[0.18575817],[0.14289231],[0.14167789],[0.14030368],[0.1391932],[0.13936787],[0.14063013],[0.14178635],[0.14303063],[0.14431786],[0.14542676]
(0.27439918647360473+0j),[0.15649015],[1.],[0.64804774],[1.],[0.18519468],[0.14167833],[0.14030353],[0.13919259],[0.13936697],[0.14062907],[0.14178522],[0.14302952],[0.14431687],[0.14542592],[0.14591686]
(0.2746106290439284+0j),[0.1552013],[1.],[0.64802916],[1.],[0.18421632],[0.14030389],[0.13919235],[0.13936633],[0.14062822],[0.14178426],[0.14302854],[0.14431598],[0.14542518],[0.14591628],[0.14590094]
(0.27480020931675225+0j),[0.15378272],[1.],[0.64811423],[1.],[0.18310898],[0.13919263],[0.13936606],[0.14062764],[0.14178352],[0.14302775],[0.14431522],[0.14542456],[0.14591579],[0.14590059],[0.1459056]
(0.2704019088884781+0j),[0.15245362],[1.],[0.6422784],[1.],[0.18194289],[0.1393663],[0.14062743],[0.14178304],[0.14302717],[0.14431464],[0.14542405],[0.14591541],[0.14590033],[0.1459055],[0.1452461]
(0.2662090617144619+0j),[0.15160969],[1.],[0.63738302],[1.],[0.18172295],[0.14062768],[0.14178291],[0.14302684],[0.14431427],[0.14542372],[0.14591516],[0.14590018],[0.14590549],[0.14524619],[0.14403705]
(0.26221954534803804+0j),[0.15140061],[1.],[0.63327187],[1.],[0.18258018],[0.14178322],[0.14302686],[0.14431418],[0.14542364],[0.14591511],[0.14590018],[0.14590561],[0.14524641],[0.14403731],[0.14302717]
(0.25475222942930825+0j),[0.1518902],[1.],[0.62442075],[1.],[0.1829832],[0.1430273],[0.14431441],[0.14542383],[0.1459153],[0.14590039],[0.14590588],[0.14524674],[0.14403768],[0.14302758],[0.14157047]
(0.247798914316394+0j),[0.15317877],[1.],[0.61679662],[1.],[0.18312774],[0.14431502],[0.14542431],[0.14591574],[0.14590082],[0.14590635],[0.14524723],[0.14403816],[0.14302808],[0.14157094],[0.13972386]
(0.24137281834618268+0j),[0.15521089],[1.],[0.61026609],[1.],[0.18329773],[0.14542513],[0.14591647],[0.14590151],[0.14590706],[0.14524792],[0.14403879],[0.14302869],[0.1415715],[0.13972432],[0.13814279]
(0.2365677707081009+0j),[0.15784988],[1.],[0.6065081],[1.],[0.18337456],[0.1459175],[0.14590244],[0.14590798],[0.14524882],[0.14403961],[0.14302942],[0.14157213],[0.13972484],[0.1381432],[0.13699667]
(0.23224832833904027+0j),[0.16086234],[1.],[0.60346724],[1.],[0.18293313],[0.14590371],[0.14590918],[0.14524996],[0.14404065],[0.14303037],[0.14157292],[0.13972543],[0.13814365],[0.13699701],[0.13623406]
(0.22841527868918643+0j),[0.16410045],[1.],[0.60108315],[1.],[0.18200191],[0.14591081],[0.14525147],[0.14404202],[0.14303161],[0.14157397],[0.13972622],[0.13814421],[0.13699741],[0.13623435],[0.13561789]
(0.22986314634413302+0j),[0.16734391],[1.],[0.60759071],[1.],[0.18160307],[0.14525344],[0.14404378],[0.1430332],[0.14157533],[0.13972728],[0.13814497],[0.13699791],[0.13623468],[0.1356181],[0.13608277]
(0.23154004415829843+0j),[0.17022326],[1.],[0.61354694],[1.],[0.18104954],[0.144046],[0.14303517],[0.14157702],[0.13972865],[0.13814599],[0.13699861],[0.13623511],[0.13561834],[0.13608297],[0.13748236]
(0.23339257638391872+0j),[0.17262625],[1.],[0.61898049],[1.],[0.17996859],[0.14303755],[0.14157905],[0.13973029],[0.13814726],[0.13699954],[0.13623572],[0.13561867],[0.1360832],[0.13748265],[0.13876397]
(0.23689452767517946+0j),[0.17456131],[1.],[0.62636575],[1.],[0.17925884],[0.14158145],[0.13973223],[0.13814878],[0.13700069],[0.13623653],[0.13561915],[0.1360835],[0.13748297],[0.13876436],[0.14021031]
(0.24038191543600282+0j),[0.17588259],[1.],[0.63284977],[1.],[0.17826774],[0.1397345],[0.13815056],[0.13700205],[0.13623753],[0.13561982],[0.13608395],[0.13748335],[0.13876478],[0.14021085],[0.14177439]
(0.24377826899328295+0j),[0.17653794],[1.],[0.63851491],[1.],[0.17691502],[0.1381526],[0.1370036],[0.13623869],[0.13562065],[0.13608456],[0.13748387],[0.13876526],[0.14021143],[0.14177513],[0.1431486]
(0.24540885206817015+0j),[0.17668726],[1.],[0.64099482],[1.],[0.17571656],[0.13700539],[0.13624003],[0.13562161],[0.13608531],[0.13748453],[0.13876586],[0.14021205],[0.14177589],[0.14314955],[0.144069]
(0.24689212742306157+0j),[0.17650765],[1.],[0.64315353],[1.],[0.17483664],[0.13624158],[0.13562274],[0.13608618],[0.1374853],[0.13876657],[0.14021276],[0.14177669],[0.14315051],[0.14407012],[0.14459948]
(0.24819681254317774+0j),[0.17608832],[1.],[0.64501233],[1.],[0.1743603],[0.13562406],[0.13608719],[0.13748618],[0.13876739],[0.14021357],[0.14177755],[0.14315148],[0.14407125],[0.14460076],[0.14505954]
(0.24527758829477078+0j),[0.17560974],[1.],[0.64058684],[1.],[0.17369013],[0.13608841],[0.13748721],[0.13876832],[0.1402145],[0.14177853],[0.14315253],[0.14407242],[0.14460205],[0.14506097],[0.14477076]
(0.24238657363948904+0j),[0.17541966],[1.],[0.63671738],[1.],[0.17375467],[0.1374884],[0.13876936],[0.1402155],[0.14177957],[0.14315365],[0.1440736],[0.14460334],[0.1450624],[0.14477226],[0.14384442]
(0.23953333372647975+0j),[0.17566551],[1.],[0.63329486],[1.],[0.17474124],[0.13877052],[0.14021657],[0.14178066],[0.14315481],[0.14407482],[0.14460461],[0.14506377],[0.14477371],[0.14384589],[0.14303315]
(0.23256617743418406+0j),[0.17643989],[1.],[0.62351744],[1.],[0.17518765],[0.14021774],[0.14178179],[0.14315598],[0.14407605],[0.14460589],[0.1450651],[0.14477508],[0.14384727],[0.14303454],[0.14155517]
(0.22599929926486856+0j),[0.1778877],[1.],[0.61479245],[1.],[0.17537824],[0.14178295],[0.14315714],[0.14407725],[0.14460714],[0.1450664],[0.14477639],[0.14384857],[0.14303585],[0.14155642],[0.13948126]
(0.21985347005314912+0j),[0.17998698],[1.],[0.60701022],[1.],[0.17567002],[0.14315832],[0.14407844],[0.14460836],[0.14506767],[0.14477766],[0.14384981],[0.14303706],[0.14155758],[0.13948232],[0.13763245]
(0.2158073964283194+0j),[0.18259575],[1.],[0.60310629],[1.],[0.17592799],[0.14407961],[0.14460954],[0.14506888],[0.14477889],[0.14385099],[0.14303819],[0.14155863],[0.13948327],[0.13763331],[0.13632621]
(0.21211411113171666+0j),[0.18552529],[1.],[0.59973208],[1.],[0.17589921],[0.14461076],[0.14507012],[0.14478012],[0.14385219],[0.14303933],[0.14155967],[0.13948419],[0.13763411],[0.13632693],[0.13550913]
(0.20878738446455286+0j),[0.18867581],[1.],[0.59685575],[1.],[0.17548341],[0.14507148],[0.14478147],[0.14385349],[0.14304058],[0.14156081],[0.13948516],[0.13763493],[0.13632765],[0.13550976],[0.13480093]
(0.20938417219421843+0j),[0.1918818],[1.],[0.60113309],[1.],[0.17539838],[0.14478296],[0.1438549],[0.14304193],[0.14156205],[0.13948623],[0.13763582],[0.13632837],[0.13551039],[0.13480147],[0.13495757]
(0.21016234983542584+0j),[0.19482749],[1.],[0.6050801],[1.],[0.1749718],[0.14385647],[0.1430434],[0.14156339],[0.13948739],[0.13763678],[0.13632915],[0.13551101],[0.13480198],[0.13495803],[0.1358788]
(0.2110926314427643+0j),[0.19738489],[1.],[0.6087413],[1.],[0.1739361],[0.14304501],[0.14156483],[0.13948862],[0.13763781],[0.13632999],[0.13551167],[0.13480247],[0.13495845],[0.1358792],[0.13673078]
(0.21358777679569158+0j),[0.19954962],[1.],[0.61472919],[1.],[0.17320593],[0.1415664],[0.13948994],[0.1376389],[0.13633087],[0.13551236],[0.13480298],[0.13495883],[0.13587956],[0.13673114],[0.13781503]
(0.21609031431355535+0j),[0.20113407],[1.],[0.62010854],[1.],[0.17200129],[0.13949138],[0.13764006],[0.1363318],[0.1355131],[0.13480353],[0.13495923],[0.13587988],[0.13673144],[0.13781536],[0.13909055]
(0.2185456980443607+0j),[0.20204382],[1.],[0.6249641],[1.],[0.17025921],[0.13764133],[0.13633279],[0.13551386],[0.1348041],[0.13495966],[0.13588022],[0.13673171],[0.13781565],[0.1390909],[0.14023928]
(0.2203297992031634+0j),[0.20239226],[1.],[0.62834749],[1.],[0.16875039],[0.13633388],[0.13551469],[0.1348047],[0.13496011],[0.13588058],[0.136732],[0.13781591],[0.1390912],[0.14023967],[0.14116254]
(0.22198951382431978+0j),[0.20234971],[1.],[0.63137663],[1.],[0.16777359],[0.13551562],[0.13480535],[0.13496059],[0.13588096],[0.1367323],[0.13781617],[0.13909147],[0.14024],[0.14116297],[0.1418804]
(0.22349457916720095+0j),[0.20203746],[1.],[0.63405497],[1.],[0.16730937],[0.13480614],[0.13496113],[0.13588138],[0.13673264],[0.13781645],[0.13909175],[0.14024031],[0.14116336],[0.14188088],[0.14251485]
(0.22220278883784994+0j),[0.20157876],[1.],[0.63202342],[1.],[0.1667095],[0.13496184],[0.1358819],[0.13673303],[0.13781679],[0.13909207],[0.14024064],[0.14116374],[0.14188136],[0.14251544],[0.1425719]
(0.2208673312011266+0j),[0.20123734],[1.],[0.63022606],[1.],[0.16672381],[0.13588258],[0.13673352],[0.13781718],[0.13909244],[0.14024102],[0.14116414],[0.14188183],[0.14251602],[0.14257256],[0.14212786]
(0.219492499909225+0j),[0.20114664],[1.],[0.62858898],[1.],[0.1674893],[0.13673416],[0.13781767],[0.13909287],[0.14024145],[0.14116459],[0.14188231],[0.14251658],[0.14257321],[0.14212857],[0.14172801]
(0.21489339372770214+0j),[0.20137994],[1.],[0.62150512],[1.],[0.16783479],[0.13781831],[0.1390934],[0.14024195],[0.1411651],[0.14188284],[0.14251715],[0.14257384],[0.14212924],[0.14172875],[0.14073132]
(0.21050779086138716+0j),[0.202067],[1.],[0.61513365],[1.],[0.16806796],[0.13909409],[0.14024254],[0.14116568],[0.14188344],[0.14251779],[0.14257448],[0.14212989],[0.14172944],[0.140732],[0.13920478]
(0.2063551285081788+0j),[0.20321525],[1.],[0.60939557],[1.],[0.16847992],[0.14024332],[0.14116637],[0.14188413],[0.14251851],[0.14257519],[0.14213056],[0.14173011],[0.14073265],[0.13920535],[0.13783151]
(0.20753449579670233+0j),[0.20459506],[1.],[0.61374759],[1.],[0.16929822],[0.14116726],[0.14188494],[0.14251933],[0.142576],[0.1421313],[0.14173078],[0.14073323],[0.13920583],[0.1378319],[0.13767069]
(0.20871094182667982+0j),[0.20598228],[1.],[0.61761408],[1.],[0.17041011],[0.14188598],[0.14252031],[0.14257692],[0.14213214],[0.14173154],[0.14073383],[0.13920624],[0.13783218],[0.13767097],[0.13857715]
(0.20989209670497425+0j),[0.2073524],[1.],[0.62104253],[1.],[0.17126304],[0.14252157],[0.14257805],[0.14213313],[0.14173241],[0.14073451],[0.13920664],[0.13783234],[0.1376711],[0.13857739],[0.13936874]
(0.21205440543311618+0j),[0.20867021],[1.],[0.625797],[1.],[0.17208878],[0.14257954],[0.14213437],[0.14173347],[0.14073532],[0.13920712],[0.1378325],[0.1376711],[0.13857748],[0.13936895],[0.1402596]
(0.2141842372434363+0j),[0.20979145],[1.],[0.6299784],[1.],[0.17240362],[0.14213603],[0.14173481],[0.14073633],[0.13920773],[0.13783272],[0.13767109],[0.13857743],[0.13936899],[0.14025979],[0.14123171]
(0.2162706431993879+0j),[0.21063475],[1.],[0.63366895],[1.],[0.17220307],[0.14173663],[0.14073765],[0.13920854],[0.13783305],[0.13767113],[0.13857737],[0.13936888],[0.14025979],[0.1412319],[0.14208272]
(0.2170866511132018+0j),[0.21127959],[1.],[0.63483368],[1.],[0.17192359],[0.14073949],[0.13920968],[0.13783359],[0.1376713],[0.13857739],[0.13936878],[0.14025967],[0.14123191],[0.14208293],[0.14259193]
(0.21788190684589545+0j),[0.21165351],[1.],[0.63590212],[1.],[0.17094433],[0.13921138],[0.13783449],[0.13767168],[0.13857755],[0.13936877],[0.14025956],[0.14123181],[0.14208298],[0.14259214],[0.14280835]
