Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.14514905438437317+0j),[0.26046296],[1.],[0.53914079],[1.],[0.12821996],[0.11728231],[0.11606778],[0.11600674],[0.11701993],[0.1180173],[0.11906785],[0.12017482],[0.12129638],[0.12175556],[0.12160009]
(0.14385587689265292+0j),[0.25713447],[1.],[0.5390349],[1.],[0.12751119],[0.11606784],[0.11600679],[0.11701999],[0.11801736],[0.1190679],[0.12017487],[0.12129643],[0.12175562],[0.12160014],[0.12153854]
(0.13927685715304947+0j),[0.25393513],[1.],[0.53037462],[1.],[0.12644289],[0.11600686],[0.11702004],[0.11801741],[0.11906796],[0.12017492],[0.12129648],[0.12175567],[0.1216002],[0.1215386],[0.12055025]
(0.13499068090035074+0j),[0.25116017],[1.],[0.52251272],[1.],[0.12603373],[0.1170201],[0.11801746],[0.11906801],[0.12017497],[0.12129653],[0.12175572],[0.12160025],[0.12153865],[0.12055031],[0.11868822]
(0.1309866774346622+0j),[0.24898268],[1.],[0.51527723],[1.],[0.12667925],[0.11801751],[0.11906805],[0.12017502],[0.12129658],[0.12175576],[0.12160029],[0.1215387],[0.12055036],[0.11868827],[0.11698686]
(0.12123910377088407+0j),[0.24751769],[1.],[0.49080025],[1.],[0.12625327],[0.1190681],[0.12017506],[0.12129662],[0.12175581],[0.12160034],[0.12153874],[0.1205504],[0.11868832],[0.11698691],[0.11341929]
(0.11242188363444713+0j),[0.24687381],[1.],[0.46769302],[1.],[0.1248265],[0.12017509],[0.12129665],[0.12175584],[0.12160037],[0.12153877],[0.12055043],[0.11868835],[0.11698694],[0.11341932],[0.10805507]
(0.10447210560403998+0j),[0.24699141],[1.],[0.44588236],[1.],[0.12345201],[0.12129668],[0.12175586],[0.12160039],[0.12153879],[0.12055046],[0.11868837],[0.11698697],[0.11341935],[0.1080551],[0.10299144]
(0.09893270392111679+0j),[0.24776663],[1.],[0.43123248],[1.],[0.12242774],[0.12175589],[0.12160042],[0.12153882],[0.12055048],[0.1186884],[0.11698699],[0.11341937],[0.10805511],[0.10299146],[0.098879]
(0.09394851302967908+0j),[0.24896115],[1.],[0.41757703],[1.],[0.12109876],[0.12160044],[0.12153884],[0.1205505],[0.11868842],[0.11698701],[0.11341938],[0.10805513],[0.10299147],[0.09887901],[0.09568843]
(0.0894805979015045+0j),[0.25040649],[1.],[0.40493066],[1.],[0.11920276],[0.12153885],[0.12055052],[0.11868843],[0.11698702],[0.1134194],[0.10805514],[0.10299148],[0.09887902],[0.09568844],[0.09272369]
(0.08556429377983317+0j),[0.25208876],[1.],[0.39353178],[1.],[0.11748014],[0.12055053],[0.11868845],[0.11698704],[0.11341941],[0.10805516],[0.1029915],[0.09887904],[0.09568846],[0.0927237],[0.09001327]
(0.08206785878015135+0j),[0.25376397],[1.],[0.38308408],[1.],[0.11493253],[0.11868846],[0.11698705],[0.11341943],[0.10805517],[0.10299151],[0.09887906],[0.09568847],[0.09272371],[0.09001328],[0.08755075]
(0.07893734919246194+0j),[0.25522023],[1.],[0.37361121],[1.],[0.11164192],[0.11698706],[0.11341944],[0.10805519],[0.10299153],[0.09887908],[0.09568849],[0.09272373],[0.0900133],[0.08755077],[0.08530528]
(0.07417624540147796+0j),[0.25653898],[1.],[0.35589511],[1.],[0.10813976],[0.11341945],[0.1080552],[0.10299154],[0.09887909],[0.09568851],[0.09272374],[0.09001331],[0.08755078],[0.08530529],[0.08224208]
(0.06989462729852297+0j),[0.25733653],[1.],[0.33962377],[1.],[0.10244959],[0.10805521],[0.10299155],[0.09887909],[0.09568851],[0.09272375],[0.09001331],[0.08755078],[0.08530529],[0.08224208],[0.07841051]
(0.06599208159330433+0j),[0.25721616],[1.],[0.32488614],[1.],[0.09527139],[0.10299156],[0.0988791],[0.09568851],[0.09272375],[0.09001331],[0.08755078],[0.08530529],[0.08224208],[0.07841051],[0.07491461]
(0.060607572691802614+0j),[0.25630976],[1.],[0.30133603],[1.],[0.08815288],[0.09887911],[0.09568852],[0.09272375],[0.09001332],[0.08755078],[0.08530529],[0.08224208],[0.07841051],[0.07491461],[0.0706009]
(0.055778469794775326+0j),[0.25486754],[1.],[0.27943187],[1.],[0.08170709],[0.09568852],[0.09272376],[0.09001332],[0.08755078],[0.08530529],[0.08224208],[0.07841051],[0.07491461],[0.0706009],[0.06547617]
(0.051435503265943275+0j),[0.25306597],[1.],[0.25898266],[1.],[0.07644538],[0.09272376],[0.09001332],[0.08755079],[0.08530529],[0.08224208],[0.07841051],[0.07491461],[0.0706009],[0.06547617],[0.06070112]
(0.04687353543599997+0j),[0.2509505],[1.],[0.23501347],[1.],[0.07136016],[0.09001332],[0.08755079],[0.0853053],[0.08224209],[0.07841051],[0.07491461],[0.0706009],[0.06547617],[0.06070112],[0.0556946]
(0.04281999924500393+0j),[0.24857075],[1.],[0.21249245],[1.],[0.06646749],[0.08755079],[0.0853053],[0.08224209],[0.07841051],[0.07491461],[0.0706009],[0.06547617],[0.06070112],[0.05569461],[0.05045305]
(0.03921307565040646+0j),[0.24595854],[1.],[0.19132182],[1.],[0.06202906],[0.0853053],[0.08224209],[0.07841052],[0.07491461],[0.0706009],[0.06547618],[0.06070112],[0.05569461],[0.05045305],[0.04552705]
(0.03958635106991404+0j),[0.24304113],[1.],[0.20638087],[1.],[0.05997418],[0.08224209],[0.07841052],[0.07491461],[0.0706009],[0.06547618],[0.06070112],[0.05569461],[0.05045305],[0.04552705],[0.04483581]
(0.04003903143065269+0j),[0.23956218],[1.],[0.22096652],[1.],[0.05920694],[0.07841052],[0.07491461],[0.0706009],[0.06547618],[0.06070112],[0.05569461],[0.05045305],[0.04552705],[0.04483581],[0.04817802]
(0.040554337166848094+0j),[0.23541242],[1.],[0.23519937],[1.],[0.05774512],[0.07491461],[0.0706009],[0.06547618],[0.06070112],[0.05569461],[0.05045305],[0.04552705],[0.04483581],[0.04817802],[0.05142704]
(0.04151919268365781+0j),[0.2307181],[1.],[0.25186553],[1.],[0.05685484],[0.0706009],[0.06547618],[0.06070112],[0.05569461],[0.05045305],[0.04552705],[0.04483581],[0.04817803],[0.05142704],[0.05491103]
(0.04257463069363332+0j),[0.22536865],[1.],[0.26816079],[1.],[0.05538028],[0.06547618],[0.06070112],[0.05569461],[0.05045305],[0.04552705],[0.04483581],[0.04817803],[0.05142704],[0.05491103],[0.05862718]
(0.04371768052887899+0j),[0.21927246],[1.],[0.28422082],[1.],[0.05319746],[0.06070113],[0.05569461],[0.05045306],[0.04552706],[0.04483581],[0.04817803],[0.05142704],[0.05491103],[0.05862718],[0.06227498]
(0.04496745451851588+0j),[0.21257097],[1.],[0.30009548],[1.],[0.0514726],[0.05569461],[0.05045306],[0.04552706],[0.04483582],[0.04817803],[0.05142704],[0.05491103],[0.05862718],[0.06227499],[0.06587544]
(0.0463196899320607+0j),[0.20527966],[1.],[0.31577261],[1.],[0.0496114],[0.05045306],[0.04552706],[0.04483582],[0.04817803],[0.05142705],[0.05491104],[0.05862718],[0.06227499],[0.06587545],[0.06943277]
(0.04778124304999711+0j),[0.19741293],[1.],[0.33129593],[1.],[0.04760913],[0.04552706],[0.04483582],[0.04817803],[0.05142705],[0.05491104],[0.05862718],[0.06227499],[0.06587545],[0.06943277],[0.07295053]
(0.04874256634460979+0j),[0.18909496],[1.],[0.34342486],[1.],[0.04582248],[0.04483582],[0.04817804],[0.05142705],[0.05491104],[0.05862719],[0.062275],[0.06587546],[0.06943278],[0.07295053],[0.07606767]
(0.04980241638663073+0j),[0.18116826],[1.],[0.35511505],[1.],[0.04806022],[0.04817804],[0.05142705],[0.05491105],[0.05862719],[0.062275],[0.06587546],[0.06943278],[0.07295054],[0.07606767],[0.07875328]
(0.05093764243764133+0j),[0.17436779],[1.],[0.36593636],[1.],[0.05410927],[0.05142706],[0.05491105],[0.0586272],[0.062275],[0.06587546],[0.06943279],[0.07295054],[0.07606768],[0.07875328],[0.08129141]
(0.05174439766661598+0j),[0.16862281],[1.],[0.37412808],[1.],[0.05965482],[0.05491105],[0.0586272],[0.06227501],[0.06587547],[0.06943279],[0.07295055],[0.07606768],[0.07875329],[0.08129141],[0.08343471]
(0.052592679321612594+0j),[0.16393056],[1.],[0.38166271],[1.],[0.06504427],[0.0586272],[0.06227501],[0.06587547],[0.0694328],[0.07295056],[0.07606769],[0.07875329],[0.08129142],[0.08343472],[0.08520778]
(0.05347131412173896+0j),[0.1602871],[1.],[0.38856109],[1.],[0.07038776],[0.06227502],[0.06587548],[0.0694328],[0.07295056],[0.0760677],[0.0787533],[0.08129143],[0.08343473],[0.08520779],[0.086835]
(0.05278699943184785+0j),[0.15765217],[1.],[0.38767581],[1.],[0.07498748],[0.06587548],[0.06943281],[0.07295056],[0.0760677],[0.07875331],[0.08129143],[0.08343473],[0.08520779],[0.08683501],[0.08751207]
(0.05218674494838115+0j),[0.15599393],[1.],[0.3867139],[1.],[0.07890288],[0.06943281],[0.07295057],[0.07606771],[0.07875331],[0.08129144],[0.08343474],[0.0852078],[0.08683501],[0.08751208],[0.0873039]
(0.05167193306834557+0j),[0.15526574],[1.],[0.38570234],[1.],[0.08258187],[0.07295057],[0.07606771],[0.07875331],[0.08129144],[0.08343474],[0.0852078],[0.08683502],[0.08751208],[0.08730391],[0.0870815]
(0.05186779544995749+0j),[0.15541652],[1.],[0.38754297],[1.],[0.08620254],[0.07606771],[0.07875332],[0.08129144],[0.08343475],[0.08520781],[0.08683502],[0.08751209],[0.08730391],[0.0870815],[0.08717534]
(0.05212674885655797+0j),[0.1563272],[1.],[0.38924758],[1.],[0.08941581],[0.07875332],[0.08129145],[0.08343475],[0.08520781],[0.08683502],[0.08751209],[0.08730392],[0.08708151],[0.08717535],[0.08757512]
(0.0524502912799502+0j),[0.15787684],[1.],[0.3908697],[1.],[0.09204867],[0.08129146],[0.08343476],[0.08520783],[0.08683504],[0.0875121],[0.08730393],[0.08708152],[0.08717536],[0.08757513],[0.08795015]
(0.051876274708060124+0j),[0.16000093],[1.],[0.38804795],[1.],[0.09416065],[0.08343484],[0.08520791],[0.08683512],[0.08751219],[0.08730401],[0.0870816],[0.08717544],[0.0875752],[0.08795022],[0.08781393]
(0.05139813733619158+0j),[0.16258351],[1.],[0.3853975],[1.],[0.09553599],[0.0852082],[0.08683542],[0.08751248],[0.08730431],[0.08708189],[0.08717573],[0.08757549],[0.0879505],[0.08781419],[0.08719526]
(0.05100371698902238+0j),[0.16550733],[1.],[0.38290703],[1.],[0.09648204],[0.08683622],[0.0875133],[0.08730512],[0.0870827],[0.08717652],[0.08757626],[0.08795125],[0.08781492],[0.08719596],[0.08661188]
(0.050601401747042966+0j),[0.16870594],[1.],[0.38017176],[1.],[0.09721813],[0.08751504],[0.08730687],[0.08708444],[0.08717824],[0.08757795],[0.08795289],[0.08781651],[0.0871975],[0.08661335],[0.0860162]
(0.050265772795531585+0j),[0.17195836],[1.],[0.3776395],[1.],[0.09697105],[0.0873101],[0.08708767],[0.08718144],[0.0875811],[0.08795598],[0.08781952],[0.0872004],[0.08661615],[0.08601888],[0.08541283]
(0.04998600204573776+0j),[0.17506831],[1.],[0.37535863],[1.],[0.09587514],[0.08709302],[0.08718677],[0.08758638],[0.08796117],[0.08782458],[0.08720532],[0.0866209],[0.08602344],[0.08541719],[0.08485756]
(0.04989688891904261+0j),[0.17801802],[1.],[0.37399628],[1.],[0.0948633],[0.08719496],[0.08759452],[0.0879692],[0.08783246],[0.08721301],[0.08662835],[0.08603063],[0.08542409],[0.08486413],[0.084431]
(0.04982653314537219+0j),[0.18085647],[1.],[0.37271481],[1.],[0.09425404],[0.08760611],[0.08798071],[0.0878438],[0.0872241],[0.08663916],[0.0860411],[0.08543417],[0.08487378],[0.08444018],[0.08411496]
(0.04976385296715117+0j),[0.18363154],[1.],[0.37144491],[1.],[0.09397693],[0.08799618],[0.08785911],[0.08723916],[0.08665387],[0.08605541],[0.08544801],[0.0848871],[0.0844529],[0.08412704],[0.08380807]
(0.04990848419964193+0j),[0.18632373],[1.],[0.37116519],[1.],[0.09375038],[0.08787927],[0.08725907],[0.08667342],[0.08607449],[0.08546654],[0.084905],[0.0844701],[0.08414345],[0.08382362],[0.0836116]
(0.050035532655462324+0j),[0.18882037],[1.],[0.37084402],[1.],[0.09309757],[0.08728372],[0.08669773],[0.08609832],[0.08548977],[0.08492752],[0.08449182],[0.08416427],[0.08384346],[0.08363036],[0.08352437]
(0.05013945800794184+0j),[0.19102616],[1.],[0.37051451],[1.],[0.09201049],[0.0867264],[0.08612655],[0.0855174],[0.0849544],[0.08451784],[0.08418932],[0.08386744],[0.08365315],[0.08354587],[0.08343515]
(0.049688391238130465+0j),[0.19296386],[1.],[0.3675994],[1.],[0.09087099],[0.08615969],[0.08554998],[0.08498624],[0.08454876],[0.08421921],[0.08389617],[0.08368061],[0.08357193],[0.08345969],[0.08305303]
(0.04923743085742465+0j),[0.19464569],[1.],[0.36480021],[1.],[0.08963365],[0.085587],[0.08502257],[0.08458419],[0.08425357],[0.08392932],[0.08371242],[0.08360227],[0.08348843],[0.08308006],[0.08239698]
(0.048783406874496116+0j),[0.19607801],[1.],[0.36210214],[1.],[0.08845101],[0.08506259],[0.08462339],[0.08429173],[0.08396626],[0.083748],[0.08363635],[0.08352087],[0.08311074],[0.08242579],[0.08176977]
(0.051304197863785206+0j),[0.19723803],[1.],[0.37404066],[1.],[0.08819593],[0.08466638],[0.08433376],[0.08400711],[0.08378747],[0.0836743],[0.08355716],[0.08314524],[0.08245837],[0.0818003],[0.08280305]
(0.05374015140437995+0j),[0.19812228],[1.],[0.38512171],[1.],[0.08889523],[0.08437801],[0.08405028],[0.08382934],[0.08371468],[0.0835959],[0.08318222],[0.08249347],[0.08183339],[0.0828339],[0.0853892]
(0.05608260344505296+0j),[0.19876863],[1.],[0.39538396],[1.],[0.08965626],[0.08409375],[0.08387166],[0.08375562],[0.08363529],[0.08321994],[0.08252941],[0.08186743],[0.08286585],[0.0854188],[0.08779476]
(0.05946499107363344+0j),[0.19917775],[1.],[0.40978538],[1.],[0.0906548],[0.0839141],[0.08379685],[0.0836751],[0.08325816],[0.08256594],[0.08190216],[0.08289862],[0.08544939],[0.08782301],[0.09057697]
(0.06274638960145715+0j),[0.19937145],[1.],[0.42309733],[1.],[0.0919741],[0.08383906],[0.08371604],[0.08329761],[0.08260375],[0.08193823],[0.08293279],[0.08548151],[0.08785289],[0.09060444],[0.0936978]
(0.06591447930467591+0j),[0.19938718],[1.],[0.43538017],[1.],[0.09331766],[0.08375817],[0.08333842],[0.08264301],[0.0819758],[0.08296852],[0.08551524],[0.08788449],[0.09063374],[0.09372462],[0.09658082]
(0.06878996785107117+0j),[0.1992436],[1.],[0.44605028],[1.],[0.09453944],[0.08337981],[0.08268303],[0.08201423],[0.0830052],[0.08554999],[0.08791719],[0.09066428],[0.09375283],[0.09660655],[0.09916964]
(0.0715430054033488+0j),[0.19890736],[1.],[0.45592141],[1.],[0.09536326],[0.08272474],[0.0820545],[0.08304379],[0.0855867],[0.08795188],[0.09069681],[0.09378311],[0.09663444],[0.09919501],[0.10148288]
(0.07417509021669755+0j),[0.19834823],[1.],[0.4650884],[1.],[0.09586677],[0.0820973],[0.08308503],[0.08562611],[0.08798926],[0.09073203],[0.09381605],[0.09666503],[0.09922311],[0.10150836],[0.10362358]
(0.07578407443897762+0j),[0.19760572],[1.],[0.47039192],[1.],[0.09618007],[0.08312855],[0.08566794],[0.0880291],[0.0907697],[0.09385143],[0.09669804],[0.09925369],[0.10153639],[0.10364891],[0.10524977]
(0.07728258474454784+0j),[0.19702273],[1.],[0.4751594],[1.],[0.09790686],[0.08571241],[0.0880717],[0.09081013],[0.09388953],[0.09673373],[0.09928693],[0.10156711],[0.10367698],[0.10527507],[0.10637972]
(0.07866226602580728+0j),[0.19688412],[1.],[0.47926039],[1.],[0.10105937],[0.08811686],[0.09085323],[0.09393029],[0.09677205],[0.09932274],[0.10160038],[0.10370767],[0.10530305],[0.10640487],[0.10737417]
(0.07827892283583829+0j),[0.19716111],[1.],[0.47702417],[1.],[0.10355452],[0.09089855],[0.09397339],[0.09681268],[0.09936082],[0.10163589],[0.10374059],[0.10533336],[0.10643243],[0.10739884],[0.10758011]
