Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.1620343512450434+0j),[0.2192356],[1.],[0.53195643],[1.],[0.14674414],[0.12872159],[0.12876615],[0.12886232],[0.12856666],[0.12791352],[0.12737116],[0.12631946],[0.12479331],[0.12341894],[0.12121334]
(0.1550662854881558+0j),[0.22118891],[1.],[0.51933041],[1.],[0.14491625],[0.12876355],[0.1288592],[0.12856309],[0.12790958],[0.12736693],[0.12631497],[0.12478859],[0.12341409],[0.12120832],[0.11822057]
(0.14857772654660154+0j),[0.22341852],[1.],[0.50764855],[1.],[0.14317649],[0.12885594],[0.12855925],[0.12790524],[0.12736222],[0.1263099],[0.12478319],[0.12340845],[0.12120245],[0.11821442],[0.11545382]
(0.14183172836547536+0j),[0.22592681],[1.],[0.49477408],[1.],[0.14142148],[0.12855527],[0.12790061],[0.12735709],[0.12630432],[0.12477717],[0.12340208],[0.1211957],[0.1182073],[0.11544641],[0.11266191]
(0.13561778662365995+0j),[0.22861742],[1.],[0.48285442],[1.],[0.13921392],[0.12789574],[0.12735155],[0.12629819],[0.12477047],[0.12339491],[0.12118801],[0.11819906],[0.11543777],[0.11265294],[0.10983753]
(0.12991409266230033+0j),[0.23138229],[1.],[0.47186294],[1.],[0.13672886],[0.12734572],[0.12629155],[0.12476309],[0.1233869],[0.12117933],[0.11818966],[0.11542778],[0.11264246],[0.10982667],[0.10722119]
(0.12494685948777899+0j),[0.23421474],[1.],[0.46252735],[1.],[0.13448595],[0.12628465],[0.12475522],[0.12337823],[0.12116981],[0.11817923],[0.11541656],[0.11263057],[0.10981423],[0.10720836],[0.10489847]
(0.12041418983845145+0j),[0.23696651],[1.],[0.45399314],[1.],[0.13187224],[0.12474701],[0.12336895],[0.12115945],[0.11816776],[0.11540409],[0.11261721],[0.10980011],[0.10719367],[0.1048834],[0.10284807]
(0.11628093551875616+0j),[0.23951517],[1.],[0.44625157],[1.],[0.12889971],[0.12335925],[0.12114837],[0.11815527],[0.11539038],[0.11260237],[0.10978427],[0.10717703],[0.10486618],[0.10283051],[0.10097312]
(0.11211413503937119+0j),[0.24189632],[1.],[0.43784391],[1.],[0.12612217],[0.12113689],[0.11814206],[0.11537564],[0.11258625],[0.1097669],[0.10715862],[0.10484696],[0.10281073],[0.10095303],[0.09911556]
(0.10829858715921724+0j),[0.24391287],[1.],[0.43025319],[1.],[0.12257078],[0.11812846],[0.11536015],[0.11256907],[0.10974821],[0.10713863],[0.10482591],[0.10278888],[0.10093065],[0.09909287],[0.09727712]
(0.10478341954523475+0j),[0.24538206],[1.],[0.42349552],[1.],[0.11841553],[0.11534434],[0.11255119],[0.1097285],[0.10711734],[0.10480331],[0.10276524],[0.10090623],[0.09906792],[0.09725187],[0.09562761]
(0.10078930537053628+0j),[0.24638328],[1.],[0.41468645],[1.],[0.11451689],[0.11253306],[0.10970815],[0.10709509],[0.10477947],[0.10274009],[0.10088005],[0.09904097],[0.09722441],[0.09559992],[0.09384583]
(0.09708083929365113+0j),[0.24693085],[1.],[0.4067349],[1.],[0.11061365],[0.10968766],[0.10707232],[0.10475478],[0.10271382],[0.1008525],[0.09901239],[0.09719507],[0.09557015],[0.09381586],[0.09193614]
(0.09362083525375096+0j),[0.24701723],[1.],[0.39958947],[1.],[0.10685874],[0.10704943],[0.10472959],[0.10268672],[0.10082383],[0.09898243],[0.09716409],[0.09553848],[0.09378378],[0.09190389],[0.0902162]
(0.09243853805903458+0j),[0.24663316],[1.],[0.4015611],[1.],[0.10395496],[0.10470423],[0.10265904],[0.10079424],[0.09895125],[0.09713161],[0.09550505],[0.09374967],[0.09186938],[0.09018162],[0.08960706]
