Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.270323923803946+0j),[0.1182723],[1.],[0.59590383],[1.],[0.1958806],[0.15126718],[0.1507746],[0.14984573],[0.14897808],[0.14741287],[0.14533024],[0.14361695],[0.14112567],[0.13793006],[0.13522855]
(0.2622178200403089+0j),[0.12095964],[1.],[0.59150058],[1.],[0.19469431],[0.15077928],[0.14985017],[0.14898245],[0.14741711],[0.14533418],[0.14362059],[0.14112884],[0.13793256],[0.13523041],[0.1335056]
(0.25515554243153843+0j),[0.12424076],[1.],[0.58837972],[1.],[0.19320696],[0.14985482],[0.14898692],[0.14742138],[0.14533814],[0.1436242],[0.1411319],[0.13793493],[0.13523211],[0.13350675],[0.13267604]
(0.24912232094278483+0j),[0.1279498],[1.],[0.58637679],[1.],[0.1913193],[0.14899157],[0.14742575],[0.14534215],[0.14362786],[0.141135],[0.13793727],[0.13523374],[0.13350781],[0.13267666],[0.1321181]
(0.2481761950396628+0j),[0.13184796],[1.],[0.59205264],[1.],[0.18992194],[0.14743032],[0.14534629],[0.1436316],[0.14113818],[0.13793968],[0.13523539],[0.13350882],[0.1326772],[0.13211823],[0.13255137]
(0.24794327818889275+0j),[0.13547886],[1.],[0.59763304],[1.],[0.1882643],[0.14535067],[0.14363548],[0.14114146],[0.1379422],[0.13523712],[0.13350984],[0.13267766],[0.13211823],[0.13255109],[0.13382733]
(0.24830425665598058+0j),[0.1386766],[1.],[0.60302247],[1.],[0.18613797],[0.14363964],[0.14114491],[0.13794481],[0.13523892],[0.1335109],[0.13267807],[0.13211809],[0.13255061],[0.1338267],[0.13506393]
(0.24780879737468323+0j),[0.14159155],[1.],[0.60602727],[1.],[0.18430546],[0.14114869],[0.13794763],[0.13524082],[0.13351202],[0.13267851],[0.1321179],[0.13254998],[0.13382587],[0.135063],[0.13600777]
(0.2477038335444146+0j),[0.14402992],[1.],[0.60900787],[1.],[0.18162938],[0.13795082],[0.13524297],[0.13351326],[0.132679],[0.13211772],[0.13254929],[0.13382489],[0.13506188],[0.13600658],[0.13667872]
(0.2478544963102476+0j),[0.14579276],[1.],[0.61195322],[1.],[0.17835393],[0.13524552],[0.13351475],[0.13267962],[0.13211759],[0.1325486],[0.13382384],[0.1350606],[0.13600518],[0.13667727],[0.13733889]
(0.24515528074809087+0j),[0.14712759],[1.],[0.61011079],[1.],[0.17540908],[0.13351665],[0.1326805],[0.13211758],[0.13254796],[0.13382278],[0.13505923],[0.13600361],[0.1366756],[0.13733725],[0.13745243]
(0.2426523331637621+0j),[0.14835762],[1.],[0.60878143],[1.],[0.17324852],[0.13268175],[0.13211778],[0.13254739],[0.13382172],[0.13505783],[0.13600192],[0.13667374],[0.13733537],[0.13745057],[0.13708794]
(0.240286881041625+0j),[0.14962441],[1.],[0.60787277],[1.],[0.17204101],[0.13211832],[0.132547],[0.13382073],[0.1350564],[0.13600016],[0.13667172],[0.13733328],[0.13744846],[0.13708583],[0.13682887]
(0.23482956000217536+0j),[0.15104912],[1.],[0.60200704],[1.],[0.17083458],[0.13254688],[0.13381986],[0.13505501],[0.13599837],[0.13666963],[0.13733101],[0.13744612],[0.13708346],[0.13682656],[0.13605891]
(0.22964824072216514+0j),[0.15290623],[1.],[0.59699652],[1.],[0.17032857],[0.13381923],[0.13505372],[0.13599659],[0.13666749],[0.13732866],[0.1374436],[0.13708084],[0.13682398],[0.13605634],[0.13483111]
(0.224734381246485+0j),[0.15530571],[1.],[0.59270234],[1.],[0.17065976],[0.13505264],[0.1359949],[0.13666535],[0.13732627],[0.13744101],[0.13707805],[0.13682114],[0.13605348],[0.13482819],[0.13378003]
(0.21851789037215716+0j),[0.15823958],[1.],[0.58613473],[1.],[0.17076097],[0.13599339],[0.13666326],[0.13732386],[0.13743834],[0.13707513],[0.13681808],[0.13605029],[0.1348249],[0.13377671],[0.13255147]
(0.2127059152583431+0j),[0.16164107],[1.],[0.58039727],[1.],[0.17038986],[0.13666133],[0.13732149],[0.13743565],[0.13707217],[0.13681494],[0.13604693],[0.13482131],[0.13377304],[0.13254772],[0.13116388]
(0.2073081589701429+0j),[0.16539823],[1.],[0.5754178],[1.],[0.16975606],[0.13731929],[0.13743304],[0.13706921],[0.13681177],[0.1360435],[0.13481757],[0.13376908],[0.13254362],[0.13115965],[0.12995709]
(0.2102929424984309+0j),[0.16915995],[1.],[0.5867217],[1.],[0.17002897],[0.13743056],[0.13706629],[0.13680859],[0.13604003],[0.13481373],[0.13376493],[0.13253918],[0.13115501],[0.12995234],[0.13067386]
(0.2133668991779113+0j),[0.17248924],[1.],[0.59690635],[1.],[0.17065917],[0.13706356],[0.13680551],[0.13603662],[0.13480994],[0.13376079],[0.13253467],[0.13115013],[0.12994727],[0.13066907],[0.13309393]
(0.21649438914826324+0j),[0.17531694],[1.],[0.60605435],[1.],[0.1707831],[0.13680266],[0.13603335],[0.13480625],[0.13375675],[0.13253023],[0.13114527],[0.12994206],[0.13066407],[0.13308964],[0.13527792]
(0.22419360334191601+0j),[0.17754028],[1.],[0.62211085],[1.],[0.17145136],[0.13603031],[0.13480269],[0.13375279],[0.13252587],[0.13114046],[0.12993687],[0.13065894],[0.13308512],[0.13527416],[0.13813402]
(0.23175878183464124+0j),[0.17893006],[1.],[0.63593088],[1.],[0.17200969],[0.1347993],[0.13374889],[0.13252151],[0.13113566],[0.12993166],[0.13065374],[0.1330804],[0.13527012],[0.13813098],[0.14149918]
(0.23908762804701436+0j),[0.17946824],[1.],[0.64770497],[1.],[0.17203151],[0.13374511],[0.13251715],[0.13113078],[0.12992636],[0.13064846],[0.13307558],[0.13526587],[0.13812767],[0.14149713],[0.14437918]
(0.24451299952430092+0j),[0.17933057],[1.],[0.65526048],[1.],[0.17202634],[0.13251293],[0.13112591],[0.12992101],[0.13064313],[0.13307074],[0.13526157],[0.13812421],[0.1414949],[0.14437825],[0.14655072]
(0.24958336537488934+0j),[0.17859876],[1.],[0.66156607],[1.],[0.17165945],[0.13112119],[0.12991566],[0.13063772],[0.13306583],[0.13525724],[0.13812071],[0.14149253],[0.1443772],[0.14655094],[0.14811108]
(0.25425576774709635+0j),[0.17729874],[1.],[0.66677849],[1.],[0.17111447],[0.12991042],[0.1306323],[0.13306086],[0.13525286],[0.13811721],[0.14149015],[0.14437606],[0.14655109],[0.14811244],[0.14940805]
(0.25436009645570373+0j),[0.17565567],[1.],[0.66530685],[1.],[0.17040263],[0.13062702],[0.13305591],[0.13524846],[0.13811371],[0.14148783],[0.14437493],[0.14655118],[0.14811377],[0.14941058],[0.14982324]
(0.25420537140765065+0j),[0.17418951],[1.],[0.66385727],[1.],[0.17125946],[0.1330511],[0.1352441],[0.13811021],[0.14148554],[0.14437386],[0.14655127],[0.14811503],[0.14941307],[0.14982674],[0.14949981]
(0.2537913555406399+0j),[0.17318522],[1.],[0.66232917],[1.],[0.17375987],[0.13523992],[0.13810678],[0.14148327],[0.14437284],[0.14655142],[0.14811627],[0.14941547],[0.14983016],[0.14950403],[0.14917376]
(0.24687530938012703+0j),[0.1727778],[1.],[0.65166697],[1.],[0.1754094],[0.13810351],[0.14148106],[0.14437184],[0.14655161],[0.14811754],[0.1494178],[0.14983346],[0.14950811],[0.14917855],[0.14780873]
(0.24022497032097395+0j),[0.17327268],[1.],[0.64203276],[1.],[0.1771274],[0.14147899],[0.14437088],[0.1465518],[0.14811881],[0.14942011],[0.14983662],[0.14951201],[0.14918314],[0.14781367],[0.14553958]
(0.23387634541758046+0j),[0.17472749],[1.],[0.63328734],[1.],[0.17928444],[0.14437006],[0.14655202],[0.14812009],[0.14942242],[0.14983976],[0.14951576],[0.14918749],[0.14781839],[0.14554435],[0.14348825]
(0.2243563800139997+0j),[0.177149],[1.],[0.61941531],[1.],[0.18053508],[0.14655234],[0.14812137],[0.14942471],[0.14984287],[0.14951947],[0.14919169],[0.14782286],[0.14554888],[0.14349277],[0.14095927]
(0.2155512779571274+0j),[0.18048091],[1.],[0.60679629],[1.],[0.18067065],[0.14812268],[0.14942695],[0.14984591],[0.14952309],[0.14919579],[0.14782716],[0.14555317],[0.14349704],[0.14096335],[0.13799372]
(0.20748305448305238+0j),[0.18455294],[1.],[0.59536392],[1.],[0.18017061],[0.1494292],[0.14984889],[0.14952664],[0.14919981],[0.14783136],[0.1455573],[0.14350107],[0.14096718],[0.13799723],[0.13530324]
(0.20580834212445417+0j),[0.18905178],[1.],[0.5960051],[1.],[0.1800315],[0.14985185],[0.14953011],[0.14920374],[0.14783547],[0.14556133],[0.14350495],[0.14097079],[0.13800051],[0.13530618],[0.13410432]
(0.20449858037638008+0j),[0.19353429],[1.],[0.59672665],[1.],[0.179657],[0.14953366],[0.14920771],[0.14783965],[0.14556544],[0.14350889],[0.14097443],[0.13800373],[0.13530902],[0.13410694],[0.13426163]
(0.20354358274607307+0j),[0.19783904],[1.],[0.59754629],[1.],[0.17856777],[0.14921194],[0.14784405],[0.14556977],[0.14351306],[0.14097826],[0.1380071],[0.13531191],[0.13410955],[0.13426414],[0.13442833]
(0.20810326123994033+0j),[0.20177244],[1.],[0.6082191],[1.],[0.17808633],[0.14784874],[0.14557434],[0.14351746],[0.14098232],[0.13801065],[0.13531494],[0.1341122],[0.13426662],[0.1344307],[0.13572361]
(0.21274009572350192+0j),[0.20490222],[1.],[0.61766193],[1.],[0.1771646],[0.1455793],[0.14352218],[0.14098666],[0.13801445],[0.13531817],[0.134115],[0.13426915],[0.13443303],[0.13572595],[0.13797449]
(0.21736072244928836+0j),[0.20707849],[1.],[0.62599865],[1.],[0.17537498],[0.14352735],[0.14099135],[0.13801854],[0.13532164],[0.13411799],[0.13427183],[0.13443542],[0.13572828],[0.13797697],[0.13995678]
(0.22108093839186654+0j),[0.20845306],[1.],[0.63193681],[1.],[0.17377639],[0.1409965],[0.13802297],[0.13532535],[0.13412119],[0.13427468],[0.13443794],[0.13573064],[0.13797944],[0.13995942],[0.14154222]
(0.22463822238213463+0j),[0.20900163],[1.],[0.63714057],[1.],[0.17168069],[0.13802784],[0.13532938],[0.13412461],[0.13427772],[0.13444061],[0.13573313],[0.13798194],[0.13996207],[0.14154504],[0.14277558]
(0.2279693624728869+0j),[0.20869082],[1.],[0.64172549],[1.],[0.16923506],[0.13533381],[0.1341283],[0.13428095],[0.13444343],[0.13573575],[0.13798456],[0.13996475],[0.14154789],[0.14277861],[0.14385647]
(0.2281990122861651+0j),[0.20773946],[1.],[0.64120304],[1.],[0.1668888],[0.13413234],[0.13428442],[0.13444642],[0.13573851],[0.13798731],[0.13996753],[0.14155075],[0.14278164],[0.14385971],[0.14428916]
(0.2282493695119409+0j),[0.20658438],[1.],[0.64075313],[1.],[0.16583353],[0.13428822],[0.13444962],[0.13574141],[0.13799019],[0.13997043],[0.14155368],[0.14278466],[0.14386295],[0.14429255],[0.14416344]
(0.22811032136516698+0j),[0.20549143],[1.],[0.64028952],[1.],[0.1661518],[0.13445321],[0.13574458],[0.13799328],[0.13997352],[0.14155679],[0.14278781],[0.14386623],[0.144296],[0.14416699],[0.14404201]
(0.22349777616631505+0j),[0.20458888],[1.],[0.63272431],[1.],[0.16605605],[0.13574826],[0.13799676],[0.13997695],[0.14156022],[0.14279125],[0.14386975],[0.1442996],[0.14417067],[0.14404578],[0.14311178]
(0.2190021797386587+0j),[0.20421379],[1.],[0.62590129],[1.],[0.16666105],[0.13800073],[0.13998075],[0.14156397],[0.14279499],[0.14387354],[0.1443034],[0.14417448],[0.14404966],[0.14311558],[0.1414759]
(0.21464536389984604+0j),[0.20451554],[1.],[0.61967522],[1.],[0.16818265],[0.13998509],[0.14156813],[0.14279909],[0.14387766],[0.1443075],[0.14417849],[0.14405366],[0.14311947],[0.14147953],[0.13999435]
(0.20734793216936534+0j),[0.20551712],[1.],[0.60826982],[1.],[0.16904818],[0.1415729],[0.14280368],[0.14388221],[0.14431199],[0.14418285],[0.14405789],[0.14312349],[0.14148324],[0.13999774],[0.13799667]
(0.20052301241248088+0j),[0.20720536],[1.],[0.59787293],[1.],[0.16914628],[0.14280881],[0.14388721],[0.14431687],[0.14418754],[0.14406242],[0.14312769],[0.14148701],[0.14000114],[0.13799957],[0.13553871]
(0.1941940508238041+0j),[0.20946963],[1.],[0.58842623],[1.],[0.16888198],[0.14389272],[0.14432216],[0.14419259],[0.14406726],[0.14313216],[0.14149094],[0.14000457],[0.13800244],[0.13554091],[0.13330932]
(0.20166772653941753+0j),[0.21177416],[1.],[0.60635938],[1.],[0.16999177],[0.14432796],[0.14419804],[0.14407243],[0.1431369],[0.14149509],[0.1400081],[0.13800528],[0.13554303],[0.13331075],[0.13428347]
(0.2091285076976134+0j),[0.21351888],[1.],[0.62201052],[1.],[0.17191772],[0.14420411],[0.14407809],[0.14314206],[0.14149958],[0.1400119],[0.13800826],[0.13554509],[0.13331201],[0.13428453],[0.13804533]
(0.21650004403395678+0j),[0.21464706],[1.],[0.63556162],[1.],[0.17314932],[0.14408449],[0.14314777],[0.14150449],[0.14001603],[0.13801145],[0.13554724],[0.13331316],[0.13428535],[0.13804648],[0.14130054]
(0.22196336939341332+0j),[0.21528439],[1.],[0.64426608],[1.],[0.17410209],[0.14315425],[0.14150997],[0.14002057],[0.13801495],[0.13554957],[0.13331437],[0.13428604],[0.13804737],[0.14130179],[0.14377065]
(0.22724594461515885+0j),[0.21536686],[1.],[0.65170734],[1.],[0.17400058],[0.14151629],[0.14002568],[0.13801882],[0.13555212],[0.13331565],[0.13428667],[0.13804805],[0.14130274],[0.14377189],[0.14554933]
(0.23230276396539667+0j),[0.21480812],[1.],[0.65805559],[1.],[0.17317274],[0.14003168],[0.13802327],[0.135555],[0.13331707],[0.13428732],[0.13804865],[0.14130344],[0.14377282],[0.1455505],[0.14705409]
(0.23570651726621092+0j),[0.21374998],[1.],[0.66130313],[1.],[0.17237344],[0.13802861],[0.13555846],[0.1333188],[0.1342881],[0.13804926],[0.14130405],[0.14377351],[0.14555137],[0.14705524],[0.14808565]
(0.23885580177726218+0j),[0.21217767],[1.],[0.66405228],[1.],[0.1709517],[0.13556282],[0.1333211],[0.13428917],[0.13805],[0.14130467],[0.14377408],[0.14555199],[0.14705609],[0.14808678],[0.14871574]
(0.2417287029507852+0j),[0.21004675],[1.],[0.66642438],[1.],[0.16912287],[0.13332425],[0.13429076],[0.13805099],[0.14130538],[0.14377463],[0.14555244],[0.14705665],[0.14808756],[0.14871679],[0.14925078]
(0.24402210783773096+0j),[0.20745621],[1.],[0.66807526],[1.],[0.16755923],[0.13429313],[0.13805246],[0.14130631],[0.14377524],[0.14555283],[0.14705699],[0.14808801],[0.14871743],[0.14925176],[0.14966566]
(0.2459692106219385+0j),[0.20504203],[1.],[0.66927499],[1.],[0.16916532],[0.13805472],[0.14130773],[0.14377608],[0.14555328],[0.14705727],[0.14808822],[0.14871774],[0.14925234],[0.14966664],[0.149955]
(0.24754293515359183+0j),[0.20328725],[1.],[0.66984509],[1.],[0.17342176],[0.14131001],[0.14377748],[0.14555405],[0.14705768],[0.14808844],[0.14871787],[0.14925264],[0.14966728],[0.14995609],[0.15012239]
(0.2478477529807251+0j),[0.20210001],[1.],[0.66855931],[1.],[0.17691192],[0.14377985],[0.14555545],[0.14705849],[0.14808887],[0.14871808],[0.14925283],[0.1496677],[0.14995689],[0.15012361],[0.1500035]
(0.24793851717556992+0j),[0.20134098],[1.],[0.66710954],[1.],[0.17941012],[0.14555789],[0.14706001],[0.14808977],[0.1487186],[0.14925319],[0.1496681],[0.14995753],[0.1501246],[0.15000481],[0.14967257]
(0.24787025868886284+0j),[0.2008761],[1.],[0.66558673],[1.],[0.18113544],[0.14706266],[0.14809151],[0.14871971],[0.14925399],[0.14966881],[0.14995829],[0.15012553],[0.15000596],[0.14967395],[0.1493234]
(0.24419816651841403+0j),[0.20078032],[1.],[0.65891866],[1.],[0.18223253],[0.14809448],[0.14872173],[0.14925546],[0.14967003],[0.14995941],[0.15012663],[0.15000708],[0.14967519],[0.14932483],[0.14838408]
(0.24069461160210306+0j),[0.20106985],[1.],[0.6529369],[1.],[0.18253691],[0.14872506],[0.14925793],[0.14967203],[0.14996117],[0.15012822],[0.1500085],[0.14967651],[0.14932622],[0.14838542],[0.14696889]
(0.237401829466543+0j),[0.2016522],[1.],[0.64762083],[1.],[0.18245523],[0.14926173],[0.14967508],[0.14996377],[0.15013052],[0.1500105],[0.14967822],[0.14932776],[0.1483868],[0.14696999],[0.14572391]
(0.24854663064817328+0j),[0.20199661],[1.],[0.66438184],[1.],[0.18354902],[0.14967944],[0.14996742],[0.15013367],[0.1500132],[0.14968048],[0.14932967],[0.14838832],[0.14697111],[0.14572472],[0.14706199]
(0.25937559862990384+0j),[0.20161462],[1.],[0.67796714],[1.],[0.18567187],[0.14997245],[0.15013789],[0.15001674],[0.14968344],[0.14933211],[0.14839015],[0.14697228],[0.14572543],[0.14706308],[0.15046373]
(0.2697645767540149+0j),[0.20055919],[1.],[0.68862779],[1.],[0.18745853],[0.15014357],[0.15002139],[0.14968722],[0.1493352],[0.14839246],[0.14697372],[0.14572614],[0.14706403],[0.15046581],[0.15316191]
(0.27992944016011045+0j),[0.19886405],[1.],[0.69701989],[1.],[0.18896048],[0.15002771],[0.14969229],[0.14933926],[0.14839555],[0.14697576],[0.14572724],[0.14706509],[0.15046785],[0.15316509],[0.15528175]
(0.28942351252647486+0j),[0.19653444],[1.],[0.70292168],[1.],[0.19002889],[0.14969923],[0.14934476],[0.1483997],[0.14697862],[0.14572897],[0.14706655],[0.15047004],[0.1531683],[0.1552861],[0.15685615]
(0.29816585508740134+0j),[0.19360913],[1.],[0.70663644],[1.],[0.19073928],[0.14935235],[0.14840546],[0.14698268],[0.14573159],[0.1470687],[0.15047272],[0.15317178],[0.15529062],[0.15686181],[0.15789825]
(0.3039700880996548+0j),[0.19024172],[1.],[0.70628443],[1.],[0.19118162],[0.14841356],[0.14698856],[0.14573559],[0.14707192],[0.15047625],[0.15317588],[0.15529557],[0.15686781],[0.15790537],[0.15823707]
(0.3090727518173495+0j),[0.18646667],[1.],[0.70498309],[1.],[0.19083514],[0.146997],[0.14574161],[0.14707667],[0.15048099],[0.15318097],[0.15530127],[0.1568744],[0.15791298],[0.15824567],[0.15802406]
(0.31348612316366264+0j),[0.18226428],[1.],[0.70298126],[1.],[0.19000196],[0.14575021],[0.14708345],[0.15048727],[0.15318727],[0.15530796],[0.15688174],[0.15792121],[0.15825476],[0.15803395],[0.15763531]
(0.31377249037811766+0j),[0.17783984],[1.],[0.69713399],[1.],[0.18914913],[0.14709274],[0.15049551],[0.15319508],[0.15531583],[0.15689],[0.15793012],[0.15826439],[0.15804426],[0.15764637],[0.15673694]
(0.3135767514418139+0j),[0.17376334],[1.],[0.69158015],[1.],[0.19067623],[0.1505062],[0.1532048],[0.15532518],[0.15689943],[0.15793991],[0.15827467],[0.15805508],[0.15765782],[0.15674891],[0.15545815]
(0.31292124372931784+0j),[0.17033785],[1.],[0.6862161],[1.],[0.19420489],[0.15321707],[0.15533655],[0.15691047],[0.15795102],[0.15828599],[0.15806672],[0.15766996],[0.15676146],[0.15547096],[0.15423479]
(0.3074618653574577+0j),[0.167604],[1.],[0.67655408],[1.],[0.19667176],[0.15535071],[0.15692378],[0.15796399],[0.15829888],[0.15807965],[0.15768318],[0.15677497],[0.15548459],[0.15424849],[0.15253965]
(0.3021052093545017+0j),[0.1656176],[1.],[0.66809499],[1.],[0.19825124],[0.15693969],[0.1579791],[0.15831354],[0.15809408],[0.15769762],[0.15678947],[0.15549908],[0.15426289],[0.15255367],[0.15052127]
(0.2969514168117111+0j),[0.16427423],[1.],[0.66078249],[1.],[0.19928684],[0.1579967],[0.15833027],[0.15811024],[0.15771355],[0.1568052],[0.15551454],[0.15427811],[0.15256834],[0.15053513],[0.14877824]
(0.28405746837810686+0j),[0.16380991],[1.],[0.6447756],[1.],[0.19923137],[0.15834952],[0.15812852],[0.15773125],[0.15682245],[0.15553127],[0.15429433],[0.15258383],[0.15054963],[0.14879176],[0.14618883]
(0.27221964991162617+0j),[0.16437384],[1.],[0.63080857],[1.],[0.19790621],[0.15814883],[0.15775063],[0.15684108],[0.15554917],[0.1543115],[0.15260004],[0.1505647],[0.14880568],[0.14620122],[0.14286874]
(0.26145754842524604+0j),[0.16579065],[1.],[0.61872744],[1.],[0.19606922],[0.15777154],[0.15686095],[0.15556809],[0.15432952],[0.15261692],[0.15058022],[0.14881989],[0.14621377],[0.14287928],[0.14000304]
(0.2700773686961945+0j),[0.16716283],[1.],[0.63501033],[1.],[0.19565835],[0.15688213],[0.15558803],[0.15434835],[0.15263446],[0.15059623],[0.14883439],[0.14622646],[0.14288987],[0.14001162],[0.14055235]
(0.2788878927643771+0j),[0.16758329],[1.],[0.64861522],[1.],[0.19628532],[0.15560927],[0.1543682],[0.15265281],[0.15061294],[0.14884943],[0.1462395],[0.14290065],[0.14002028],[0.14055993],[0.14394727]
(0.28772807165892816+0j),[0.16705559],[1.],[0.65965554],[1.],[0.19641836],[0.15438917],[0.15267202],[0.15063032],[0.14886505],[0.14625303],[0.14291177],[0.14002913],[0.14056757],[0.14395475],[0.14674995]
(0.2965050750943281+0j),[0.16568364],[1.],[0.66833346],[1.],[0.19650228],[0.15269228],[0.15064848],[0.14888125],[0.14626707],[0.14292336],[0.14003835],[0.14057535],[0.14396223],[0.14675735],[0.149001]
(0.30498157228369877+0j),[0.16343782],[1.],[0.67471206],[1.],[0.19601228],[0.15066775],[0.14889825],[0.1462817],[0.14293545],[0.140048],[0.14058343],[0.14396977],[0.14676469],[0.14900833],[0.15071963]
(0.3130093944370819+0j),[0.16034844],[1.],[0.67901829],[1.],[0.19511423],[0.14891639],[0.14629715],[0.14294815],[0.14005813],[0.1405919],[0.14397755],[0.14677211],[0.14901566],[0.15072703],[0.15194116]
(0.3167015839195914+0j),[0.15673158],[1.],[0.67779077],[1.],[0.19419519],[0.14631379],[0.14296173],[0.14006891],[0.14060083],[0.14398567],[0.14677971],[0.14902307],[0.15073448],[0.1519488],[0.15229817]
(0.319961996569303+0j),[0.15262569],[1.],[0.67609593],[1.],[0.19218786],[0.14297654],[0.14008061],[0.14061037],[0.14399418],[0.14678759],[0.14903063],[0.15074204],[0.15195653],[0.15230605],[0.15199278]
(0.32275716493828+0j),[0.14796365],[1.],[0.67414281],[1.],[0.18950759],[0.14009335],[0.14062063],[0.14400309],[0.14679569],[0.14903831],[0.15074961],[0.15196426],[0.15231389],[0.15200071],[0.15160755]
(0.3168132150215585+0j),[0.14320331],[1.],[0.66400873],[1.],[0.18687561],[0.14063174],[0.14401252],[0.14680403],[0.14904606],[0.15075712],[0.15197185],[0.15232159],[0.15200844],[0.15161545],[0.15026306]
(0.31091579510186923+0j),[0.13921296],[1.],[0.65540248],[1.],[0.18722034],[0.14402254],[0.14681265],[0.14905384],[0.1507645],[0.15197914],[0.15232895],[0.15201584],[0.15162296],[0.15027056],[0.14818561]
(0.30507792217916746+0j),[0.13637248],[1.],[0.64804972],[1.],[0.19038733],[0.14682168],[0.14906176],[0.1507718],[0.1519862],[0.15233592],[0.15202285],[0.15163014],[0.15027769],[0.14819249],[0.14642111]
(0.2926263830137068+0j),[0.13479073],[1.],[0.63385547],[1.],[0.19242361],[0.14907002],[0.1507792],[0.15199319],[0.1523427],[0.15202953],[0.15163696],[0.15028453],[0.14819908],[0.14642744],[0.14402736]
(0.28100274153560295+0j),[0.13458698],[1.],[0.62166311],[1.],[0.19337031],[0.15078679],[0.15200017],[0.15234933],[0.15203598],[0.15164344],[0.15029099],[0.14820533],[0.14643342],[0.14403282],[0.14108899]
(0.27026306933651967+0j),[0.1356054],[1.],[0.6113011],[1.],[0.19374762],[0.15200732],[0.152356],[0.15204235],[0.15164976],[0.15029721],[0.1482113],[0.14643913],[0.14403801],[0.14109345],[0.13858083]
(0.257947185968117+0j),[0.13781265],[1.],[0.59878522],[1.],[0.19337939],[0.15236289],[0.15204883],[0.15165609],[0.15030337],[0.14821712],[0.14644461],[0.14404297],[0.14109768],[0.13858433],[0.13603478]
(0.24682154297945325+0j),[0.14105208],[1.],[0.58804245],[1.],[0.19190275],[0.15205542],[0.15166242],[0.15030946],[0.14822285],[0.14644995],[0.14404772],[0.14110168],[0.1385876],[0.13603726],[0.13344194]
(0.23688826252088713+0j),[0.14510004],[1.],[0.57893489],[1.],[0.18977517],[0.15166886],[0.15031558],[0.14822857],[0.14645527],[0.14405243],[0.14110557],[0.13859071],[0.13603958],[0.13344344],[0.13123156]
(0.23817568002218367+0j),[0.14940695],[1.],[0.58897143],[1.],[0.18861954],[0.15032181],[0.14823433],[0.14646059],[0.14405713],[0.14110946],[0.13859376],[0.13604178],[0.13344481],[0.13123214],[0.13136203]
(0.2401108895077832+0j),[0.15320845],[1.],[0.59833813],[1.],[0.18757882],[0.14824033],[0.14646606],[0.14406195],[0.14111345],[0.13859688],[0.13604399],[0.1334461],[0.13123262],[0.13136203],[0.13355672]
(0.24259313177862055+0j),[0.15633111],[1.],[0.60699137],[1.],[0.18583866],[0.1464718],[0.14406693],[0.14111755],[0.1386001],[0.13604625],[0.13344737],[0.13123297],[0.13136185],[0.13355638],[0.13558725]
(0.24474883062977323+0j),[0.15891801],[1.],[0.61367744],[1.],[0.18437875],[0.14407222],[0.14112184],[0.13860343],[0.1360486],[0.13344868],[0.1312333],[0.13136153],[0.13355583],[0.13558661],[0.13731382]
(0.2471960630828879+0j),[0.16083399],[1.],[0.61974051],[1.],[0.18225752],[0.14112652],[0.13860699],[0.13605106],[0.13345005],[0.13123363],[0.13136114],[0.1335551],[0.13558573],[0.13731289],[0.13874463]
(0.24979014737570532+0j),[0.16196275],[1.],[0.62519983],[1.],[0.17966134],[0.138611],[0.1360538],[0.13345156],[0.131234],[0.13136072],[0.13355428],[0.13558467],[0.13731174],[0.13874347],[0.14003183]
(0.24841272187295488+0j),[0.16260651],[1.],[0.62400145],[1.],[0.17721256],[0.13605699],[0.13345333],[0.13123449],[0.13136034],[0.13355345],[0.13558353],[0.13731042],[0.13874212],[0.14003056],[0.1404954]
(0.24715032276926324+0j),[0.16290576],[1.],[0.62317443],[1.],[0.17444996],[0.13345555],[0.13123523],[0.13136006],[0.13355263],[0.13558235],[0.13730901],[0.13874061],[0.14002913],[0.14049403],[0.14025919]
(0.24593397239544737+0j),[0.16282733],[1.],[0.62270987],[1.],[0.17175182],[0.13123635],[0.13135998],[0.13355189],[0.13558119],[0.13730756],[0.138739],[0.14002754],[0.14049248],[0.14025766],[0.14010675]
(0.23935067682807304+0j),[0.16263765],[1.],[0.61404014],[1.],[0.1690478],[0.13136021],[0.13355132],[0.13558008],[0.13730611],[0.13873734],[0.14002582],[0.14049076],[0.14025593],[0.14010512],[0.13906994]
(0.23306943055093576+0j),[0.16297821],[1.],[0.60650001],[1.],[0.16824286],[0.13355101],[0.13557911],[0.13730471],[0.13873568],[0.14002405],[0.1404889],[0.14025403],[0.1401033],[0.13906812],[0.13724453]
(0.22707456602049778+0j),[0.16419104],[1.],[0.59984967],[1.],[0.1694823],[0.13557839],[0.13730344],[0.13873407],[0.1400223],[0.14048702],[0.14025201],[0.14010131],[0.13906612],[0.13724241],[0.13564785]
(0.21992325041865826+0j),[0.16621654],[1.],[0.59134743],[1.],[0.17034121],[0.1373024],[0.13873256],[0.14002058],[0.14048514],[0.14024995],[0.14009919],[0.13906391],[0.13724004],[0.13564538],[0.13393995]
(0.21321988929326474+0j),[0.16897206],[1.],[0.58379798],[1.],[0.17069603],[0.13873129],[0.14001901],[0.14048334],[0.14024793],[0.14009708],[0.13906163],[0.13723752],[0.13564272],[0.13393712],[0.13213689]
