Es,Sx,Sxx,Sy,Syy,PQ-15,PQ-14,PQ-13,PQ-12,PQ-11,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.059371445203499656+0j),[-5.66611403e-15],[1.],[0.46538256],[1.],"(array([0.07366789]), array([0.12759653]))","(array([0.02461777]), array([0.04263923]))","(array([0.02775988]), array([0.04808152]))","(array([0.03075216]), array([0.0532643]))","(array([0.03356517]), array([0.05813658]))","(array([0.03627274]), array([0.06282623]))","(array([0.03889061]), array([0.06736051]))","(array([0.04134724]), array([0.07161552]))","(array([0.04362652]), array([0.07556335]))","(array([0.04576254]), array([0.07926305]))","(array([0.04765289]), array([0.08253723]))","(array([0.04911209]), array([0.08506463]))","(array([0.05025146]), array([0.08703807]))","(array([0.05119628]), array([0.08867456]))","(array([0.0519257]), array([0.08993796]))","(array([0.05235666]), array([0.09068439]))"
(0.05990708093265242+0j),[-5.59645734e-15],[1.],[0.46668888],[1.],"(array([0.07715897]), array([0.13364325]))","(array([0.02775988]), array([0.04808152]))","(array([0.03075216]), array([0.0532643]))","(array([0.03356517]), array([0.05813659]))","(array([0.03627274]), array([0.06282623]))","(array([0.03889061]), array([0.06736051]))","(array([0.04134725]), array([0.07161553]))","(array([0.04362652]), array([0.07556335]))","(array([0.04576255]), array([0.07926306]))","(array([0.04765289]), array([0.08253723]))","(array([0.04911209]), array([0.08506464]))","(array([0.05025146]), array([0.08703808]))","(array([0.05119629]), array([0.08867457]))","(array([0.05192571]), array([0.08993796]))","(array([0.05235666]), array([0.0906844]))","(array([0.0525412]), array([0.09100403]))"
(0.06050026468199372+0j),[-6.12282544e-15],[1.],[0.4682827],[1.],"(array([0.08046443]), array([0.13936849]))","(array([0.03075216]), array([0.0532643]))","(array([0.03356518]), array([0.05813659]))","(array([0.03627274]), array([0.06282623]))","(array([0.03889061]), array([0.06736052]))","(array([0.04134725]), array([0.07161554]))","(array([0.04362653]), array([0.07556336]))","(array([0.04576255]), array([0.07926306]))","(array([0.0476529]), array([0.08253724]))","(array([0.0491121]), array([0.08506465]))","(array([0.05025146]), array([0.08703809]))","(array([0.05119629]), array([0.08867458]))","(array([0.05192571]), array([0.08993797]))","(array([0.05235666]), array([0.0906844]))","(array([0.0525412]), array([0.09100404]))","(array([0.05270456]), array([0.09128698]))"
(0.0610591239039449+0j),[-5.61845151e-15],[1.],[0.46981493],[1.],"(array([0.08363277]), array([0.1448562]))","(array([0.03356518]), array([0.05813659]))","(array([0.03627275]), array([0.06282624]))","(array([0.03889062]), array([0.06736052]))","(array([0.04134725]), array([0.07161554]))","(array([0.04362653]), array([0.07556337]))","(array([0.04576255]), array([0.07926307]))","(array([0.0476529]), array([0.08253725]))","(array([0.0491121]), array([0.08506465]))","(array([0.05025147]), array([0.0870381]))","(array([0.0511963]), array([0.08867459]))","(array([0.05192571]), array([0.08993798]))","(array([0.05235667]), array([0.09068441]))","(array([0.05254121]), array([0.09100404]))","(array([0.05270457]), array([0.09128699]))","(array([0.05288062]), array([0.09159191]))"
(0.06136878429767315+0j),[-4.53257593e-15],[1.],[0.47049202],[1.],"(array([0.08657008]), array([0.14994378]))","(array([0.03627275]), array([0.06282624]))","(array([0.03889062]), array([0.06736053]))","(array([0.04134725]), array([0.07161555]))","(array([0.04362653]), array([0.07556337]))","(array([0.04576256]), array([0.07926308]))","(array([0.04765291]), array([0.08253726]))","(array([0.04911211]), array([0.08506466]))","(array([0.05025147]), array([0.0870381]))","(array([0.0511963]), array([0.08867459]))","(array([0.05192572]), array([0.08993798]))","(array([0.05235667]), array([0.09068442]))","(array([0.05254121]), array([0.09100405]))","(array([0.05270457]), array([0.09128699]))","(array([0.05288062]), array([0.09159192]))","(array([0.05300492]), array([0.09180721]))"
(0.06118878337061153+0j),[-2.31854994e-15],[1.],[0.46943925],[1.],"(array([0.08925618]), array([0.15459624]))","(array([0.03889062]), array([0.06736053]))","(array([0.04134726]), array([0.07161555]))","(array([0.04362653]), array([0.07556337]))","(array([0.04576256]), array([0.07926308]))","(array([0.04765291]), array([0.08253726]))","(array([0.04911211]), array([0.08506467]))","(array([0.05025148]), array([0.08703811]))","(array([0.0511963]), array([0.0886746]))","(array([0.05192572]), array([0.08993799]))","(array([0.05235668]), array([0.09068442]))","(array([0.05254122]), array([0.09100405]))","(array([0.05270457]), array([0.091287]))","(array([0.05288062]), array([0.09159193]))","(array([0.05300492]), array([0.09180722]))","(array([0.05298345]), array([0.09177002]))"
(0.060935757608741474+0j),[-2.09747119e-15],[1.],[0.46822036],[1.],"(array([0.09174584]), array([0.15890845]))","(array([0.04134726]), array([0.07161555]))","(array([0.04362654]), array([0.07556338]))","(array([0.04576256]), array([0.07926309]))","(array([0.04765291]), array([0.08253727]))","(array([0.04911211]), array([0.08506467]))","(array([0.05025148]), array([0.08703812]))","(array([0.05119631]), array([0.08867461]))","(array([0.05192573]), array([0.089938]))","(array([0.05235668]), array([0.09068443]))","(array([0.05254122]), array([0.09100406]))","(array([0.05270458]), array([0.091287]))","(array([0.05288063]), array([0.09159193]))","(array([0.05300492]), array([0.09180722]))","(array([0.05298345]), array([0.09177003]))","(array([0.05285523]), array([0.09154795]))"
(0.06046549296463363+0j),[-2.88451089e-15],[1.],[0.46629545],[1.],"(array([0.09402508]), array([0.16285622]))","(array([0.04362654]), array([0.07556338]))","(array([0.04576257]), array([0.07926309]))","(array([0.04765292]), array([0.08253727]))","(array([0.04911212]), array([0.08506468]))","(array([0.05025149]), array([0.08703813]))","(array([0.05119631]), array([0.08867462]))","(array([0.05192573]), array([0.08993801]))","(array([0.05235668]), array([0.09068444]))","(array([0.05254122]), array([0.09100407]))","(array([0.05270458]), array([0.09128701]))","(array([0.05288063]), array([0.09159194]))","(array([0.05300493]), array([0.09180723]))","(array([0.05298345]), array([0.09177004]))","(array([0.05285524]), array([0.09154795]))","(array([0.05267784]), array([0.09124069]))"
(0.05995455369793484+0j),[-3.56744461e-15],[1.],[0.46431936],[1.],"(array([0.09608434]), array([0.16642295]))","(array([0.04576257]), array([0.07926309]))","(array([0.04765292]), array([0.08253728]))","(array([0.04911212]), array([0.08506469]))","(array([0.05025149]), array([0.08703813]))","(array([0.05119632]), array([0.08867463]))","(array([0.05192574]), array([0.08993802]))","(array([0.05235669]), array([0.09068445]))","(array([0.05254123]), array([0.09100408]))","(array([0.05270459]), array([0.09128702]))","(array([0.05288063]), array([0.09159194]))","(array([0.05300493]), array([0.09180723]))","(array([0.05298346]), array([0.09177004]))","(array([0.05285524]), array([0.09154796]))","(array([0.05267784]), array([0.0912407]))","(array([0.05245782]), array([0.0908596]))"
(0.05918163833586866+0j),[-4.06223868e-15],[1.],[0.46143981],[1.],"(array([0.0979465]), array([0.16964831]))","(array([0.04765292]), array([0.08253728]))","(array([0.04911212]), array([0.08506469]))","(array([0.05025149]), array([0.08703814]))","(array([0.05119632]), array([0.08867463]))","(array([0.05192574]), array([0.08993803]))","(array([0.0523567]), array([0.09068446]))","(array([0.05254123]), array([0.09100409]))","(array([0.05270459]), array([0.09128703]))","(array([0.05288064]), array([0.09159195]))","(array([0.05300493]), array([0.09180724]))","(array([0.05298346]), array([0.09177005]))","(array([0.05285524]), array([0.09154797]))","(array([0.05267785]), array([0.09124071]))","(array([0.05245782]), array([0.09085961]))","(array([0.05218395]), array([0.09038525]))"
(0.058296200961989154+0j),[-4.94906165e-15],[1.],[0.45820489],[1.],"(array([0.09949207]), array([0.17232533]))","(array([0.04911213]), array([0.0850647]))","(array([0.0502515]), array([0.08703814]))","(array([0.05119633]), array([0.08867464]))","(array([0.05192575]), array([0.08993803]))","(array([0.0523567]), array([0.09068447]))","(array([0.05254124]), array([0.0910041]))","(array([0.0527046]), array([0.09128704]))","(array([0.05288064]), array([0.09159196]))","(array([0.05300494]), array([0.09180725]))","(array([0.05298346]), array([0.09177005]))","(array([0.05285525]), array([0.09154797]))","(array([0.05267785]), array([0.09124071]))","(array([0.05245782]), array([0.09085962]))","(array([0.05218395]), array([0.09038526]))","(array([0.05183917]), array([0.08978808]))"
(0.05721724518553813+0j),[-4.94685185e-15],[1.],[0.45427735],[1.],"(array([0.10054746]), array([0.17415332]))","(array([0.0502515]), array([0.08703815]))","(array([0.05119633]), array([0.08867464]))","(array([0.05192575]), array([0.08993804]))","(array([0.05235671]), array([0.09068447]))","(array([0.05254124]), array([0.0910041]))","(array([0.0527046]), array([0.09128705]))","(array([0.05288065]), array([0.09159197]))","(array([0.05300494]), array([0.09180725]))","(array([0.05298347]), array([0.09177006]))","(array([0.05285525]), array([0.09154798]))","(array([0.05267785]), array([0.09124072]))","(array([0.05245783]), array([0.09085962]))","(array([0.05218396]), array([0.09038526]))","(array([0.05183918]), array([0.08978809]))","(array([0.05143536]), array([0.08908866]))"
(0.056219584378840996+0j),[-4.03383483e-15],[1.],[0.45069844],[1.],"(array([0.10126371]), array([0.17539388]))","(array([0.05119633]), array([0.08867465]))","(array([0.05192575]), array([0.08993804]))","(array([0.05235671]), array([0.09068448]))","(array([0.05254125]), array([0.09100411]))","(array([0.05270461]), array([0.09128705]))","(array([0.05288065]), array([0.09159198]))","(array([0.05300495]), array([0.09180726]))","(array([0.05298347]), array([0.09177007]))","(array([0.05285525]), array([0.09154798]))","(array([0.05267785]), array([0.09124072]))","(array([0.05245783]), array([0.09085963]))","(array([0.05218396]), array([0.09038527]))","(array([0.05183918]), array([0.0897881]))","(array([0.05143537]), array([0.08908867]))","(array([0.05101223]), array([0.08835578]))"
