Es,Sx,Sxx,Sy,Syy,PQ-15,PQ-14,PQ-13,PQ-12,PQ-11,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0003927048308936207+0j),[-4.54773952e-15],[1.],[0.0396242],[1.],"(array([0.00428628]), array([0.00742406]))","(array([8.2011728e-24]), array([2.97974143e-24]))","(array([1.45067625e-25]), array([-7.17778135e-26]))","(array([2.36112049e-26]), array([1.84751515e-26]))","(array([1.5370965e-25]), array([7.53286859e-26]))","(array([0.0004905]), array([1.13654203e-15]))","(array([0.00144384]), array([-4.00661492e-15]))","(array([0.00232152]), array([-6.01743048e-15]))","(array([0.00319108]), array([-3.84913455e-15]))","(array([0.00407583]), array([-7.86686254e-15]))","(array([0.004918]), array([-9.11206874e-15]))","(array([0.00574489]), array([-6.1999017e-15]))","(array([0.00642766]), array([-3.81205484e-15]))","(array([0.0070575]), array([-1.64733678e-15]))","(array([0.0078148]), array([-6.43148729e-16]))","(array([0.00857256]), array([-6.7372323e-16]))"
(0.0004482150187639174+0j),[-3.27272896e-15],[1.],[0.04233054],[1.],"(array([0.00461998]), array([0.00800203]))","(array([7.20208992e-24]), array([4.22130963e-24]))","(array([9.83673694e-26]), array([-2.16161321e-26]))","(array([2.42015302e-25]), array([9.64712647e-26]))","(array([0.0004905]), array([1.12849183e-15]))","(array([0.00144384]), array([-4.05979503e-15]))","(array([0.00232152]), array([-6.10362455e-15]))","(array([0.00319108]), array([-3.86095236e-15]))","(array([0.00407583]), array([-7.80159357e-15]))","(array([0.004918]), array([-8.99584227e-15]))","(array([0.00574489]), array([-6.18493971e-15]))","(array([0.00642766]), array([-3.89640577e-15]))","(array([0.0070575]), array([-1.8646109e-15]))","(array([0.0078148]), array([-6.66784336e-16]))","(array([0.00857256]), array([-3.23309088e-16]))","(array([0.00923995]), array([-5.79831322e-16]))"
(0.0005099131712257204+0j),[-4.07260668e-16],[1.],[0.0451482],[1.],"(array([0.00493138]), array([0.0085414]))","(array([1.20563129e-23]), array([-1.6068165e-23]))","(array([-4.99564819e-24]), array([3.60312026e-24]))","(array([0.0004905]), array([1.11507483e-15]))","(array([0.00144384]), array([-4.14230282e-15]))","(array([0.00232152]), array([-6.30170829e-15]))","(array([0.00319108]), array([-4.10706625e-15]))","(array([0.00407583]), array([-8.01561508e-15]))","(array([0.004918]), array([-9.03010305e-15]))","(array([0.00574489]), array([-6.10427507e-15]))","(array([0.00642766]), array([-3.85217032e-15]))","(array([0.0070575]), array([-1.94137241e-15]))","(array([0.0078148]), array([-7.81059245e-16]))","(array([0.00857256]), array([-1.58510358e-16]))","(array([0.00923995]), array([7.63278329e-17]))","(array([0.00986275]), array([1.30971622e-16]))"
(0.0005734578292140762+0j),[-1.36156912e-15],[1.],[0.04787665],[1.],"(array([0.00524402]), array([0.00908292]))","(array([-1.51305247e-23]), array([8.44337671e-24]))","(array([0.0004905]), array([1.10542543e-15]))","(array([0.00144384]), array([-4.19125455e-15]))","(array([0.00232152]), array([-6.42574102e-15]))","(array([0.00319108]), array([-4.26351662e-15]))","(array([0.00407583]), array([-8.12739633e-15]))","(array([0.004918]), array([-9.05569023e-15]))","(array([0.00574489]), array([-6.12704332e-15]))","(array([0.00642766]), array([-3.93044972e-15]))","(array([0.0070575]), array([-2.13392672e-15]))","(array([0.0078148]), array([-9.80552445e-16]))","(array([0.00857256]), array([-2.04914211e-16]))","(array([0.00923995]), array([2.64111649e-16]))","(array([0.00986275]), array([-8.58688121e-17]))","(array([0.01048805]), array([-4.77482637e-16]))"
(0.0006174750922209252+0j),[-3.79211317e-15],[1.],[0.04967825],[1.],"(array([0.00549939]), array([0.00952522]))","(array([0.0004905]), array([1.10962671e-15]))","(array([0.00144384]), array([-4.17092576e-15]))","(array([0.00232152]), array([-6.3892034e-15]))","(array([0.00319108]), array([-4.26210716e-15]))","(array([0.00407583]), array([-8.13184155e-15]))","(array([0.004918]), array([-9.07173642e-15]))","(array([0.00574489]), array([-6.18775864e-15]))","(array([0.00642766]), array([-3.9217761e-15]))","(array([0.0070575]), array([-2.08253553e-15]))","(array([0.0078148]), array([-8.95767835e-16]))","(array([0.00857256]), array([-8.69530142e-17]))","(array([0.00923995]), array([6.4401609e-16]))","(array([0.00986275]), array([1.30104261e-16]))","(array([0.01048805]), array([-9.94863913e-16]))","(array([0.01099878]), array([-7.35956435e-16]))"
(0.0006129666061082783+0j),[9.32967949e-05],[1.],[0.04949551],[1.],"(array([0.00607203]), array([0.00968854]))","(array([0.00144384]), array([-4.29105536e-15]))","(array([0.00232152]), array([-6.82190849e-15]))","(array([0.00319108]), array([-5.02625285e-15]))","(array([0.00407583]), array([-9.35709843e-15]))","(array([0.004918]), array([-1.07097491e-14]))","(array([0.00574489]), array([-7.85873103e-15]))","(array([0.00642766]), array([-5.12415631e-15]))","(array([0.0070575]), array([-3.06699111e-15]))","(array([0.0078148]), array([-1.816906e-15]))","(array([0.00857256]), array([5.35162192e-16]))","(array([0.00923995]), array([2.035698e-15]))","(array([0.00986275]), array([8.76469036e-16]))","(array([0.01048805]), array([-9.56699997e-16]))","(array([0.01099878]), array([-3.1918912e-16]))","(array([0.01118129]), array([1.05185868e-05]))"
(0.000595812297895745+0j),[0.00036332],[1.],[0.0487961],[1.],"(array([0.00694017]), array([0.00962289]))","(array([0.00232152]), array([-6.44395561e-15]))","(array([0.00319108]), array([-4.28997116e-15]))","(array([0.00407583]), array([-8.25413956e-15]))","(array([0.004918]), array([-9.80660865e-15]))","(array([0.00574489]), array([-7.66422516e-15]))","(array([0.00642766]), array([-6.09863722e-15]))","(array([0.0070575]), array([-5.66625739e-15]))","(array([0.0078148]), array([-6.59476813e-15]))","(array([0.00857256]), array([-6.59216605e-15]))","(array([0.00923995]), array([-2.09511228e-15]))","(array([0.00986275]), array([-9.44990614e-16]))","(array([0.01048805]), array([4.6200023e-15]))","(array([0.01099878]), array([9.05091974e-15]))","(array([0.01118129]), array([1.05185868e-05]))","(array([0.01108184]), array([5.14803545e-05]))"
(0.0005902648213326832+0j),[0.00078693],[1.],[0.04856268],[1.],"(array([0.00769754]), array([0.00957091]))","(array([0.00319108]), array([-4.36586531e-15]))","(array([0.00407583]), array([-7.3453613e-15]))","(array([0.004918]), array([-7.69653438e-15]))","(array([0.00574489]), array([-4.62889276e-15]))","(array([0.00642766]), array([-2.70053077e-15]))","(array([0.0070575]), array([-2.69988025e-15]))","(array([0.0078148]), array([-5.50492811e-15]))","(array([0.00857256]), array([-1.28560357e-14]))","(array([0.00923995]), array([-1.33222426e-14]))","(array([0.00986275]), array([-1.4972832e-14]))","(array([0.01048805]), array([-1.45534626e-14]))","(array([0.01099878]), array([2.23592846e-14]))","(array([0.01118129]), array([1.05185868e-05]))","(array([0.01108184]), array([5.14803545e-05]))","(array([0.01097666]), array([0.00012968]))"
(0.0005617734354497014+0j),[0.001355],[1.],[0.04736268],[1.],"(array([0.00838947]), array([0.00948686]))","(array([0.00407583]), array([-8.01800033e-15]))","(array([0.004918]), array([-5.71786542e-15]))","(array([0.00574489]), array([6.57026517e-17]))","(array([0.00642766]), array([3.9523506e-15]))","(array([0.0070575]), array([4.2923564e-15]))","(array([0.0078148]), array([-3.79665917e-15]))","(array([0.00857256]), array([-2.25618135e-14]))","(array([0.00923995]), array([-3.00853092e-14]))","(array([0.00986275]), array([-3.65488889e-14]))","(array([0.01048805]), array([-4.34153581e-14]))","(array([0.01099878]), array([-1.4016132e-14]))","(array([0.01118129]), array([1.05185869e-05]))","(array([0.01108184]), array([5.14803545e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))"
(0.000555927698831428+0j),[0.00206327],[1.],[0.04708927],[1.],"(array([0.00906654]), array([0.00941494]))","(array([0.004918]), array([-8.6640764e-15]))","(array([0.00574489]), array([2.51036171e-15]))","(array([0.00642766]), array([1.19823856e-14]))","(array([0.0070575]), array([1.60010893e-14]))","(array([0.0078148]), array([3.68195058e-15]))","(array([0.00857256]), array([-2.6791503e-14]))","(array([0.00923995]), array([-4.46383382e-14]))","(array([0.00986275]), array([-5.81557372e-14]))","(array([0.01048805]), array([-7.67172784e-14]))","(array([0.01099878]), array([-5.73798821e-14]))","(array([0.01118129]), array([1.05185868e-05]))","(array([0.01108184]), array([5.14803546e-05]))","(array([0.01097666]), array([0.00012968]))","(array([0.01081506]), array([0.00024149]))","(array([0.01064894]), array([0.00038539]))"
