Es,Sx,Sxx,Sy,Syy,PQ-100,PQ-99,PQ-98,PQ-97,PQ-96,PQ-95,PQ-94,PQ-93,PQ-92,PQ-91,PQ-90,PQ-89,PQ-88,PQ-87,PQ-86,PQ-85,PQ-84,PQ-83,PQ-82,PQ-81,PQ-80,PQ-79,PQ-78,PQ-77,PQ-76,PQ-75,PQ-74,PQ-73,PQ-72,PQ-71,PQ-70,PQ-69,PQ-68,PQ-67,PQ-66,PQ-65,PQ-64,PQ-63,PQ-62,PQ-61,PQ-60,PQ-59,PQ-58,PQ-57,PQ-56,PQ-55,PQ-54,PQ-53,PQ-52,PQ-51,PQ-50,PQ-49,PQ-48,PQ-47,PQ-46,PQ-45,PQ-44,PQ-43,PQ-42,PQ-41,PQ-40,PQ-39,PQ-38,PQ-37,PQ-36,PQ-35,PQ-34,PQ-33,PQ-32,PQ-31,PQ-30,PQ-29,PQ-28,PQ-27,PQ-26,PQ-25,PQ-24,PQ-23,PQ-22,PQ-21,PQ-20,PQ-19,PQ-18,PQ-17,PQ-16,PQ-15,PQ-14,PQ-13,PQ-12,PQ-11,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.005429857831468763+0j),[-6.54608155e-18],[1.],[0.14696999],[1.],"(array([0.00830026]), array([0.01437648]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00830026]), array([0.01437648]))"
(0.02054116804268498+0j),[-2.37031399e-14],[1.],[0.28357913],[1.],"(array([0.02431217]), array([0.04210991]))","(array([-4.5463059e-28]), array([3.39542085e-28]))","(array([-5.06407252e-29]), array([-5.06150351e-29]))","(array([9.57164961e-24]), array([8.98679899e-24]))","(array([-6.07565438e-25]), array([-9.90053122e-25]))","(array([2.89460177e-27]), array([4.87180422e-27]))","(array([2.51335135e-28]), array([-1.30668344e-28]))","(array([-6.95854388e-26]), array([-1.27774274e-25]))","(array([6.71818543e-29]), array([1.24703681e-28]))","(array([4.71208112e-27]), array([7.75068574e-27]))","(array([-6.85652458e-28]), array([3.69760234e-28]))","(array([-9.5792781e-27]), array([-1.53982201e-26]))","(array([2.02128047e-27]), array([4.06740838e-27]))","(array([5.95195074e-27]), array([7.0644279e-27]))","(array([1.99581105e-27]), array([4.07394708e-27]))","(array([2.92667082e-26]), array([6.71858587e-26]))","(array([4.23713943e-28]), array([1.06589273e-27]))","(array([1.66640944e-27]), array([4.36538807e-27]))","(array([-3.89779592e-26]), array([-1.01821988e-25]))","(array([-1.88599845e-26]), array([-3.10255472e-26]))","(array([1.27637283e-27]), array([2.04492321e-27]))","(array([-4.77994581e-27]), array([-7.70564942e-27]))","(array([6.21889197e-27]), array([9.48357901e-27]))","(array([-2.59855455e-27]), array([-5.03592579e-27]))","(array([-3.19370658e-28]), array([2.07275924e-28]))","(array([-1.16703967e-26]), array([-2.45677207e-26]))","(array([9.65846434e-27]), array([-4.75619682e-27]))","(array([-5.99038418e-27]), array([4.52612708e-27]))","(array([2.07628037e-26]), array([3.00766002e-26]))","(array([-4.6626927e-26]), array([2.82919202e-26]))","(array([6.46267487e-27]), array([1.068358e-26]))","(array([-5.62825647e-28]), array([-9.86201666e-28]))","(array([-5.09141175e-27]), array([-7.54964909e-27]))","(array([-3.08922806e-25]), array([-3.47073623e-24]))","(array([1.02378174e-24]), array([5.50073235e-25]))","(array([-1.45299159e-26]), array([-2.30277337e-26]))","(array([-3.45884175e-27]), array([-3.31870796e-27]))","(array([4.71273135e-27]), array([-1.94894395e-27]))","(array([1.97389567e-25]), array([2.17049563e-25]))","(array([-7.70633979e-27]), array([-1.6468467e-26]))","(array([9.35215365e-27]), array([1.55352667e-26]))","(array([-9.55687981e-27]), array([-1.54199285e-26]))","(array([3.50664238e-26]), array([6.34997737e-26]))","(array([2.39746499e-26]), array([1.43709893e-25]))","(array([-1.99600252e-23]), array([3.26621979e-23]))","(array([-1.13330411e-25]), array([7.77032219e-26]))","(array([3.42539679e-28]), array([-1.85628552e-28]))","(array([-2.68004265e-28]), array([-4.99571402e-28]))","(array([8.3671001e-27]), array([1.61006675e-26]))","(array([-1.22689025e-28]), array([7.08478885e-29]))","(array([7.85108774e-27]), array([1.64170891e-26]))","(array([-1.44725119e-27]), array([-2.43591481e-27]))","(array([9.67840186e-27]), array([1.53415109e-26]))","(array([-6.87338503e-27]), array([-1.69965731e-26]))","(array([-4.22880442e-28]), array([-1.06093146e-27]))","(array([-1.09295669e-27]), array([-1.98690772e-27]))","(array([3.96343274e-26]), array([6.09566726e-26]))","(array([-1.28989502e-25]), array([-7.6578569e-26]))","(array([-1.24027117e-27]), array([-1.89356544e-26]))","(array([8.58035674e-27]), array([1.60165282e-26]))","(array([2.35675759e-24]), array([3.99934765e-24]))","(array([-2.17392675e-26]), array([4.98646201e-26]))","(array([5.58367764e-24]), array([2.72860441e-23]))","(array([-2.65203929e-23]), array([-5.23855841e-23]))","(array([6.54116261e-26]), array([1.30247293e-25]))","(array([5.39067851e-26]), array([9.45024505e-26]))","(array([-6.44614549e-26]), array([-8.79748115e-26]))","(array([-1.29772309e-27]), array([-1.89172128e-27]))","(array([7.41006676e-27]), array([1.66593848e-26]))","(array([3.76017594e-27]), array([7.00813698e-27]))","(array([-2.76894734e-26]), array([-4.68262378e-26]))","(array([-1.06858966e-27]), array([5.74000048e-28]))","(array([-3.11416601e-27]), array([-5.39979846e-27]))","(array([8.36036357e-27]), array([1.48012568e-26]))","(array([-4.89900215e-27]), array([-8.3134283e-27]))","(array([-6.14580252e-27]), array([-9.60660118e-27]))","(array([4.61111236e-27]), array([8.46822089e-27]))","(array([2.93908252e-25]), array([5.05772474e-25]))","(array([1.40579986e-25]), array([4.12137057e-25]))","(array([-1.19687592e-27]), array([-1.92479937e-27]))","(array([1.4556059e-25]), array([2.51256812e-25]))","(array([-6.51042141e-26]), array([-1.29634095e-25]))","(array([2.34877107e-27]), array([-1.45394976e-27]))","(array([-4.63126407e-26]), array([-7.79493117e-26]))","(array([-1.62902063e-27]), array([8.58866883e-28]))","(array([4.87164936e-27]), array([7.67889928e-27]))","(array([-4.38200724e-27]), array([-8.155781e-27]))","(array([-2.37566781e-25]), array([1.17236623e-24]))","(array([-2.10186267e-26]), array([-3.7424313e-23]))","(array([-1.92165971e-25]), array([-3.90483101e-25]))","(array([-1.54265394e-26]), array([7.11959225e-26]))","(array([-2.15858021e-24]), array([-4.93807462e-24]))","(array([2.21905795e-26]), array([2.8742264e-26]))","(array([3.46750679e-26]), array([4.24612414e-26]))","(array([-1.73429385e-24]), array([-4.34529204e-24]))","(array([3.56988572e-27]), array([5.79801273e-27]))","(array([-1.55384609e-27]), array([-1.67422605e-27]))","(array([9.71544143e-27]), array([1.54567927e-26]))","(array([-1.00679922e-24]), array([2.10407847e-25]))","(array([0.00830026]), array([0.01437648]))","(array([0.02431217]), array([0.04210991]))"
(0.043572430527183736+0j),[-3.23420984e-14],[1.],[0.40774529],[1.],"(array([0.03903235]), array([0.06760601]))","(array([-2.42485832e-22]), array([1.43125538e-22]))","(array([-1.43206943e-21]), array([9.50742527e-22]))","(array([4.27030411e-21]), array([-2.92265286e-21]))","(array([8.50526455e-23]), array([1.36510323e-22]))","(array([5.12843739e-21]), array([-1.05847609e-21]))","(array([-1.68049104e-21]), array([9.24732461e-22]))","(array([-7.47323945e-22]), array([6.01056144e-22]))","(array([1.10718029e-21]), array([-1.56631851e-21]))","(array([2.80777482e-21]), array([-1.98385588e-21]))","(array([3.79295363e-27]), array([-9.81693428e-28]))","(array([-1.63086396e-21]), array([5.7411291e-22]))","(array([1.09038728e-21]), array([-1.39221783e-21]))","(array([4.60296978e-21]), array([-9.24707298e-21]))","(array([-3.21079288e-21]), array([1.28377758e-21]))","(array([1.61644891e-22]), array([-5.84626354e-22]))","(array([2.09138602e-22]), array([3.76913946e-22]))","(array([3.27914197e-21]), array([-1.11666138e-21]))","(array([2.57059577e-21]), array([-6.54562886e-22]))","(array([-5.67803259e-22]), array([-6.44765071e-22]))","(array([1.67722208e-21]), array([-4.83300905e-22]))","(array([3.13237143e-21]), array([-1.43703384e-21]))","(array([1.3842592e-21]), array([-1.10050554e-21]))","(array([3.16565382e-21]), array([-3.67767402e-21]))","(array([4.37319877e-21]), array([-1.28935066e-21]))","(array([-2.27752433e-21]), array([1.19806911e-21]))","(array([-1.12629738e-22]), array([-2.13361053e-22]))","(array([-2.00130684e-22]), array([2.34407836e-22]))","(array([1.51586321e-21]), array([-9.10735185e-22]))","(array([7.68587316e-24]), array([-4.37726431e-24]))","(array([1.52378946e-21]), array([-7.90108563e-22]))","(array([1.37117477e-21]), array([-1.05319249e-21]))","(array([1.63947459e-21]), array([-5.49035522e-22]))","(array([-9.17196321e-22]), array([1.6326217e-21]))","(array([-3.77532715e-22]), array([2.04224803e-22]))","(array([2.52710376e-21]), array([-1.63034246e-21]))","(array([-4.84864966e-21]), array([1.72975966e-21]))","(array([2.15742026e-21]), array([-4.67284187e-21]))","(array([-1.73822417e-21]), array([-3.25329764e-22]))","(array([-9.80153504e-21]), array([6.03156775e-21]))","(array([6.81418447e-21]), array([-2.69861975e-21]))","(array([-6.43606204e-22]), array([-5.67100619e-22]))","(array([-7.74033401e-21]), array([5.66270821e-21]))","(array([-2.95163035e-21]), array([1.76328554e-21]))","(array([7.46862726e-22]), array([-4.22732946e-22]))","(array([-1.67164994e-22]), array([-8.41362343e-22]))","(array([1.75240788e-21]), array([-7.79892079e-22]))","(array([1.09536336e-22]), array([1.84373693e-22]))","(array([1.51318728e-21]), array([-8.13879631e-22]))","(array([-4.91061875e-22]), array([-7.03342588e-22]))","(array([-4.74634095e-21]), array([2.03621703e-21]))","(array([2.08367354e-27]), array([-5.85556684e-28]))","(array([2.38549464e-23]), array([-2.81721225e-23]))","(array([9.88017064e-22]), array([7.03907989e-22]))","(array([-1.89410292e-21]), array([3.02553333e-22]))","(array([3.0040476e-21]), array([-1.71258911e-21]))","(array([-2.59745231e-23]), array([-4.69347925e-23]))","(array([-7.85909145e-23]), array([-1.99554646e-22]))","(array([1.85663535e-21]), array([-4.81727104e-22]))","(array([-6.87368134e-23]), array([-1.45365213e-22]))","(array([-1.3491669e-21]), array([1.06516705e-21]))","(array([2.10745559e-22]), array([3.87499534e-22]))","(array([1.48247434e-21]), array([-9.64225244e-22]))","(array([1.1730534e-21]), array([-5.37006737e-22]))","(array([4.82341375e-21]), array([-1.99007579e-21]))","(array([-3.17964218e-22]), array([7.74730413e-22]))","(array([-7.42878306e-22]), array([4.28902383e-22]))","(array([3.04687306e-21]), array([-1.59243154e-21]))","(array([-1.60359197e-21]), array([6.09738041e-22]))","(array([-3.3277759e-21]), array([1.0550327e-21]))","(array([6.32930164e-22]), array([-5.78993429e-22]))","(array([2.27428787e-21]), array([-2.87342529e-21]))","(array([-6.28363279e-21]), array([2.88877829e-21]))","(array([2.49819638e-22]), array([3.52741879e-22]))","(array([2.90400407e-22]), array([8.73871521e-23]))","(array([8.01318806e-21]), array([-8.26065813e-21]))","(array([-3.98109012e-22]), array([3.29442245e-22]))","(array([-3.68191328e-24]), array([-5.59331094e-24]))","(array([-7.55585333e-22]), array([4.06097445e-22]))","(array([9.05543714e-21]), array([-4.90210945e-21]))","(array([-6.99997791e-24]), array([-4.402724e-23]))","(array([1.56916089e-21]), array([-7.25988949e-22]))","(array([-7.54681194e-21]), array([4.42404907e-21]))","(array([5.63596299e-22]), array([1.62040511e-21]))","(array([2.63713948e-22]), array([3.48707859e-22]))","(array([8.97526162e-22]), array([-1.83854593e-22]))","(array([2.47605777e-21]), array([-2.60616773e-21]))","(array([3.28903754e-21]), array([-1.06778686e-21]))","(array([2.92248152e-21]), array([-1.8483416e-21]))","(array([9.36791324e-23]), array([2.05419611e-22]))","(array([-3.99992381e-21]), array([3.44697499e-21]))","(array([1.43606176e-21]), array([-9.61001456e-22]))","(array([-1.04062604e-22]), array([-1.8851907e-22]))","(array([1.21969235e-21]), array([-1.28051465e-21]))","(array([-9.60753777e-22]), array([1.91726233e-21]))","(array([-4.99596861e-22]), array([4.19311908e-22]))","(array([-3.75896619e-23]), array([-7.10877091e-23]))","(array([-4.53772702e-23]), array([-1.20758628e-23]))","(array([0.00830026]), array([0.01437648]))","(array([0.02431217]), array([0.04210991]))","(array([0.03903235]), array([0.06760601]))"
(0.07280559062761979+0j),[-1.07426465e-13],[1.],[0.51800386],[1.],"(array([0.05226122]), array([0.09051909]))","(array([-1.48424815e-21]), array([9.21711571e-22]))","(array([5.73335226e-21]), array([-3.3610444e-21]))","(array([-2.64888947e-21]), array([1.77356026e-21]))","(array([7.02149857e-21]), array([-1.96879373e-21]))","(array([-9.50339715e-22]), array([9.34881095e-22]))","(array([-8.72312114e-22]), array([6.44661174e-22]))","(array([5.3445402e-22]), array([-3.68608163e-22]))","(array([3.54240843e-21]), array([-2.27964394e-21]))","(array([1.11895554e-21]), array([-1.48271571e-21]))","(array([-4.10087826e-21]), array([1.72879852e-21]))","(array([-2.60289673e-21]), array([-1.26337463e-20]))","(array([2.57541912e-21]), array([-7.97542233e-21]))","(array([5.73399133e-22]), array([-2.11386307e-21]))","(array([2.14396908e-21]), array([-1.26067494e-21]))","(array([3.51846928e-21]), array([8.95190337e-21]))","(array([3.14794665e-21]), array([-1.1065296e-21]))","(array([9.97948407e-22]), array([-2.02834505e-21]))","(array([1.91995196e-21]), array([-1.84796554e-21]))","(array([2.52388479e-21]), array([2.46158211e-21]))","(array([4.14964331e-21]), array([-1.99056857e-21]))","(array([2.91923461e-20]), array([2.50934762e-20]))","(array([-3.06625878e-21]), array([8.85638176e-22]))","(array([3.12818511e-21]), array([2.0115922e-22]))","(array([6.31077059e-22]), array([-2.7843422e-22]))","(array([-1.3932908e-21]), array([6.39550454e-21]))","(array([7.15138995e-22]), array([-1.28461766e-22]))","(array([1.40809919e-21]), array([-8.6443167e-22]))","(array([1.19704853e-21]), array([-5.54875595e-22]))","(array([1.08519621e-21]), array([-6.69202191e-22]))","(array([6.50468645e-22]), array([-6.1202515e-22]))","(array([1.24976227e-21]), array([-6.39978029e-22]))","(array([-2.09633611e-21]), array([2.13641864e-21]))","(array([2.37028685e-21]), array([-2.95723668e-22]))","(array([3.2954044e-21]), array([-1.99526853e-21]))","(array([-5.95291827e-21]), array([-3.75894496e-21]))","(array([3.81730355e-21]), array([-5.31379099e-21]))","(array([-1.46078361e-21]), array([-1.45789327e-21]))","(array([-8.79499434e-21]), array([5.47499733e-21]))","(array([6.04962921e-21]), array([-4.04832309e-21]))","(array([-2.74873725e-21]), array([5.65629924e-22]))","(array([-5.21390658e-21]), array([8.36906061e-21]))","(array([2.64208826e-21]), array([-1.87230556e-21]))","(array([2.62713973e-21]), array([3.03930122e-21]))","(array([-1.60910014e-21]), array([-7.87904073e-23]))","(array([-3.71185297e-22]), array([-2.54266892e-21]))","(array([1.29432331e-22]), array([1.93777943e-22]))","(array([5.50349823e-21]), array([2.50712872e-21]))","(array([-1.37352062e-21]), array([-2.53969315e-22]))","(array([-4.11111429e-21]), array([1.74612622e-21]))","(array([5.61786154e-22]), array([-3.25083217e-22]))","(array([-2.53655581e-21]), array([-2.41641832e-21]))","(array([8.69472162e-22]), array([7.06492797e-22]))","(array([-1.15997367e-21]), array([9.85047639e-23]))","(array([2.58000142e-21]), array([-1.53277041e-21]))","(array([1.44520632e-21]), array([4.73921073e-21]))","(array([-1.0003778e-22]), array([-1.76976716e-22]))","(array([5.12278783e-21]), array([1.06816713e-21]))","(array([-6.70252775e-22]), array([1.8192178e-22]))","(array([-1.68403823e-21]), array([1.01144384e-21]))","(array([-4.16751777e-22]), array([6.84580232e-22]))","(array([9.95905923e-22]), array([-5.02325132e-22]))","(array([8.18632037e-22]), array([-3.96081642e-22]))","(array([3.99631331e-21]), array([-1.5214364e-20]))","(array([1.66373066e-24]), array([5.75282474e-22]))","(array([-1.45667908e-21]), array([-2.84672289e-21]))","(array([4.18159723e-21]), array([-2.18401934e-21]))","(array([-2.61143683e-22]), array([1.0740515e-23]))","(array([-3.05989818e-21]), array([1.00649799e-21]))","(array([-1.4371477e-21]), array([-3.14216107e-21]))","(array([4.00011395e-22]), array([-1.68666636e-21]))","(array([-4.77791915e-21]), array([2.74202893e-21]))","(array([4.53363734e-22]), array([7.23566628e-23]))","(array([1.35567795e-22]), array([-5.32874694e-21]))","(array([9.40009347e-21]), array([-8.90739535e-21]))","(array([-1.45157801e-21]), array([-3.75081964e-21]))","(array([-2.08068022e-21]), array([1.07080975e-21]))","(array([-7.86054426e-22]), array([1.93847903e-22]))","(array([8.68176064e-21]), array([-4.71301945e-21]))","(array([5.82516895e-22]), array([-3.44807956e-22]))","(array([1.77010552e-21]), array([-8.24978522e-22]))","(array([-7.76083736e-21]), array([3.09908488e-21]))","(array([1.85106817e-21]), array([1.41047238e-21]))","(array([1.43960929e-21]), array([3.25009955e-21]))","(array([9.73834261e-22]), array([2.81348267e-22]))","(array([3.05211294e-21]), array([3.71370397e-22]))","(array([4.4293137e-21]), array([-6.29061777e-22]))","(array([7.30611594e-22]), array([-1.15677628e-20]))","(array([1.63399564e-21]), array([6.3393321e-22]))","(array([-3.81158892e-21]), array([3.56650945e-21]))","(array([1.93055451e-21]), array([-1.21239825e-21]))","(array([6.81294346e-23]), array([2.53223737e-21]))","(array([2.04660073e-21]), array([-1.65076231e-21]))","(array([-4.89019093e-22]), array([1.69575017e-21]))","(array([1.29550908e-21]), array([-4.53576321e-22]))","(array([-9.50830649e-23]), array([5.44000815e-22]))","(array([-5.87350321e-22]), array([1.50159506e-22]))","(array([0.00830026]), array([0.01437648]))","(array([0.02431217]), array([0.04210991]))","(array([0.03903235]), array([0.06760601]))","(array([0.05226122]), array([0.09051909]))"
(0.10660450802527617+0j),[-4.6882246e-14],[1.],[0.61345851],[1.],"(array([0.06386618]), array([0.11061947]))","(array([2.19297997e-22]), array([-2.62147238e-22]))","(array([-2.34954391e-20]), array([1.00333819e-20]))","(array([-3.86717102e-21]), array([5.04762795e-21]))","(array([6.8166363e-21]), array([-3.43911251e-21]))","(array([-7.02455518e-21]), array([4.02751687e-21]))","(array([6.16659466e-21]), array([-3.82669829e-21]))","(array([2.70281133e-21]), array([-1.61984547e-21]))","(array([-4.66219033e-21]), array([2.21772171e-21]))","(array([-2.04177991e-21]), array([-7.94377529e-23]))","(array([-7.6098923e-21]), array([-9.75213464e-21]))","(array([-1.53231149e-20]), array([2.24031591e-21]))","(array([1.95425898e-21]), array([-1.87174302e-21]))","(array([1.02054208e-20]), array([-5.53339897e-21]))","(array([-4.13188879e-20]), array([2.86022173e-20]))","(array([-7.06383681e-20]), array([7.18114944e-20]))","(array([-8.78263751e-20]), array([5.24447328e-20]))","(array([-3.37318961e-21]), array([1.36025146e-20]))","(array([-1.37695914e-20]), array([1.46943223e-20]))","(array([3.58268789e-22]), array([3.45620927e-22]))","(array([1.83986578e-20]), array([-9.94829244e-21]))","(array([-5.39203386e-21]), array([1.86435364e-21]))","(array([8.06502746e-21]), array([-3.22626321e-21]))","(array([7.29707147e-21]), array([-1.20457206e-21]))","(array([-5.22205459e-20]), array([4.15873576e-20]))","(array([-3.07587453e-20]), array([2.19537964e-20]))","(array([-3.82439014e-20]), array([1.75115278e-20]))","(array([2.10212092e-21]), array([-5.92952432e-21]))","(array([8.79810727e-21]), array([-5.0456143e-21]))","(array([-1.37498354e-20]), array([7.38421019e-21]))","(array([-8.66776629e-21]), array([4.7409832e-21]))","(array([-1.94172222e-20]), array([1.19675735e-20]))","(array([1.4743847e-20]), array([-6.9533744e-21]))","(array([3.59461564e-21]), array([-1.98789413e-21]))","(array([-4.87484353e-21]), array([-3.75113656e-21]))","(array([2.51545503e-20]), array([-1.71748588e-20]))","(array([4.69776479e-21]), array([-4.62993592e-21]))","(array([-1.2302147e-20]), array([7.3116214e-21]))","(array([1.46040008e-20]), array([-9.7230568e-21]))","(array([-1.90409344e-20]), array([1.07094244e-20]))","(array([1.43817079e-20]), array([-2.9439392e-21]))","(array([1.15270162e-21]), array([-1.29601924e-21]))","(array([-5.07155814e-21]), array([7.03437585e-21]))","(array([5.90701395e-21]), array([-4.57698522e-21]))","(array([-4.28634609e-21]), array([-7.15937821e-22]))","(array([-3.74806521e-21]), array([2.46669701e-21]))","(array([7.17542482e-21]), array([1.75118211e-21]))","(array([-2.30372345e-20]), array([1.1604715e-20]))","(array([1.57163093e-21]), array([-1.60802669e-21]))","(array([6.29728004e-21]), array([-3.58109593e-21]))","(array([-9.72303381e-21]), array([1.07770164e-21]))","(array([4.70753835e-21]), array([-1.52882997e-21]))","(array([-6.50854714e-21]), array([3.39269154e-21]))","(array([-5.49233452e-21]), array([3.20121152e-21]))","(array([-6.94636664e-22]), array([5.59193918e-21]))","(array([-1.55107983e-20]), array([8.68314247e-21]))","(array([9.67198376e-21]), array([-1.01948493e-21]))","(array([1.15526809e-20]), array([6.16537443e-20]))","(array([2.00359818e-19]), array([-3.11982013e-20]))","(array([-2.826748e-21]), array([-1.33844718e-21]))","(array([7.93793072e-21]), array([-2.77543048e-21]))","(array([-5.47629353e-21]), array([3.05603747e-21]))","(array([1.17995508e-20]), array([-1.95604567e-20]))","(array([9.92449159e-21]), array([-5.05108405e-21]))","(array([-1.581392e-21]), array([-2.61070703e-21]))","(array([2.17907675e-20]), array([-1.22812654e-20]))","(array([-3.89050663e-21]), array([2.29027269e-21]))","(array([6.69435773e-21]), array([-4.65304109e-21]))","(array([6.39883332e-21]), array([-7.39152331e-21]))","(array([-1.32698575e-20]), array([5.96420411e-21]))","(array([2.43012892e-20]), array([-1.40439297e-20]))","(array([-1.12111869e-20]), array([7.26654006e-21]))","(array([-3.2427819e-21]), array([-2.09299407e-21]))","(array([7.23128659e-21]), array([-6.62567766e-21]))","(array([2.1864642e-20]), array([-1.69142845e-20]))","(array([-2.12020433e-20]), array([1.17394416e-20]))","(array([8.89848105e-21]), array([-5.42427482e-21]))","(array([7.62186737e-22]), array([2.87653426e-23]))","(array([-4.93344463e-21]), array([3.78344221e-21]))","(array([-1.67454921e-19]), array([-1.11488321e-19]))","(array([1.75607775e-19]), array([-2.44534387e-19]))","(array([-8.14495132e-21]), array([-3.67216431e-20]))","(array([5.10692218e-21]), array([4.03931372e-21]))","(array([2.22465749e-21]), array([1.36274899e-22]))","(array([-4.49442643e-20]), array([2.23192497e-20]))","(array([-6.35886203e-21]), array([-1.57579173e-21]))","(array([2.95861827e-21]), array([-1.24725484e-20]))","(array([8.63881301e-21]), array([-2.95513297e-21]))","(array([1.56639303e-20]), array([-7.57075468e-21]))","(array([5.11397472e-20]), array([2.55941375e-20]))","(array([-4.63637818e-21]), array([7.02414032e-21]))","(array([1.07495662e-20]), array([-6.22311739e-21]))","(array([9.87976513e-21]), array([-4.07816647e-21]))","(array([-2.64250894e-21]), array([2.22874332e-21]))","(array([2.27370184e-20]), array([-1.27226244e-20]))","(array([2.56011262e-21]), array([-1.89804622e-21]))","(array([0.00830026]), array([0.01437648]))","(array([0.02431217]), array([0.04210991]))","(array([0.03903235]), array([0.06760601]))","(array([0.05226122]), array([0.09051909]))","(array([0.06386618]), array([0.11061947]))"
