Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0005851682264649066+0j),[9.75482306e-16],[1.],[-0.04836619],[1.],"(array([0.00272705]), array([0.00472339]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.0054541]), array([1.34441069e-16]))"
(0.002251460330799367+0j),[-4.93777435e-15],[1.],[-0.09478848],[1.],"(array([0.00807146]), array([0.01398017]))","(array([-1.90503335e-31]), array([7.91548591e-32]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.0054541]), array([-5.47738938e-16]))","(array([0.01614291]), array([-1.19305607e-15]))"
(0.002096190105431525+0j),[-5.59787353e-15],[1.],[-0.09145883],[1.],"(array([0.01049917]), array([0.0181851]))","(array([-1.42476681e-23]), array([-6.28076132e-23]))","(array([5.89251289e-24]), array([3.16579554e-23]))","(array([1.76409987e-23]), array([-1.01770436e-23]))","(array([3.56115742e-23]), array([-1.97727008e-23]))","(array([1.76116955e-23]), array([-1.02289034e-23]))","(array([2.77225409e-23]), array([7.81110846e-24]))","(array([-1.45762781e-27]), array([6.13173245e-27]))","(array([0.0054541]), array([-5.58147278e-16]))","(array([0.01614291]), array([-1.18481613e-15]))","(array([0.02099835]), array([-1.30277733e-15]))"
(0.004563420267640168+0j),[-6.13574188e-16],[1.],[-0.13477394],[1.],"(array([0.01275538]), array([0.02209297]))","(array([-1.49236179e-23]), array([3.84000565e-23]))","(array([-2.9994203e-24]), array([-4.90673928e-24]))","(array([4.717639e-23]), array([-1.24186632e-22]))","(array([1.88403149e-22]), array([-1.15641417e-22]))","(array([-6.29341478e-23]), array([-3.81899758e-23]))","(array([3.06927728e-24]), array([-3.88113046e-25]))","(array([0.0054541]), array([-5.52509427e-16]))","(array([0.01614291]), array([-1.10285045e-15]))","(array([0.02099835]), array([-1.49446427e-15]))","(array([0.02551077]), array([-4.692427e-16]))"
(0.007412158154081171+0j),[-1.65536773e-15],[1.],[-0.17149171],[1.],"(array([0.01726704]), array([0.02990738]))","(array([1.50318486e-22]), array([3.01738238e-23]))","(array([-3.97087142e-23]), array([-9.01456699e-23]))","(array([1.95302023e-22]), array([-4.24193766e-23]))","(array([4.09194057e-22]), array([-1.32620679e-22]))","(array([6.1370915e-24]), array([-3.89419483e-25]))","(array([0.0054541]), array([-4.93095148e-16]))","(array([0.01614291]), array([-1.06295181e-15]))","(array([0.02099835]), array([-1.51267887e-15]))","(array([0.02551077]), array([-9.79251402e-16]))","(array([0.03453407]), array([-4.31078784e-16]))"
(0.01121258366489697+0j),[1.11382731e-14],[1.],[-0.21046746],[1.],"(array([0.021535]), array([0.03729971]))","(array([1.92227194e-22]), array([-4.86725474e-22]))","(array([2.11285102e-22]), array([-5.68182743e-23]))","(array([3.54997037e-22]), array([-1.02237474e-22]))","(array([-5.21813611e-23]), array([5.36319605e-24]))","(array([0.0054541]), array([-4.63604849e-16]))","(array([0.01614291]), array([-1.06121709e-15]))","(array([0.02099835]), array([-6.90419943e-16]))","(array([0.02551077]), array([-8.89913143e-16]))","(array([0.03453407]), array([5.16080234e-16]))","(array([0.04307]), array([2.45810317e-15]))"
(0.010678772787589243+0j),[1.20139965e-14],[1.],[-0.20534526],[1.],"(array([0.02344019]), array([0.0405996]))","(array([4.10247923e-22]), array([-2.20259507e-22]))","(array([1.28986851e-21]), array([9.40982568e-22]))","(array([1.86356249e-21]), array([5.10620032e-21]))","(array([0.0054541]), array([-1.14491749e-16]))","(array([0.01614291]), array([-3.85975973e-16]))","(array([0.02099835]), array([-8.61290206e-16]))","(array([0.02551077]), array([-1.01134379e-15]))","(array([0.03453407]), array([4.67507977e-16]))","(array([0.04307]), array([2.55177823e-15]))","(array([0.04688038]), array([2.90045765e-15]))"
(0.01476972152709427+0j),[4.74564766e-15],[1.],[-0.24095752],[1.],"(array([0.02516221]), array([0.04358223]))","(array([1.33455225e-21]), array([9.23281606e-22]))","(array([2.90232657e-21]), array([6.7097533e-21]))","(array([0.0054541]), array([-6.8391473e-16]))","(array([0.01614291]), array([-1.88521074e-15]))","(array([0.02099835]), array([-1.23252103e-15]))","(array([0.02551077]), array([-2.88831459e-16]))","(array([0.03453407]), array([3.12250226e-16]))","(array([0.04307]), array([2.04350425e-15]))","(array([0.04688038]), array([1.40859546e-15]))","(array([0.05032442]), array([1.24553146e-15]))"
(0.01932424082374665+0j),[-2.43102083e-15],[1.],[-0.27488055],[1.],"(array([0.02908233]), array([0.05037207]))","(array([2.35201373e-21]), array([6.78518228e-21]))","(array([0.0054541]), array([-7.32270147e-16]))","(array([0.01614291]), array([-2.37049963e-15]))","(array([0.02099835]), array([-1.76161169e-15]))","(array([0.02551077]), array([-2.60208521e-16]))","(array([0.03453407]), array([-5.81132364e-17]))","(array([0.04307]), array([1.45196355e-15]))","(array([0.04688038]), array([1.49186219e-15]))","(array([0.05032442]), array([-7.85829735e-16]))","(array([0.05816466]), array([-9.2807706e-16]))"
(0.02441148846279196+0j),[-3.28829689e-15],[1.],[-0.30798867],[1.],"(array([0.0328614]), array([0.05691761]))","(array([0.0054541]), array([-7.26198615e-16]))","(array([0.01614291]), array([-2.36356074e-15]))","(array([0.02099835]), array([-1.62196645e-15]))","(array([0.02551077]), array([2.08166817e-17]))","(array([0.03453407]), array([-6.07153217e-17]))","(array([0.04307]), array([1.67921232e-15]))","(array([0.04688038]), array([1.69482484e-15]))","(array([0.05032442]), array([-9.62771529e-16]))","(array([0.05816466]), array([-2.81025203e-16]))","(array([0.0657228]), array([-9.17668719e-16]))"
