Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.09259443469756876+0j),[-2.75114515e-16],[1.],[-0.56322149],[1.],[-0.24069354],[-0.10933521],[-0.1110388],[-0.11291858],[-0.11487314],[-0.11907032],[-0.12500968],[-0.12982748],[-0.12978897],[-0.1313386],[-0.1308917]
(0.08855393604299588+0j),[-1.25120258e-15],[1.],[-0.55079664],[1.],[-0.2350429],[-0.11113918],[-0.11301189],[-0.11495802],[-0.11914535],[-0.12507851],[-0.1298892],[-0.12983762],[-0.13138398],[-0.13092562],[-0.12559972]
(0.07782834901759858+0j),[-1.68703059e-15],[1.],[-0.5173897],[1.],[-0.23168212],[-0.11310517],[-0.11504504],[-0.11922586],[-0.12515199],[-0.12995521],[-0.12989623],[-0.13143216],[-0.13096697],[-0.1256348],[-0.12044279]
(0.06839273086054791+0j),[-2.22842705e-15],[1.],[-0.48610951],[1.],[-0.22635841],[-0.11514118],[-0.1193164],[-0.12523689],[-0.13003291],[-0.12996593],[-0.13149319],[-0.13101913],[-0.12567947],[-0.12047989],[-0.11315052]
(0.06061917526748241+0j),[-3.45508225e-15],[1.],[-0.45886763],[1.],[-0.22179682],[-0.11941541],[-0.12533128],[-0.1301211],[-0.13004608],[-0.13156568],[-0.13108277],[-0.1257336],[-0.1205262],[-0.11318988],[-0.10655255]
(0.05227732307488761+0j),[-2.61238504e-15],[1.],[-0.42740748],[1.],[-0.21945607],[-0.12543196],[-0.130217],[-0.1301349],[-0.13164698],[-0.13115615],[-0.12579795],[-0.12058187],[-0.11323736],[-0.10659342],[-0.09993716]
(0.04441467825875914+0j),[-1.55300471e-15],[1.],[-0.39534934],[1.],[-0.21832375],[-0.13032737],[-0.13023824],[-0.13174345],[-0.13124528],[-0.12587801],[-0.120653],[-0.11329926],[-0.10664679],[-0.09998327],[-0.09277834]
(0.040930694644490395+0j),[4.13524948e-17],[1.],[-0.38170121],[1.],[-0.2180985],[-0.13037672],[-0.13187432],[-0.13136764],[-0.12599002],[-0.1207544],[-0.11338918],[-0.1067258],[-0.1000518],[-0.09283761],[-0.08762556]
(0.03442979510116474+0j),[1.31361734e-15],[1.],[-0.35177585],[1.],[-0.2132852],[-0.132051],[-0.13153348],[-0.1261427],[-0.12089432],[-0.11351528],[-0.10683826],[-0.10015087],[-0.09292286],[-0.0876984],[-0.08272414]
(0.02996222466496496+0j),[8.26619343e-16],[1.],[-0.33013894],[1.],[-0.20915361],[-0.13171798],[-0.12631337],[-0.12105107],[-0.1136573],[-0.10696618],[-0.10026462],[-0.09302242],[-0.08778398],[-0.08279538],[-0.07690819]
(0.026982854853580675+0j),[7.73340404e-16],[1.],[-0.31543314],[1.],[-0.20474622],[-0.1265143],[-0.12123656],[-0.11382651],[-0.10711955],[-0.10040219],[-0.093144],[-0.08788992],[-0.08288597],[-0.07698298],[-0.07281169]
(0.027449124923893606+0j),[-2.85815253e-16],[1.],[-0.32035853],[1.],[-0.1984409],[-0.1214392],[-0.11401184],[-0.10728812],[-0.10055416],[-0.09327971],[-0.0880088],[-0.08298925],[-0.0770697],[-0.07288262],[-0.0717083]
(0.026618854358812147+0j),[-3.04500428e-16],[1.],[-0.31698252],[1.],[-0.19350463],[-0.11418576],[-0.10744669],[-0.10069754],[-0.09340768],[-0.08812211],[-0.08308755],[-0.07715315],[-0.07295149],[-0.07176359],[-0.07187568]
(0.025379564052251002+0j),[-4.83677328e-16],[1.],[-0.31063119],[1.],[-0.18512682],[-0.10759932],[-0.10083576],[-0.09353127],[-0.08823174],[-0.0831835],[-0.07723491],[-0.07301952],[-0.07181877],[-0.07191871],[-0.07077414]
(0.021588436120315163+0j),[-3.42771356e-16],[1.],[-0.28735989],[1.],[-0.17517087],[-0.10096315],[-0.09364482],[-0.08833269],[-0.08327198],[-0.07731081],[-0.07308264],[-0.07187036],[-0.0719592],[-0.07080425],[-0.0674315]
(0.018056074881575106+0j),[-7.24297878e-17],[1.],[-0.26350779],[1.],[-0.16319676],[-0.09375115],[-0.08842719],[-0.08335492],[-0.07738196],[-0.07314264],[-0.07191943],[-0.0719981],[-0.07083396],[-0.06745256],[-0.06211526]
(0.0193656333045942+0j),[4.30976639e-16],[1.],[-0.27346419],[1.],[-0.15439916],[-0.08851879],[-0.08343584],[-0.07745175],[-0.07320173],[-0.07196824],[-0.0720373],[-0.07086409],[-0.0674742],[-0.06213069],[-0.06054541]
(0.017934485377307994+0j),[6.07576349e-16],[1.],[-0.26357586],[1.],[-0.14916036],[-0.08351688],[-0.0775221],[-0.07326151],[-0.07201826],[-0.07207795],[-0.07089576],[-0.06749797],[-0.0621473],[-0.06055602],[-0.06055049]
(0.01646438543961027+0j),[1.2052507e-15],[1.],[-0.25287274],[1.],[-0.14182776],[-0.07759434],[-0.07332394],[-0.07207102],[-0.07212158],[-0.07093109],[-0.06752505],[-0.06216664],[-0.06056965],[-0.06055894],[-0.0582281]
(0.013616649449461423+0j),[1.12124988e-15],[1.],[-0.23026506],[1.],[-0.13213403],[-0.07338212],[-0.07212099],[-0.07216364],[-0.07096547],[-0.06755272],[-0.06218702],[-0.06058419],[-0.06056895],[-0.05823389],[-0.05447331]
(0.012197609466990559+0j),[7.28768262e-16],[1.],[-0.21817855],[1.],[-0.12399728],[-0.07216957],[-0.07220513],[-0.07100021],[-0.06758077],[-0.06220862],[-0.06060076],[-0.06058057],[-0.05824061],[-0.05447759],[-0.05055985]
(0.010783833835052587+0j),[8.62301603e-16],[1.],[-0.20535397],[1.],[-0.11996548],[-0.07224446],[-0.07103357],[-0.06760828],[-0.06223088],[-0.06061768],[-0.0605937],[-0.05824975],[-0.05448248],[-0.05056293],[-0.04775074]
(0.015314109498025485+0j),[8.2237426e-16],[1.],[-0.24467986],[1.],[-0.12302497],[-0.07106302],[-0.06763287],[-0.06225125],[-0.06063421],[-0.06060667],[-0.0582596],[-0.05448965],[-0.0505676],[-0.04775302],[-0.05074673]
(0.018626528714051516+0j),[8.85834547e-16],[1.],[-0.26952747],[1.],[-0.1290668],[-0.06765519],[-0.06227015],[-0.06064996],[-0.06061962],[-0.05826995],[-0.0544977],[-0.05057355],[-0.04775692],[-0.05074913],[-0.05797774]
(0.02604809350782335+0j),[1.03819707e-15],[1.],[-0.31762641],[1.],[-0.13388753],[-0.06228569],[-0.06066329],[-0.06063084],[-0.05827923],[-0.05450517],[-0.05057939],[-0.04776114],[-0.05075208],[-0.05797945],[-0.0662141]
(0.032810921850060744+0j),[7.44962211e-16],[1.],[-0.35508912],[1.],[-0.13815406],[-0.06067399],[-0.06064005],[-0.05828697],[-0.05451155],[-0.05058442],[-0.04776509],[-0.05075501],[-0.05798144],[-0.06621516],[-0.07585616]
(0.03140284984833108+0j),[5.05018568e-16],[1.],[-0.34716318],[1.],[-0.13985493],[-0.06064701],[-0.05829301],[-0.05451655],[-0.05058836],[-0.04776827],[-0.05075748],[-0.05798317],[-0.06621614],[-0.07585683],[-0.07917296]
(0.03148692980706553+0j),[2.49696388e-16],[1.],[-0.34726614],[1.],[-0.13894425],[-0.05829803],[-0.05452085],[-0.05059202],[-0.04777126],[-0.0507599],[-0.05798497],[-0.06621743],[-0.07585767],[-0.07917335],[-0.0782906]
(0.026328952926063017+0j),[3.12801109e-16],[1.],[-0.31782125],[1.],[-0.13329024],[-0.05452539],[-0.05059582],[-0.04777444],[-0.05076263],[-0.05798721],[-0.06621923],[-0.07585899],[-0.07917439],[-0.07829112],[-0.07498704]
(0.024666875729686878+0j),[7.2331392e-16],[1.],[-0.30765871],[1.],[-0.12504773],[-0.0505996],[-0.04777729],[-0.05076541],[-0.05798947],[-0.06622116],[-0.0758605],[-0.07917568],[-0.07829189],[-0.07498765],[-0.07051732]
(0.03679574008450064+0j),[1.53476902e-15],[1.],[-0.37420732],[1.],[-0.12751455],[-0.04778],[-0.05076782],[-0.05799155],[-0.06622293],[-0.07586194],[-0.07917686],[-0.07829277],[-0.07498819],[-0.07051769],[-0.07691173]
(0.033959177969034866+0j),[1.02456707e-15],[1.],[-0.35948061],[1.],[-0.13050051],[-0.0507698],[-0.05799371],[-0.06622464],[-0.07586348],[-0.07917803],[-0.07829386],[-0.074989],[-0.07051812],[-0.07691197],[-0.08271736]
(0.03276604850949969+0j),[1.98831406e-15],[1.],[-0.35297322],[1.],[-0.13109537],[-0.05799602],[-0.06622678],[-0.07586526],[-0.07917957],[-0.07829529],[-0.07499005],[-0.07051864],[-0.07691246],[-0.08271786],[-0.08032284]
(0.028544091402869884+0j),[1.87359659e-15],[1.],[-0.32961957],[1.],[-0.13495837],[-0.06622986],[-0.07586821],[-0.07918219],[-0.07829755],[-0.07499197],[-0.07052025],[-0.07691381],[-0.08271884],[-0.080324],[-0.07695875]
(0.028584647566119482+0j),[1.45891177e-15],[1.],[-0.32982794],[1.],[-0.14058229],[-0.07587296],[-0.07918667],[-0.07830156],[-0.07499552],[-0.07052336],[-0.07691658],[-0.08272132],[-0.08032601],[-0.0769605],[-0.0743476]
(0.024548451118771405+0j),[9.78050751e-16],[1.],[-0.3058778],[1.],[-0.14755305],[-0.07919352],[-0.0783079],[-0.0750013],[-0.07052856],[-0.07692144],[-0.08272584],[-0.08033006],[-0.07696405],[-0.07435079],[-0.07167304]
(0.02242324883405596+0j),[6.61981737e-16],[1.],[-0.29260263],[1.],[-0.14667902],[-0.07831762],[-0.0750103],[-0.07053677],[-0.07692944],[-0.08273357],[-0.08033716],[-0.07697052],[-0.07435656],[-0.07167827],[-0.06747529]
(0.025859045610100977+0j),[-1.69436695e-16],[1.],[-0.31437014],[1.],[-0.14676704],[-0.0750214],[-0.07054696],[-0.07693954],[-0.08274348],[-0.08034635],[-0.07697894],[-0.07436426],[-0.071685],[-0.06748118],[-0.06843764]
(0.02870047070230899+0j),[3.83779436e-16],[1.],[-0.331084],[1.],[-0.14780766],[-0.07055754],[-0.07695019],[-0.08275401],[-0.08035622],[-0.07698798],[-0.0743725],[-0.07169243],[-0.06748754],[-0.06844333],[-0.07277457]
(0.034417573605453576+0j),[3.29185419e-16],[1.],[-0.36189153],[1.],[-0.14870527],[-0.07695975],[-0.08276365],[-0.08036522],[-0.07699627],[-0.0743801],[-0.07169927],[-0.0674935],[-0.06844845],[-0.07277926],[-0.07813818]
(0.042363465035112305+0j),[-4.25126124e-16],[1.],[-0.40002945],[1.],[-0.16288461],[-0.0827717],[-0.08037274],[-0.07700323],[-0.07438656],[-0.07170509],[-0.06749848],[-0.06845291],[-0.0727829],[-0.07814149],[-0.08591681]
(0.05092442188171285+0j),[-6.00440523e-16],[1.],[-0.43649154],[1.],[-0.17711089],[-0.08038289],[-0.07701271],[-0.07439539],[-0.07171321],[-0.06750574],[-0.06845947],[-0.07278878],[-0.07814672],[-0.08592137],[-0.09432851]
(0.04629194434283859+0j),[-3.80026259e-17],[1.],[-0.41625324],[1.],[-0.17653773],[-0.0770254],[-0.07440722],[-0.07172404],[-0.06751564],[-0.06846865],[-0.07279725],[-0.0781545],[-0.08592834],[-0.09433494],[-0.09614174]
(0.04435367132991143+0j),[-1.01146661e-15],[1.],[-0.40729973],[1.],[-0.16988742],[-0.07441941],[-0.07173529],[-0.06752578],[-0.06847798],[-0.07280623],[-0.07816257],[-0.08593577],[-0.09434152],[-0.0961477],[-0.09284897]
(0.05040343236928874+0j),[-6.04753961e-16],[1.],[-0.43293829],[1.],[-0.16917204],[-0.07174759],[-0.06753654],[-0.06848794],[-0.07281574],[-0.07817128],[-0.08594367],[-0.09434863],[-0.09615325],[-0.09285436],[-0.09473975]
(0.045992188776505454+0j),[1.07158082e-16],[1.],[-0.41369757],[1.],[-0.16721355],[-0.06754901],[-0.06849949],[-0.07282653],[-0.07818148],[-0.08595276],[-0.09435697],[-0.09616017],[-0.09285971],[-0.0947451],[-0.09545253]
(0.04053851839567963+0j),[3.30150521e-15],[1.],[-0.38871307],[1.],[-0.15803173],[-0.06851458],[-0.07283941],[-0.07819291],[-0.08596447],[-0.09436662],[-0.09616879],[-0.09286707],[-0.0947512],[-0.09545771],[-0.09046701]
(0.0390452154503921+0j),[1.24773594e-14],[1.],[-0.38158322],[1.],[-0.15537211],[-0.07285238],[-0.0782048],[-0.08597568],[-0.0943766],[-0.09617774],[-0.09287435],[-0.09475706],[-0.09546328],[-0.09047223],[-0.08684365]
(0.03909907033935904+0j),[7.31601802e-15],[1.],[-0.38188967],[1.],[-0.15894094],[-0.07821808],[-0.08598745],[-0.09438803],[-0.09618783],[-0.09288274],[-0.09476446],[-0.09546954],[-0.09047754],[-0.08684854],[-0.08607553]
(0.03523402376164118+0j),[9.88276321e-15],[1.],[-0.36282541],[1.],[-0.16219448],[-0.08600115],[-0.09440127],[-0.09619996],[-0.09289351],[-0.09477405],[-0.09547793],[-0.09048481],[-0.08685469],[-0.08608083],[-0.08396249]
(0.03926529284271379+0j),[1.18570572e-14],[1.],[-0.38300279],[1.],[-0.1701095],[-0.09441712],[-0.09621497],[-0.0929068],[-0.09478647],[-0.09548926],[-0.09049465],[-0.0868632],[-0.0860885],[-0.08396921],[-0.08409239]
(0.035041611707077064+0j),[1.11795563e-14],[1.],[-0.36222735],[1.],[-0.17846479],[-0.09623947],[-0.09292939],[-0.0948077],[-0.09550894],[-0.09051232],[-0.08687914],[-0.08610291],[-0.08398156],[-0.08410355],[-0.08402195]
(0.03905173848276967+0j),[1.37739887e-14],[1.],[-0.38241507],[1.],[-0.18023942],[-0.09296463],[-0.0948408],[-0.09554026],[-0.090541],[-0.08690528],[-0.08612661],[-0.08400354],[-0.084122],[-0.08403871],[-0.08396245]
(0.044385164609927655+0j),[1.05286939e-14],[1.],[-0.40717172],[1.],[-0.1820344],[-0.09487663],[-0.0955741],[-0.09057241],[-0.0869343],[-0.08615334],[-0.08402781],[-0.08414398],[-0.08405785],[-0.08397879],[-0.08903266]
(0.0473042322661572+0j),[1.26957762e-14],[1.],[-0.41977834],[1.],[-0.18814667],[-0.09560496],[-0.09060088],[-0.08696057],[-0.0861778],[-0.08405024],[-0.08416434],[-0.08407592],[-0.08399427],[-0.08904593],[-0.09323805]
(0.04933773085780412+0j),[6.94894731e-15],[1.],[-0.42815136],[1.],[-0.19124076],[-0.09063214],[-0.08698905],[-0.08620515],[-0.08407553],[-0.0841875],[-0.08409688],[-0.08401284],[-0.08906187],[-0.09325217],[-0.0956015]
(0.0616853795334745+0j),[2.65934027e-14],[1.],[-0.47612799],[1.],[-0.19264946],[-0.0870196],[-0.08623463],[-0.08410204],[-0.08421234],[-0.08411996],[-0.08403319],[-0.08908015],[-0.09326795],[-0.09561494],[-0.10198524]
(0.06430596703807354+0j),[2.56665771e-14],[1.],[-0.48479431],[1.],[-0.19538489],[-0.08626001],[-0.08412514],[-0.08423354],[-0.08413986],[-0.08405152],[-0.08909579],[-0.09328243],[-0.09562628],[-0.10199589],[-0.10833884]
(0.06435754987354278+0j),[7.80663597e-14],[1.],[-0.48414788],[1.],[-0.19552282],[-0.08415016],[-0.08425548],[-0.08415863],[-0.08406926],[-0.08911233],[-0.09329578],[-0.09563888],[-0.10200578],[-0.108348],[-0.10923779]
(0.07168440338342563+0j),[9.21621011e-14],[1.],[-0.50873838],[1.],[-0.19612756],[-0.08428066],[-0.08418052],[-0.08408916],[-0.08913141],[-0.09331256],[-0.09565283],[-0.10201886],[-0.10835741],[-0.10924743],[-0.11195046]
(0.07837282095242838+0j),[7.38546285e-14],[1.],[-0.52946583],[1.],[-0.2013657],[-0.08420646],[-0.08411126],[-0.08915203],[-0.09333212],[-0.09566945],[-0.10203278],[-0.10837027],[-0.10925718],[-0.11195803],[-0.11705799]
(0.08410112816427998+0j),[6.2383442e-14],[1.],[-0.54594154],[1.],[-0.20548794],[-0.08414007],[-0.0891777],[-0.09335674],[-0.09569214],[-0.10205083],[-0.10838768],[-0.10927142],[-0.11196877],[-0.11706894],[-0.12124934]
(0.07832600327237085+0j),[7.85397183e-14],[1.],[-0.52669392],[1.],[-0.20510643],[-0.08921171],[-0.09338794],[-0.09572035],[-0.10207669],[-0.1084098],[-0.1092913],[-0.11198496],[-0.11708267],[-0.12125962],[-0.12093058]
(0.07623934261757481+0j),[2.85453453e-14],[1.],[-0.51909159],[1.],[-0.20714975],[-0.09342313],[-0.09575203],[-0.1021061],[-0.10843589],[-0.10931446],[-0.11200528],[-0.11709914],[-0.12127331],[-0.12094381],[-0.11790012]
(0.07312315522744403+0j),[1.52549566e-14],[1.],[-0.50819729],[1.],[-0.20927905],[-0.09578951],[-0.10214064],[-0.10846735],[-0.10934402],[-0.1120315],[-0.11712164],[-0.12129362],[-0.12096037],[-0.11791492],[-0.1158185]
(0.06917486217732279+0j),[-1.52023175e-14],[1.],[-0.49444038],[1.],[-0.20887476],[-0.10218636],[-0.10850807],[-0.10938223],[-0.11206814],[-0.11715334],[-0.12132194],[-0.1209867],[-0.1179353],[-0.11583735],[-0.11303982]
(0.056923100577949665+0j),[6.2315835e-14],[1.],[-0.44941094],[1.],[-0.20866588],[-0.10855744],[-0.10942689],[-0.11211071],[-0.1171929],[-0.12135752],[-0.1210189],[-0.11796332],[-0.11586096],[-0.11306114],[-0.10642975]
(0.04608809641086784+0j),[4.86783044e-14],[1.],[-0.4050821],[1.],[-0.20497069],[-0.10948143],[-0.11216257],[-0.11724202],[-0.12140404],[-0.12106134],[-0.11800113],[-0.11589473],[-0.11309112],[-0.10645569],[-0.09635623]
(0.03776900977895358+0j),[8.39325424e-14],[1.],[-0.36739703],[1.],[-0.19665619],[-0.11222742],[-0.11730428],[-0.1214644],[-0.12111724],[-0.11805245],[-0.11594137],[-0.11313274],[-0.10649233],[-0.09638815],[-0.08710829]
(0.03109751544287649+0j),[1.31512902e-13],[1.],[-0.33416044],[1.],[-0.19140808],[-0.11737325],[-0.12153113],[-0.12118012],[-0.11811046],[-0.11599456],[-0.11318099],[-0.10653505],[-0.09642518],[-0.08714051],[-0.07911031]
(0.035084254132484616+0j),[8.45780028e-14],[1.],[-0.35775627],[1.],[-0.19547762],[-0.12160818],[-0.12125351],[-0.11817859],[-0.11605833],[-0.11323909],[-0.1065872],[-0.09647064],[-0.08718024],[-0.07914428],[-0.07802518]
(0.031874876421525825+0j),[9.43447492e-14],[1.],[-0.34247501],[1.],[-0.20066546],[-0.12134733],[-0.11826689],[-0.11614106],[-0.11331586],[-0.1066569],[-0.09653254],[-0.08723457],[-0.07919131],[-0.07806564],[-0.07895933]
(0.02752403771272943+0j),[1.63800744e-13],[1.],[-0.31960456],[1.],[-0.19612406],[-0.11837557],[-0.11624349],[-0.11341178],[-0.10674451],[-0.09661108],[-0.08730428],[-0.07925284],[-0.07811905],[-0.07900648],[-0.07466204]
(0.031964835850794765+0j),[1.11439406e-13],[1.],[-0.346157],[1.],[-0.19357392],[-0.11635385],[-0.11351537],[-0.10683954],[-0.09669677],[-0.08738063],[-0.07932039],[-0.07817909],[-0.07905833],[-0.07470555],[-0.0750826]
(0.026583392218604902+0j),[1.13015956e-13],[1.],[-0.31672583],[1.],[-0.19122193],[-0.11362431],[-0.10693923],[-0.09678693],[-0.087461],[-0.07939149],[-0.07824241],[-0.07911424],[-0.07475199],[-0.07512224],[-0.0747515]
(0.02431660558396663+0j),[1.49231261e-13],[1.],[-0.30393277],[1.],[-0.18372642],[-0.10704554],[-0.09688232],[-0.08754615],[-0.07946768],[-0.07831097],[-0.07917391],[-0.07480385],[-0.07516456],[-0.0747866],[-0.06998679]
(0.022327411327650905+0j),[1.82015751e-13],[1.],[-0.29208605],[1.],[-0.17436182],[-0.09697817],[-0.08763239],[-0.0795444],[-0.07838083],[-0.07923636],[-0.07485738],[-0.07520969],[-0.07482368],[-0.07001693],[-0.06720469]
(0.021447410826110274+0j),[2.26839242e-13],[1.],[-0.2869284],[1.],[-0.16235991],[-0.08771719],[-0.07961984],[-0.07844906],[-0.07929757],[-0.07490982],[-0.07525452],[-0.07486036],[-0.07004608],[-0.06722658],[-0.06528706]
(0.02314885512830135+0j),[5.30900228e-14],[1.],[-0.2984453],[1.],[-0.15379606],[-0.07968835],[-0.07851141],[-0.0793527],[-0.07495706],[-0.07529513],[-0.07489307],[-0.07007146],[-0.06724605],[-0.06530082],[-0.06600287]
(0.029216403830539424+0j),[-2.85604181e-13],[1.],[-0.33488794],[1.],[-0.15116306],[-0.07856439],[-0.07939994],[-0.07499777],[-0.07532949],[-0.07492155],[-0.07009355],[-0.0672627],[-0.06531284],[-0.06601014],[-0.07141655]
(0.03661124911197049+0j),[-5.96457807e-14],[1.],[-0.37370051],[1.],[-0.15851567],[-0.0794441],[-0.07503594],[-0.07536127],[-0.07494841],[-0.07011503],[-0.06727904],[-0.06532393],[-0.06601776],[-0.07142153],[-0.07990338]
(0.04494946608133338+0j),[-5.64713201e-14],[1.],[-0.41218349],[1.],[-0.16811223],[-0.07507918],[-0.07539963],[-0.07497961],[-0.07014065],[-0.0673001],[-0.06534],[-0.06602859],[-0.07142999],[-0.07990772],[-0.08861964]
(0.04380815846976126+0j),[-5.09407309e-14],[1.],[-0.40651014],[1.],[-0.16742871],[-0.07544342],[-0.07501841],[-0.07017209],[-0.06732532],[-0.06536088],[-0.06604653],[-0.07144141],[-0.07991755],[-0.0886251],[-0.09230139]
(0.050123336485888396+0j),[-2.0615299e-15],[1.],[-0.43311137],[1.],[-0.17015327],[-0.07505335],[-0.07020243],[-0.06735074],[-0.06538106],[-0.06606219],[-0.07145548],[-0.07992676],[-0.08863265],[-0.09230478],[-0.09467003]
(0.04826841812402921+0j),[1.50696871e-14],[1.],[-0.4246299],[1.],[-0.17178942],[-0.07023107],[-0.06737531],[-0.06540178],[-0.06607945],[-0.07146991],[-0.0799385],[-0.08864154],[-0.0923114],[-0.09467429],[-0.0967022]
(0.048832287881216435+0j),[-4.51237463e-14],[1.],[-0.42645166],[1.],[-0.16621145],[-0.06739933],[-0.06542186],[-0.06609774],[-0.07148548],[-0.07995083],[-0.08865298],[-0.09231873],[-0.09468152],[-0.09670582],[-0.09595083]
