Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.011158349100120321+0j),[2.55311006e-15],[1.],[-0.20955151],[1.],[-0.07964459],[-0.03605168],[-0.03860846],[-0.03934502],[-0.03880573],[-0.04120081],[-0.04398705],[-0.04593024],[-0.04741691],[-0.04691946],[-0.04639486]
(0.011737026343822222+0j),[3.5213181e-15],[1.],[-0.21482356],[1.],[-0.08389768],[-0.03860871],[-0.03934519],[-0.03880589],[-0.04120096],[-0.04398716],[-0.04593035],[-0.04741698],[-0.04691952],[-0.04639493],[-0.04784571]
(0.015375964753352784+0j),[8.13805447e-15],[1.],[-0.24549391],[1.],[-0.09051199],[-0.03934544],[-0.0388061],[-0.04120116],[-0.04398735],[-0.0459305],[-0.04741714],[-0.04691964],[-0.04639503],[-0.04784583],[-0.051903]
(0.015696751981585648+0j),[8.45542486e-15],[1.],[-0.2478913],[1.],[-0.09497172],[-0.03880642],[-0.04120145],[-0.04398763],[-0.04593075],[-0.04741738],[-0.04691986],[-0.04639521],[-0.047846],[-0.05190316],[-0.05562594]
(0.01470662244759289+0j),[9.82010039e-15],[1.],[-0.23992302],[1.],[-0.09380456],[-0.04120182],[-0.04398794],[-0.04593107],[-0.04741768],[-0.04692012],[-0.04639546],[-0.04784623],[-0.05190337],[-0.05562613],[-0.05499778]
(0.025370200268169836+0j),[1.50671168e-14],[1.],[-0.31368515],[1.],[-0.10365174],[-0.0439883],[-0.0459314],[-0.04741801],[-0.04692042],[-0.04639572],[-0.04784648],[-0.05190359],[-0.05562633],[-0.054998],[-0.06244953]
(0.03796163783644499+0j),[1.14574426e-14],[1.],[-0.38109147],[1.],[-0.1223585],[-0.04593185],[-0.04741842],[-0.04692081],[-0.04639611],[-0.04784683],[-0.05190392],[-0.05562663],[-0.05499825],[-0.0624498],[-0.07836973]
(0.0520193061522237+0j),[2.3393436e-14],[1.],[-0.44236162],[1.],[-0.13881215],[-0.04741903],[-0.04692136],[-0.04639662],[-0.04784734],[-0.05190439],[-0.0556271],[-0.05499866],[-0.06245018],[-0.07837013],[-0.09287967]
(0.06713715748548477+0j),[1.92099151e-14],[1.],[-0.4976949],[1.],[-0.15344662],[-0.04692213],[-0.04639731],[-0.04784796],[-0.05190505],[-0.0556277],[-0.05499922],[-0.0624507],[-0.07837066],[-0.09288021],[-0.10602686]
(0.05886806556685914+0j),[2.16366831e-14],[1.],[-0.46639672],[1.],[-0.1556213],[-0.04639811],[-0.04784869],[-0.05190578],[-0.05562842],[-0.05499989],[-0.06245134],[-0.0783713],[-0.09288081],[-0.10602743],[-0.10869835]
(0.05089404040684142+0j),[2.40183442e-14],[1.],[-0.43403825],[1.],[-0.14792139],[-0.04784961],[-0.05190657],[-0.05562924],[-0.05500062],[-0.06245208],[-0.07837202],[-0.09288152],[-0.10602809],[-0.10869894],[-0.10152249]
(0.048014896266581106+0j),[2.63964861e-14],[1.],[-0.42140001],[1.],[-0.14429373],[-0.05190766],[-0.05563014],[-0.05500146],[-0.06245297],[-0.07837289],[-0.09288236],[-0.1060289],[-0.10869966],[-0.10152312],[-0.09644315]
(0.043787028513354+0j),[1.97488945e-14],[1.],[-0.40246236],[1.],[-0.14479343],[-0.05563137],[-0.05500263],[-0.06245409],[-0.07837408],[-0.09288352],[-0.10603001],[-0.10870068],[-0.10152407],[-0.09644399],[-0.09288453]
(0.04638525955296682+0j),[1.85615682e-14],[1.],[-0.41383378],[1.],[-0.14766598],[-0.0550044],[-0.0624558],[-0.07837592],[-0.0928854],[-0.10603185],[-0.10870242],[-0.10152566],[-0.09644543],[-0.0928858],[-0.09203281]
(0.05598086104625321+0j),[2.328865e-14],[1.],[-0.45314106],[1.],[-0.1527711],[-0.0624583],[-0.07837837],[-0.09288808],[-0.10603448],[-0.10870495],[-0.10152798],[-0.09644752],[-0.09288763],[-0.09203452],[-0.09776444]
(0.05846017310844174+0j),[2.28344678e-14],[1.],[-0.46209008],[1.],[-0.16564663],[-0.07838099],[-0.09289087],[-0.10603731],[-0.10870764],[-0.10153044],[-0.09644971],[-0.09288953],[-0.0920363],[-0.09776616],[-0.10318594]
(0.05913908857416006+0j),[2.03718888e-14],[1.],[-0.46405412],[1.],[-0.18279934],[-0.09289579],[-0.10604249],[-0.10871267],[-0.10153498],[-0.09645389],[-0.09289339],[-0.09203979],[-0.09776943],[-0.10318899],[-0.10441383]
(0.05773005011604826+0j),[1.9322241e-14],[1.],[-0.45819947],[1.],[-0.19688289],[-0.10605547],[-0.10872553],[-0.10154677],[-0.09646487],[-0.09290367],[-0.09204945],[-0.09777864],[-0.10319754],[-0.10442182],[-0.10397512]
(0.055091540387466276+0j),[1.6538219e-14],[1.],[-0.44768846],[1.],[-0.20821414],[-0.1087518],[-0.10157103],[-0.0964876],[-0.09292515],[-0.09206989],[-0.09779848],[-0.10321658],[-0.10443938],[-0.10399135],[-0.10213248]
(0.05151672018330644+0j),[1.27379162e-14],[1.],[-0.43336642],[1.],[-0.20813665],[-0.10161395],[-0.09652797],[-0.09296357],[-0.09210672],[-0.09783477],[-0.10325185],[-0.1044728],[-0.10402182],[-0.10216036],[-0.0993383]
(0.048528190191883966+0j),[9.37178952e-15],[1.],[-0.42116978],[1.],[-0.19801376],[-0.09657439],[-0.09300773],[-0.09214915],[-0.09787706],[-0.10329336],[-0.10451221],[-0.10405856],[-0.10219315],[-0.09936783],[-0.09635045]
(0.0603011078983028+0j),[7.83292891e-15],[1.],[-0.4684077],[1.],[-0.19694089],[-0.09304459],[-0.09218446],[-0.09791165],[-0.10332765],[-0.10454491],[-0.10408847],[-0.10222082],[-0.09939175],[-0.09637201],[-0.10032797]
(0.07284552336575205+0j),[6.46966087e-15],[1.],[-0.5121617],[1.],[-0.2036625],[-0.09221617],[-0.09794221],[-0.10335846],[-0.10457413],[-0.10411542],[-0.10224558],[-0.09941328],[-0.09639009],[-0.10034499],[-0.11058505]
(0.08579996147868071+0j),[5.44703689e-15],[1.],[-0.55190763],[1.],[-0.21224439],[-0.09797238],[-0.10338842],[-0.10460217],[-0.10414261],[-0.10226923],[-0.0994344],[-0.0964088],[-0.10036026],[-0.11059908],[-0.11999728]
(0.09849136276714027+0j),[1.81465632e-14],[1.],[-0.58644511],[1.],[-0.22637276],[-0.10342178],[-0.10463134],[-0.10417138],[-0.10229655],[-0.09945731],[-0.09642856],[-0.10037852],[-0.11061362],[-0.12001067],[-0.12836747]
(0.08827274175122275+0j),[1.6665274e-14],[1.],[-0.55566172],[1.],[-0.23222841],[-0.10467238],[-0.10420815],[-0.10232989],[-0.09948885],[-0.09645688],[-0.10040329],[-0.11063624],[-0.12003033],[-0.12838499],[-0.12876595]
(0.08606188855931067+0j),[2.00451598e-14],[1.],[-0.54798281],[1.],[-0.22915211],[-0.10426208],[-0.10237793],[-0.09953132],[-0.09649647],[-0.1004412],[-0.11066909],[-0.12006056],[-0.12841262],[-0.12879019],[-0.12442489]
(0.0797412832560086+0j),[1.29140606e-14],[1.],[-0.52774006],[1.],[-0.22561221],[-0.10244453],[-0.09958982],[-0.09654822],[-0.10049019],[-0.11071643],[-0.12010063],[-0.12845143],[-0.12882266],[-0.12445291],[-0.12128047]
(0.07671388567897439+0j),[5.97007583e-16],[1.],[-0.51771614],[1.],[-0.2203962],[-0.09966336],[-0.09661408],[-0.10055303],[-0.11077601],[-0.12015339],[-0.12850086],[-0.12886357],[-0.12448752],[-0.12131097],[-0.11787013]
(0.07518556684536913+0j),[2.806109e-15],[1.],[-0.51261109],[1.],[-0.21591879],[-0.09669484],[-0.10062843],[-0.11084842],[-0.12021938],[-0.12856116],[-0.12891591],[-0.12453205],[-0.12134882],[-0.11790154],[-0.11616693]
(0.06839614221797992+0j),[5.12506525e-15],[1.],[-0.48960353],[1.],[-0.20977447],[-0.10070362],[-0.11092117],[-0.12028781],[-0.12862291],[-0.12897214],[-0.1245794],[-0.12138894],[-0.11793604],[-0.11619574],[-0.11299972]
(0.06077580870621511+0j),[-2.44451921e-15],[1.],[-0.46236966],[1.],[-0.20810193],[-0.11098283],[-0.1203476],[-0.12867762],[-0.12902155],[-0.12462328],[-0.12142705],[-0.11796628],[-0.11622305],[-0.1130219],[-0.10733471]
(0.0525211775020022+0j),[4.75337801e-15],[1.],[-0.4307989],[1.],[-0.21175676],[-0.12041224],[-0.12873976],[-0.12907884],[-0.12467387],[-0.12147219],[-0.11800628],[-0.11625591],[-0.11305124],[-0.10735974],[-0.10070775]
(0.06032694422655582+0j),[4.46183771e-15],[1.],[-0.46301792],[1.],[-0.22129492],[-0.1288256],[-0.12915923],[-0.12474768],[-0.12153963],[-0.11806685],[-0.11630974],[-0.11309886],[-0.10740143],[-0.10074361],[-0.10079588]
(0.06212515256977839+0j),[4.1096467e-15],[1.],[-0.47065903],[1.],[-0.23422605],[-0.12927341],[-0.12485363],[-0.12163779],[-0.11815697],[-0.11639211],[-0.11317356],[-0.10746819],[-0.10080218],[-0.10084613],[-0.10528077]
(0.06022644019036086+0j),[1.16312369e-16],[1.],[-0.46440977],[1.],[-0.23488275],[-0.12500859],[-0.12178205],[-0.1182908],[-0.11651687],[-0.1132881],[-0.10757192],[-0.10089472],[-0.10092817],[-0.10535059],[-0.10544377]
(0.06767403190231745+0j),[-7.10551378e-16],[1.],[-0.4921105],[1.],[-0.23306306],[-0.12194739],[-0.11844508],[-0.11666048],[-0.11342097],[-0.10769314],[-0.10100369],[-0.10102511],[-0.10543521],[-0.10551488],[-0.10787814]
(0.06484126935654219+0j),[7.94230567e-16],[1.],[-0.48227113],[1.],[-0.23197873],[-0.11859498],[-0.11679864],[-0.11355177],[-0.10781112],[-0.1011092],[-0.10112151],[-0.10551906],[-0.10558603],[-0.10793828],[-0.109871]
(0.0662155959922478+0j),[-1.72582483e-16],[1.],[-0.48740093],[1.],[-0.22807982],[-0.1169368],[-0.11367843],[-0.10792771],[-0.10121526],[-0.10121723],[-0.10560421],[-0.10565917],[-0.10799983],[-0.10992111],[-0.10933883]
(0.0688802577027441+0j),[-3.37732693e-15],[1.],[-0.49676581],[1.],[-0.22804061],[-0.11380171],[-0.10804085],[-0.10131692],[-0.10131225],[-0.10568814],[-0.10573225],[-0.10806353],[-0.10997155],[-0.10938169],[-0.11097066]
(0.07091552219441055+0j),[-4.79042521e-15],[1.],[-0.50359304],[1.],[-0.22671818],[-0.10815324],[-0.10141838],[-0.10140758],[-0.10577455],[-0.10580737],[-0.10813078],[-0.11002705],[-0.10942681],[-0.11100917],[-0.11279252]
(0.07400518184754493+0j),[-4.01428057e-15],[1.],[-0.51364915],[1.],[-0.22295491],[-0.10151552],[-0.10149893],[-0.10585816],[-0.10588118],[-0.10819653],[-0.11008385],[-0.10947278],[-0.11104837],[-0.11282272],[-0.11469606]
(0.08255432421198468+0j),[-2.76639554e-15],[1.],[-0.54034769],[1.],[-0.22046045],[-0.10158705],[-0.10594089],[-0.10595623],[-0.10826163],[-0.11014002],[-0.10952202],[-0.11108717],[-0.11285337],[-0.11472312],[-0.11884915]
(0.09155010222533848+0j),[-1.52956418e-15],[1.],[-0.56604787],[1.],[-0.2264383],[-0.1060296],[-0.10603637],[-0.10833315],[-0.11020181],[-0.10957383],[-0.11113137],[-0.112887],[-0.11474988],[-0.11887254],[-0.12475491]
(0.09812255142488197+0j),[-3.19996192e-15],[1.],[-0.58303956],[1.],[-0.23570093],[-0.10613668],[-0.10842518],[-0.11028184],[-0.10964246],[-0.11119015],[-0.1129377],[-0.11478692],[-0.11890443],[-0.1247802],[-0.12956181]
(0.09249170338337495+0j),[-1.10287088e-15],[1.],[-0.56577646],[1.],[-0.2357914],[-0.10854848],[-0.1103961],[-0.10973977],[-0.11127431],[-0.11301389],[-0.11485245],[-0.11895183],[-0.12482496],[-0.12959348],[-0.12952219]
(0.10417164992326441+0j),[-3.63201588e-15],[1.],[-0.59661373],[1.],[-0.23975552],[-0.11051409],[-0.10984736],[-0.11137037],[-0.11309591],[-0.11492421],[-0.11901694],[-0.12487295],[-0.12963778],[-0.1295541],[-0.13107965]
(0.09217008175927391+0j),[-1.67650551e-15],[1.],[-0.56208555],[1.],[-0.24128086],[-0.10995743],[-0.11147171],[-0.11318773],[-0.11500484],[-0.11908795],[-0.12493684],[-0.1296878],[-0.12959854],[-0.131115],[-0.1306469]
