Es,Sx,Sxx,Sy,Syy,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0004725210084042234+0j),[-8.87016583e-16],[1.],[-0.04346471],[1.],"(array([0.00245059]), array([0.00424455]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00490119]), array([-1.79327039e-16]))"
(0.001954962551719005+0j),[-1.56992632e-15],[1.],[-0.08834053],[1.],"(array([0.00743145]), array([0.01287165]))","(array([2.19848366e-31]), array([-1.55347306e-31]))","(array([-4.38552662e-25]), array([-7.59595493e-25]))","(array([0.]), array([0.]))","(array([0.00490119]), array([-3.08130257e-16]))","(array([0.0148629]), array([-5.1391183e-16]))"
(0.002055903487177138+0j),[-1.17760487e-15],[1.],[-0.09057973],[1.],"(array([0.01008614]), array([0.0174697]))","(array([-3.99980454e-23]), array([-1.13831717e-23]))","(array([-7.85600043e-26]), array([7.85732456e-26]))","(array([0.00490119]), array([-3.02709247e-16]))","(array([0.0148629]), array([-5.24320171e-16]))","(array([0.02017228]), array([-9.80986126e-16]))"
(0.004368546813801777+0j),[1.03011797e-16],[1.],[-0.13187935],[1.],"(array([0.01254243]), array([0.02172412]))","(array([-1.49914124e-22]), array([-2.58492033e-22]))","(array([0.00490119]), array([-2.73435788e-16]))","(array([0.0148629]), array([-6.05418493e-16]))","(array([0.02017228]), array([-8.80372164e-16]))","(array([0.02508486]), array([2.51534904e-17]))"
(0.00755736758862679+0j),[-1.93332961e-15],[1.],[-0.17315408],[1.],"(array([0.01719811]), array([0.029788]))","(array([0.00490119]), array([-1.20129601e-16]))","(array([0.0148629]), array([-5.6378513e-16]))","(array([0.02017228]), array([-5.85469173e-16]))","(array([0.02508486]), array([5.0914134e-16]))","(array([0.03439622]), array([2.68882139e-16]))"
(0.011385836390074691+0j),[0.00091777],[1.],[-0.21206703],[1.],"(array([0.02653038]), array([0.03767004]))","(array([0.0148629]), array([-1.17961196e-15]))","(array([0.02017228]), array([5.92408067e-16]))","(array([0.02508486]), array([5.20417043e-17]))","(array([0.03439622]), array([2.22911967e-16]))","(array([0.04343781]), array([0.00010359]))"
(0.010261385060699561+0j),[0.00365679],[1.],[-0.20129036],[1.],"(array([0.03771823]), array([0.04061786]))","(array([0.02017228]), array([1.18308141e-15]))","(array([0.02508486]), array([-2.66280054e-16]))","(array([0.03439622]), array([1.69135539e-16]))","(array([0.04343781]), array([0.00010359]))","(array([0.04660377]), array([0.00051563]))"
(0.014188549261990698+0j),[0.0072508],[1.],[-0.23611833],[1.],"(array([0.04376749]), array([0.04332865]))","(array([0.02508486]), array([-2.58473798e-16]))","(array([0.03439622]), array([2.6454533e-16]))","(array([0.04343781]), array([0.00010359]))","(array([0.04660377]), array([0.00051563]))","(array([0.04932131]), array([0.00123027]))"
(0.01833918332510955+0j),[0.01156247],[1.],[-0.26765542],[1.],"(array([0.05164911]), array([0.05025414]))","(array([0.03439622]), array([4.66640615e-16]))","(array([0.04343781]), array([0.00010359]))","(array([0.04660377]), array([0.00051563]))","(array([0.04932131]), array([0.00123027]))","(array([0.05680349]), array([0.00212175]))"
(0.022829405549391744+0j),[0.01737429],[1.],[-0.2975559],[1.],"(array([0.06343525]), array([0.05682397]))","(array([0.04343781]), array([0.00010359]))","(array([0.04660377]), array([0.00051563]))","(array([0.04932131]), array([0.00123027]))","(array([0.05680349]), array([0.00212175]))","(array([0.06373052]), array([0.00326345]))"
(0.02061305990417205+0j),[0.02458609],[1.],[-0.28212466],[1.],"(array([0.07201896]), array([0.05906841]))","(array([0.04660377]), array([0.00051563]))","(array([0.04932131]), array([0.00123027]))","(array([0.05680349]), array([0.00212175]))","(array([0.06373052]), array([0.00326345]))","(array([0.06535561]), array([0.0047304]))"
(0.024611465427514984+0j),[0.03197886],[1.],[-0.30705248],[1.],"(array([0.07429521]), array([0.06123595]))","(array([0.04932131]), array([0.00123027]))","(array([0.05680349]), array([0.00212175]))","(array([0.06373052]), array([0.00326345]))","(array([0.06535561]), array([0.0047304]))","(array([0.06643106]), array([0.00637867]))"
(0.02801601325769833+0j),[0.03938916],[1.],[-0.32623053],[1.],"(array([0.07805298]), array([0.06709008]))","(array([0.05680349]), array([0.00212175]))","(array([0.06373052]), array([0.00326345]))","(array([0.06535561]), array([0.0047304]))","(array([0.06643106]), array([0.00637867]))","(array([0.0714021]), array([0.00804755]))"
(0.03225188592854507+0j),[0.04770249],[1.],[-0.34831363],[1.],"(array([0.08632612]), array([0.07289812]))","(array([0.06373052]), array([0.00326345]))","(array([0.06535561]), array([0.0047304]))","(array([0.06643106]), array([0.00637867]))","(array([0.0714021]), array([0.00804755]))","(array([0.07605546]), array([0.00982084]))"
(0.029155280492868325+0j),[0.05680042],[1.],[-0.32932563],[1.],"(array([0.09172716]), array([0.07531823]))","(array([0.06535561]), array([0.0047304]))","(array([0.06643106]), array([0.00637867]))","(array([0.0714021]), array([0.00804755]))","(array([0.07605546]), array([0.00982084]))","(array([0.07639959]), array([0.01178158]))"
(0.032516375560294006+0j),[0.06558673],[1.],[-0.34601587],[1.],"(array([0.09147593]), array([0.07757272]))","(array([0.06643106]), array([0.00637867]))","(array([0.0714021]), array([0.00804755]))","(array([0.07605546]), array([0.00982084]))","(array([0.07639959]), array([0.01178158]))","(array([0.07614346]), array([0.01380029]))"
(0.035444189897360125+0j),[0.07390102],[1.],[-0.35937269],[1.],"(array([0.09257509]), array([0.08311779]))","(array([0.0714021]), array([0.00804755]))","(array([0.07605546]), array([0.00982084]))","(array([0.07639959]), array([0.01178158]))","(array([0.07614346]), array([0.01380029]))","(array([0.07953005]), array([0.01572817]))"
(0.039262822096101234+0j),[0.0825146],[1.],[-0.37619605],[1.],"(array([0.09759476]), array([0.08868914]))","(array([0.07605546]), array([0.00982084]))","(array([0.07639959]), array([0.01178158]))","(array([0.07614346]), array([0.01380029]))","(array([0.07953005]), array([0.01572817]))","(array([0.082934]), array([0.01763728]))"
