Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(6.004060576390249e-05+0j),[4.14060009e-16],[1.],[-0.0154967],[1.],"(array([0.0008736]), array([0.00151312]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.0017472]), array([4.88433079e-17]))"
(0.00010921840856785875+0j),[1.15278493e-16],[1.],[-0.02090031],[1.],"(array([0.00205179]), array([0.0035538]))","(array([-1.83138986e-32]), array([1.99653602e-33]))","(array([-7.39580168e-38]), array([-1.09320738e-37]))","(array([0.]), array([0.]))","(array([1.13647787e-35]), array([3.43503889e-37]))","(array([1.08131236e-35]), array([-8.1920297e-35]))","(array([-4.77791928e-37]), array([-9.41578832e-37]))","(array([2.66410125e-48]), array([2.79818458e-48]))","(array([0.]), array([0.]))","(array([0.0017472]), array([3.72965547e-17]))","(array([0.00410357]), array([3.47920477e-16]))"
(0.0002404688794438946+0j),[3.7225855e-15],[1.],[-0.03101016],[1.],"(array([0.00292634]), array([0.00506856]))","(array([3.79667291e-29]), array([5.54385097e-29]))","(array([-2.68725797e-25]), array([1.9999011e-25]))","(array([-1.75291803e-25]), array([1.95767639e-25]))","(array([1.5579988e-25]), array([1.0125379e-25]))","(array([-4.13475926e-26]), array([9.52877227e-26]))","(array([2.08752425e-26]), array([3.59239046e-26]))","(array([-3.60710464e-25]), array([3.90099433e-26]))","(array([0.0017472]), array([-1.81007553e-16]))","(array([0.00410357]), array([8.81131106e-16]))","(array([0.00585267]), array([1.11477667e-15]))"
(0.0006476029716293044+0j),[4.94641855e-15],[1.],[-0.05087878],[1.],"(array([0.00461642]), array([0.00799588]))","(array([9.63521694e-26]), array([1.81690902e-25]))","(array([-2.4791569e-25]), array([3.89110604e-25]))","(array([1.56798026e-24]), array([-1.39099936e-24]))","(array([3.80834178e-25]), array([2.57179303e-25]))","(array([2.85834701e-25]), array([-1.21638075e-25]))","(array([-3.44170064e-25]), array([3.79068571e-26]))","(array([0.0017472]), array([-1.6479873e-16]))","(array([0.00410357]), array([8.11850587e-16]))","(array([0.00585267]), array([1.0156806e-15]))","(array([0.00923285]), array([1.62456854e-15]))"
(0.005372209045047761+0j),[1.29928778e-14],[1.],[-0.14618676],[1.],"(array([0.01111773]), array([0.01925647]))","(array([-3.26160788e-25]), array([2.89302937e-25]))","(array([-2.71956886e-24]), array([-2.07632534e-25]))","(array([1.46233972e-24]), array([1.98347223e-24]))","(array([-1.7933261e-24]), array([1.79313599e-24]))","(array([-2.8553668e-25]), array([3.5401922e-26]))","(array([0.0017472]), array([-1.96674274e-16]))","(array([0.00410357]), array([9.09103522e-16]))","(array([0.00585267]), array([1.12757026e-15]))","(array([0.00923285]), array([1.80844922e-15]))","(array([0.02223545]), array([2.56652338e-15]))"
(0.014064826225625928+0j),[1.7881127e-15],[1.],[-0.23543774],[1.],"(array([0.02152858]), array([0.03728859]))","(array([-5.1915533e-25]), array([-8.41529441e-25]))","(array([3.74621718e-23]), array([-1.50353726e-23]))","(array([-3.79928023e-22]), array([6.43310381e-24]))","(array([2.10915706e-22]), array([-1.17920638e-22]))","(array([0.0017472]), array([-2.2437564e-16]))","(array([0.00410357]), array([8.32775689e-16]))","(array([0.00585267]), array([1.02305317e-15]))","(array([0.00923285]), array([1.46844342e-15]))","(array([0.02223545]), array([2.42861287e-15]))","(array([0.04305715]), array([7.75421394e-16]))"
(0.017289752575609676+0j),[1.26296725e-15],[1.],[-0.26045092],[1.],"(array([0.02795614]), array([0.04842145]))","(array([-2.06182928e-23]), array([9.53933914e-24]))","(array([-4.6108668e-22]), array([2.82779392e-22]))","(array([1.86112768e-22]), array([-6.68128793e-22]))","(array([0.0017472]), array([-1.48318857e-16]))","(array([0.00410357]), array([7.43329009e-16]))","(array([0.00585267]), array([7.95587554e-16]))","(array([0.00923285]), array([1.57642996e-15]))","(array([0.02223545]), array([2.17100643e-15]))","(array([0.04305715]), array([7.91033905e-16]))","(array([0.05591227]), array([-8.91647867e-16]))"
(0.03010561939470242+0j),[2.08468068e-15],[1.],[-0.3412726],[1.],"(array([0.0339425]), array([0.05879014]))","(array([-4.22983984e-22]), array([5.237102e-22]))","(array([9.42391121e-22]), array([-3.16080991e-21]))","(array([0.0017472]), array([-2.6454533e-16]))","(array([0.00410357]), array([8.2865572e-16]))","(array([0.00585267]), array([8.79938483e-16]))","(array([0.00923285]), array([1.44198889e-15]))","(array([0.02223545]), array([1.84661314e-15]))","(array([0.04305715]), array([1.14838694e-15]))","(array([0.05591227]), array([-5.41233725e-16]))","(array([0.06788501]), array([-1.57859836e-16]))"
(0.036227500504194286+0j),[-2.04651057e-15],[1.],[-0.3727417],[1.],"(array([0.04025504]), array([0.06972377]))","(array([-1.53092249e-21]), array([-2.16010668e-21]))","(array([0.0017472]), array([-2.84115179e-16]))","(array([0.00410357]), array([8.79071121e-16]))","(array([0.00585267]), array([9.07260378e-16]))","(array([0.00923285]), array([1.49403059e-15]))","(array([0.02223545]), array([2.47978721e-15]))","(array([0.04305715]), array([1.536965e-15]))","(array([0.05591227]), array([-1.01134379e-15]))","(array([0.06788501]), array([1.47971913e-15]))","(array([0.08051007]), array([-1.35308431e-15]))"
(0.03588927656251512+0j),[-5.6204613e-15],[1.],[-0.37047018],[1.],"(array([0.04189581]), array([0.07256568]))","(array([0.0017472]), array([-2.78368908e-16]))","(array([0.00410357]), array([8.38955641e-16]))","(array([0.00585267]), array([6.93022029e-16]))","(array([0.00923285]), array([1.6345432e-15]))","(array([0.02223545]), array([2.73739365e-15]))","(array([0.04305715]), array([1.75380543e-15]))","(array([0.05591227]), array([-9.31546507e-16]))","(array([0.06788501]), array([1.50400525e-15]))","(array([0.08051007]), array([-2.0539126e-15]))","(array([0.08379162]), array([-1.29063427e-15]))"
