Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0004073505554857778+0j),[-7.94538571e-17],[1.],[-0.04035754],[1.],"(array([0.00227536]), array([0.00394104]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00455072]), array([-3.03576608e-17]))"
(0.001547257784206977+0j),[-5.52986938e-17],[1.],[-0.07860736],[1.],"(array([0.00670717]), array([0.01161716]))","(array([2.73298871e-30]), array([-5.77826757e-30]))","(array([6.24845922e-32]), array([-8.0540973e-32]))","(array([-1.06464014e-34]), array([-2.72510378e-34]))","(array([1.06459843e-28]), array([2.70690213e-28]))","(array([0.]), array([0.]))","(array([-1.05058399e-32]), array([9.19765669e-33]))","(array([-5.996974e-36]), array([-1.05656831e-35]))","(array([-2.13848278e-30]), array([-3.25698789e-31]))","(array([0.00455072]), array([-1.36609474e-17]))","(array([0.01341434]), array([9.2807706e-17]))"
(0.0013983453783025395+0j),[1.76083732e-15],[1.],[-0.07472896],[1.],"(array([0.00864391]), array([0.0149717]))","(array([-1.76294752e-23]), array([-3.45490993e-23]))","(array([-2.85722781e-23]), array([-5.0665999e-23]))","(array([-3.41881698e-24]), array([1.27236386e-24]))","(array([9.12292028e-24]), array([1.71503552e-23]))","(array([8.01570724e-24]), array([-5.48530497e-24]))","(array([-8.13912715e-24]), array([-3.17972535e-24]))","(array([6.72119526e-29]), array([3.12931987e-28]))","(array([0.00455072]), array([-5.24753851e-17]))","(array([0.01341434]), array([1.20996962e-16]))","(array([0.01728783]), array([8.57820759e-16]))"
(0.0030359478311682057+0j),[1.96758547e-15],[1.],[-0.11001844],[1.],"(array([0.01041578]), array([0.01804066]))","(array([-3.66842242e-24]), array([-7.63238682e-23]))","(array([1.69155222e-23]), array([4.83511813e-23]))","(array([-2.98133492e-24]), array([1.3358054e-23]))","(array([7.88752484e-24]), array([-5.32917036e-24]))","(array([-1.98701851e-22]), array([5.62400337e-23]))","(array([5.93271206e-25]), array([-2.50827216e-25]))","(array([0.00455072]), array([-1.04083409e-16]))","(array([0.01341434]), array([1.03216047e-16]))","(array([0.01728783]), array([1.27935856e-15]))","(array([0.02083156]), array([1.16226473e-16]))"
(0.005350552030237576+0j),[-5.20424121e-15],[1.],[-0.14587123],[1.],"(array([0.01442676]), array([0.02498789]))","(array([4.7752578e-23]), array([1.52002842e-23]))","(array([-1.82891273e-22]), array([1.18184494e-22]))","(array([-1.00088213e-22]), array([8.96335989e-23]))","(array([-1.95715321e-22]), array([5.75786139e-23]))","(array([6.96381358e-24]), array([-3.8292103e-24]))","(array([0.00455072]), array([-1.01698164e-16]))","(array([0.01341434]), array([5.2909066e-17]))","(array([0.01728783]), array([1.17787724e-15]))","(array([0.02083156]), array([-3.17454396e-16]))","(array([0.02885353]), array([-9.92261828e-16]))"
(0.008151526300589464+0j),[-5.7391749e-16],[1.],[-0.17976216],[1.],"(array([0.01835866]), array([0.03179813]))","(array([-1.85469608e-22]), array([2.1109324e-22]))","(array([-5.22021736e-22]), array([2.43630669e-22]))","(array([-3.34661753e-22]), array([1.19213892e-22]))","(array([-7.31333357e-22]), array([4.05698177e-22]))","(array([0.00455072]), array([-9.75781955e-17]))","(array([0.01341434]), array([2.77555756e-17]))","(array([0.01728783]), array([1.1765762e-15]))","(array([0.02083156]), array([-1.78676518e-16]))","(array([0.02885353]), array([-8.36136715e-16]))","(array([0.03671732]), array([-3.78169718e-16]))"
(0.007382374395952804+0j),[-9.92380259e-15],[1.],[-0.17106971],[1.],"(array([0.01977718]), array([0.03425508]))","(array([-5.68427549e-22]), array([2.83330495e-22]))","(array([1.45018218e-22]), array([1.25067086e-21]))","(array([-6.08541484e-22]), array([3.4635766e-22]))","(array([0.00455072]), array([5.87637577e-17]))","(array([0.01341434]), array([3.30898503e-16]))","(array([0.01728783]), array([1.07292647e-15]))","(array([0.02083156]), array([-2.55871713e-16]))","(array([0.02885353]), array([-1.08333481e-15]))","(array([0.03671732]), array([-5.20417043e-16]))","(array([0.03955436]), array([-2.14064877e-15]))"
(0.010329532905181184+0j),[-7.48640972e-15],[1.],[-0.20203703],[1.],"(array([0.0210348]), array([0.03643334]))","(array([1.51240096e-22]), array([1.39815419e-21]))","(array([2.02458414e-21]), array([4.72963562e-21]))","(array([0.00455072]), array([3.03576608e-17]))","(array([0.01341434]), array([2.68882139e-16]))","(array([0.01728783]), array([1.18308141e-15]))","(array([0.02083156]), array([-3.33934269e-16]))","(array([0.02885353]), array([-1.39992185e-15]))","(array([0.03671732]), array([-6.22765728e-16]))","(array([0.03955436]), array([-1.17440779e-15]))","(array([0.0420696]), array([-1.89778748e-15]))"
(0.013842938012000176+0j),[1.04048891e-16],[1.],[-0.23341697],[1.],"(array([0.02454989]), array([0.04252166]))","(array([2.37338283e-21]), array([4.43240742e-21]))","(array([0.00455072]), array([-1.3964524e-16]))","(array([0.01341434]), array([-6.96491476e-16]))","(array([0.01728783]), array([4.02889527e-16]))","(array([0.02083156]), array([-9.18536081e-16]))","(array([0.02885353]), array([-1.65579356e-15]))","(array([0.03671732]), array([-3.71230824e-16]))","(array([0.03955436]), array([-1.01828268e-15]))","(array([0.0420696]), array([-1.62717062e-15]))","(array([0.04909979]), array([-3.15719673e-16]))"
(0.01762077374383923+0j),[-2.99467448e-15],[1.],[-0.26274602],[1.],"(array([0.02797225]), array([0.04844936]))","(array([0.00455072]), array([-1.33356867e-16]))","(array([0.01341434]), array([-6.86516816e-16]))","(array([0.01728783]), array([5.66820896e-16]))","(array([0.02083156]), array([-6.77409517e-16]))","(array([0.02885353]), array([-1.7477339e-15]))","(array([0.03671732]), array([-3.66026653e-16]))","(array([0.03955436]), array([-1.078998e-15]))","(array([0.0420696]), array([-1.18308141e-15]))","(array([0.04909979]), array([-1.28196065e-15]))","(array([0.0559445]), array([-4.97865638e-16]))"
