Es,Sx,Sxx,Sy,Syy,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0012475345661379135+0j),[-5.07660717e-16],[1.],[-0.07059634],[1.],"(array([0.00398135]), array([0.0068959]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.0079627]), array([-7.09068221e-17]))"
(0.005036219769903424+0j),[-2.21952966e-15],[1.],[-0.14156261],[1.],"(array([0.01196512]), array([0.0207242]))","(array([-6.86935276e-30]), array([3.06146804e-30]))","(array([3.99498481e-38]), array([7.3294777e-38]))","(array([-4.71231994e-39]), array([-8.78682136e-39]))","(array([0.0079627]), array([-1.73255507e-16]))","(array([0.02393025]), array([-9.19403442e-17]))"
(0.010988534526090802+0j),[-3.90871242e-15],[1.],[-0.20843239],[1.],"(array([0.01973803]), array([0.03418726]))","(array([-5.07292617e-23]), array([1.12909524e-22]))","(array([-2.35470701e-24]), array([3.96187021e-25]))","(array([0.0079627]), array([-2.10335221e-16]))","(array([0.02393025]), array([-8.41340886e-17]))","(array([0.03947605]), array([-4.31946146e-16]))"
(0.015586558485065148+0j),[-2.64653437e-15],[1.],[-0.24755198],[1.],"(array([0.0257087]), array([0.04452878]))","(array([1.72017847e-21]), array([2.81915702e-21]))","(array([0.0079627]), array([-6.98226199e-17]))","(array([0.02393025]), array([-3.98119038e-16]))","(array([0.03947605]), array([-3.76434994e-16]))","(array([0.05141741]), array([-7.91033905e-16]))"
(0.024148990156240478+0j),[-4.33264293e-15],[1.],[-0.30664029],[1.],"(array([0.03125187]), array([0.05412983]))","(array([0.0079627]), array([-3.63424568e-16]))","(array([0.02393025]), array([-3.55618313e-17]))","(array([0.03947605]), array([-6.59194921e-16]))","(array([0.05141741]), array([-1.21777588e-15]))","(array([0.06250375]), array([-7.49400542e-16]))"
(0.03480141646066678+0j),[0.0014365],[1.],[-0.36580142],[1.],"(array([0.04574297]), array([0.06576233]))","(array([0.02393025]), array([1.56125113e-17]))","(array([0.03947605]), array([-1.66359981e-15]))","(array([0.05141741]), array([-1.49533164e-15]))","(array([0.06250375]), array([-8.65627015e-16]))","(array([0.07584198]), array([0.0001625]))"
(0.04622114421744543+0j),[0.0056281],[1.],[-0.41852571],[1.],"(array([0.06746722]), array([0.07700465]))","(array([0.03947605]), array([-3.37577188e-15]))","(array([0.05141741]), array([-1.27328703e-15]))","(array([0.06250375]), array([-1.75727488e-15]))","(array([0.07584198]), array([0.0001625]))","(array([0.08845647]), array([0.0007982]))"
(0.050709903167662225+0j),[0.01235066],[1.],[-0.43636685],[1.],"(array([0.08591354]), array([0.0844883]))","(array([0.05141741]), array([-1.12757026e-15]))","(array([0.06250375]), array([-2.07299455e-15]))","(array([0.07584198]), array([0.0001625]))","(array([0.08845647]), array([0.0007982]))","(array([0.09638777]), array([0.0020281]))"
(0.06030024541592049+0j),[0.02081662],[1.],[-0.472399],[1.],"(array([0.09941389]), array([0.09061767]))","(array([0.06250375]), array([-2.42861287e-15]))","(array([0.07584198]), array([0.0001625]))","(array([0.08845647]), array([0.0007982]))","(array([0.09638777]), array([0.0020281]))","(array([0.10247546]), array([0.00374266]))"
(0.07261988436669883+0j),[0.03070135],[1.],[-0.5136501],[1.],"(array([0.11306791]), array([0.09920674]))","(array([0.07584198]), array([0.0001625]))","(array([0.08845647]), array([0.0007982]))","(array([0.09638777]), array([0.0020281]))","(array([0.10247546]), array([0.00374266]))","(array([0.11119766]), array([0.00581351]))"
