Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.01464157626167015+0j),[-1.05346966e-15],[1.],[-0.23940439],[1.],[-0.09373386],[-0.04120597],[-0.04395587],[-0.04586997],[-0.04733396],[-0.04681934],[-0.04628283],[-0.04772651],[-0.05178094],[-0.05550439],[-0.05487889]
(0.02528967791843915+0j),[-7.9163374e-16],[1.],[-0.31320493],[1.],[-0.10354325],[-0.04395624],[-0.04587031],[-0.04733429],[-0.04681964],[-0.04628309],[-0.04772677],[-0.05178116],[-0.05550459],[-0.05487911],[-0.06233687]
(0.03787051084345607+0j),[-2.25979468e-15],[1.],[-0.38065769],[1.],[-0.12222337],[-0.04587076],[-0.04733471],[-0.04682004],[-0.04628347],[-0.04772711],[-0.05178149],[-0.05550489],[-0.05487936],[-0.06233714],[-0.07826666]
(0.05192238584191887+0j),[-1.8105052e-15],[1.],[-0.44197921],[1.],[-0.13865904],[-0.04733532],[-0.04682059],[-0.04628399],[-0.04772762],[-0.05178196],[-0.05550535],[-0.05487976],[-0.06233751],[-0.07826706],[-0.09278765]
(0.06703893445808463+0j),[1.67915401e-15],[1.],[-0.49736611],[1.],[-0.15328275],[-0.04682136],[-0.04628468],[-0.04772823],[-0.05178261],[-0.05550595],[-0.05488032],[-0.06233803],[-0.07826758],[-0.09278818],[-0.10594669]
(0.07317230855263471+0j),[1.57918165e-15],[1.],[-0.51654254],[1.],[-0.16113936],[-0.04628547],[-0.04772894],[-0.05178336],[-0.05550667],[-0.05488098],[-0.06233867],[-0.07826822],[-0.09278877],[-0.10594729],[-0.11431719]
(0.08095287901732559+0j),[1.5330484e-15],[1.],[-0.53969383],[1.],[-0.16537924],[-0.04772987],[-0.05178413],[-0.05550748],[-0.0548817],[-0.0623394],[-0.07826894],[-0.09278945],[-0.10594795],[-0.11431781],[-0.11909294]
(0.08579913912489899+0j),[1.16845302e-15],[1.],[-0.55258339],[1.],[-0.17087949],[-0.05178527],[-0.05550836],[-0.05488252],[-0.06234029],[-0.0782698],[-0.0927903],[-0.10594871],[-0.11431855],[-0.11909362],[-0.12314865]
(0.09572726319867052+0j),[9.54979703e-16],[1.],[-0.5792044],[1.],[-0.17940212],[-0.05550974],[-0.05488375],[-0.06234126],[-0.07827107],[-0.09279141],[-0.10594983],[-0.11431952],[-0.1190945],[-0.12314951],[-0.12761553]
(0.08382765231769268+0j),[1.94435521e-15],[1.],[-0.54258202],[1.],[-0.18199105],[-0.05488562],[-0.06234314],[-0.07827275],[-0.09279336],[-0.10595158],[-0.11432128],[-0.11909601],[-0.12315097],[-0.12761686],[-0.1264795]
(0.07253229653685467+0j),[9.63973285e-16],[1.],[-0.50523832],[1.],[-0.17302971],[-0.06234558],[-0.07827524],[-0.09279593],[-0.10595428],[-0.1143237],[-0.11909848],[-0.12315307],[-0.12761898],[-0.12648125],[-0.11814183]
(0.0670232502544472+0j),[3.48791879e-16],[1.],[-0.48571025],[1.],[-0.1740682],[-0.07827804],[-0.09279854],[-0.10595716],[-0.11432638],[-0.11910103],[-0.1231555],[-0.12762113],[-0.1264832],[-0.11814354],[-0.11172009]
(0.0595145534183189+0j),[1.0759865e-15],[1.],[-0.45800242],[1.],[-0.18468043],[-0.09280345],[-0.10596227],[-0.11433149],[-0.11910592],[-0.12316015],[-0.12762548],[-0.12648733],[-0.11814721],[-0.11172337],[-0.10639765]
(0.059334518615167677+0j),[1.64432228e-16],[1.],[-0.45776724],[1.],[-0.19606012],[-0.1059751],[-0.11434466],[-0.11911891],[-0.12317273],[-0.12763771],[-0.12649885],[-0.11815782],[-0.11173311],[-0.10640644],[-0.10324466]
(0.06590229391249258+0j),[-1.00685455e-15],[1.],[-0.48260545],[1.],[-0.2120342],[-0.11437167],[-0.11914596],[-0.1231995],[-0.12766373],[-0.12652378],[-0.11818089],[-0.11175434],[-0.10642566],[-0.10326256],[-0.10603253]
(0.06469293444741046+0j),[-4.30142786e-16],[1.],[-0.47861291],[1.],[-0.22279541],[-0.11919457],[-0.12324799],[-0.12771192],[-0.12656998],[-0.11822372],[-0.11179438],[-0.10646298],[-0.10329614],[-0.10606335],[-0.10837517]
(0.06243875624105739+0j),[-1.58217547e-17],[1.],[-0.4709404],[1.],[-0.22632819],[-0.12331735],[-0.12778072],[-0.1266369],[-0.11828586],[-0.1118525],[-0.1065173],[-0.10334661],[-0.10610936],[-0.10841657],[-0.10706462]
(0.05888307146540387+0j),[5.29600805e-16],[1.],[-0.45835165],[1.],[-0.22818676],[-0.12786799],[-0.12672079],[-0.11836399],[-0.11192583],[-0.1065862],[-0.10341103],[-0.10616925],[-0.10847104],[-0.10711301],[-0.10478366]
(0.05479495229154899+0j),[1.37346119e-15],[1.],[-0.44338434],[1.],[-0.22965396],[-0.12682399],[-0.11846018],[-0.11201591],[-0.10667106],[-0.10349084],[-0.10624424],[-0.10854044],[-0.10717472],[-0.104839],[-0.10167949]
(0.050176001646649086+0j),[1.52293347e-15],[1.],[-0.42568188],[1.],[-0.22495455],[-0.11858075],[-0.11212887],[-0.10677696],[-0.10359093],[-0.10633971],[-0.10862938],[-0.10725598],[-0.10491015],[-0.10174279],[-0.09800127]
(0.046362162229463405+0j),[2.51679986e-15],[1.],[-0.41054887],[1.],[-0.2130044],[-0.11224618],[-0.10688771],[-0.10369547],[-0.10643971],[-0.10872343],[-0.10734192],[-0.1049871],[-0.10180965],[-0.0980588],[-0.09429874]
(0.05707141239586448+0j),[2.37209693e-15],[1.],[-0.45567904],[1.],[-0.21004265],[-0.10697826],[-0.10377984],[-0.10652269],[-0.1088008],[-0.10741234],[-0.1050508],[-0.1018645],[-0.09810483],[-0.09433915],[-0.0976983]
(0.06863375593350342+0j),[2.71720409e-15],[1.],[-0.49803503],[1.],[-0.21462266],[-0.10386002],[-0.10659831],[-0.10887357],[-0.10747752],[-0.10510934],[-0.1019163],[-0.09814792],[-0.09437439],[-0.09772936],[-0.10755885]
(0.08075612444173233+0j),[2.47739445e-15],[1.],[-0.53712073],[1.],[-0.22068438],[-0.10667884],[-0.10894983],[-0.10754903],[-0.10517097],[-0.10197042],[-0.09819525],[-0.0944134],[-0.09775905],[-0.1075849],[-0.1167389]
(0.09284802052638777+0j),[2.44847998e-15],[1.],[-0.57173497],[1.],[-0.23181884],[-0.10903827],[-0.10763054],[-0.10524417],[-0.10203413],[-0.09824998],[-0.09445997],[-0.09779667],[-0.10761505],[-0.11676374],[-0.12504523]
(0.0828580357800066+0j),[-2.5328531e-15],[1.],[-0.54077168],[1.],[-0.23459094],[-0.10774065],[-0.10534364],[-0.10212178],[-0.09832588],[-0.09452523],[-0.09785547],[-0.10766013],[-0.11680283],[-0.12507456],[-0.12543721]
(0.0808460301755542+0j),[-1.13039134e-15],[1.],[-0.53365559],[1.],[-0.22900943],[-0.10546587],[-0.10223203],[-0.09842277],[-0.09460889],[-0.09792812],[-0.10772599],[-0.11685436],[-0.12511966],[-0.12546986],[-0.12114012]
(0.07493979882597034+0j),[-1.54910179e-15],[1.],[-0.51409472],[1.],[-0.22372723],[-0.10234867],[-0.09852761],[-0.09470148],[-0.09801035],[-0.10779818],[-0.11691804],[-0.12517038],[-0.12551347],[-0.12117406],[-0.11813338]
(0.07229827491588085+0j),[-8.12847537e-16],[1.],[-0.50503072],[1.],[-0.21737315],[-0.09863631],[-0.09479785],[-0.09809801],[-0.10787691],[-0.11698662],[-0.12523058],[-0.12556094],[-0.12121453],[-0.11816438],[-0.11490396]
(0.07114937821221322+0j),[-9.31844304e-16],[1.],[-0.50102215],[1.],[-0.21217593],[-0.09489839],[-0.09819085],[-0.10796019],[-0.11706157],[-0.12529708],[-0.12561584],[-0.12125872],[-0.11820263],[-0.11493239],[-0.11343047]
(0.06487012964493016+0j),[-1.40077827e-15],[1.],[-0.4790101],[1.],[-0.20548604],[-0.09827526],[-0.10803955],[-0.11713295],[-0.12536096],[-0.12567169],[-0.12130396],[-0.11823948],[-0.11496442],[-0.11345443],[-0.11049665]
(0.057773346267813386+0j),[-2.30732234e-15],[1.],[-0.45281025],[1.],[-0.20340329],[-0.10810277],[-0.11719243],[-0.12541454],[-0.12571851],[-0.12134441],[-0.11827417],[-0.11499039],[-0.11347747],[-0.11051461],[-0.10506045]
(0.0500403110027807+0j),[-2.40375713e-15],[1.],[-0.42229785],[1.],[-0.20683623],[-0.11725365],[-0.12547234],[-0.12577073],[-0.12138954],[-0.11831319],[-0.11502529],[-0.11350474],[-0.11053799],[-0.10508089],[-0.09866928]
(0.05806786573521704+0j),[-2.69904013e-15],[1.],[-0.45592153],[1.],[-0.21636789],[-0.12554936],[-0.12584174],[-0.12145384],[-0.11837113],[-0.1150767],[-0.11354983],[-0.11057736],[-0.10511483],[-0.09869829],[-0.09903547]
(0.06020461813312198+0j),[-3.72526836e-15],[1.],[-0.46477531],[1.],[-0.2294689],[-0.12594115],[-0.12154529],[-0.11845521],[-0.11515326],[-0.11361934],[-0.11064004],[-0.10517039],[-0.09874663],[-0.09907665],[-0.10381427]
(0.0586714776289209+0j),[-1.5468321e-15],[1.],[-0.45959232],[1.],[-0.23031889],[-0.12168],[-0.1185798],[-0.11526845],[-0.11372633],[-0.11073764],[-0.1052584],[-0.09882505],[-0.09914579],[-0.10387266],[-0.10423272]
(0.06637447123286161+0j),[-1.27102828e-15],[1.],[-0.4883844],[1.],[-0.2287445],[-0.11872281],[-0.11540165],[-0.11385015],[-0.11085174],[-0.1053622],[-0.09891816],[-0.09922824],[-0.10394445],[-0.10429278],[-0.10691108]
(0.06385591488678644+0j),[-7.74262716e-16],[1.],[-0.47942388],[1.],[-0.2279873],[-0.11553071],[-0.11396861],[-0.11096423],[-0.10546315],[-0.09900791],[-0.09931036],[-0.10401575],[-0.10435287],[-0.10696212],[-0.10912636]
(0.06548477335913196+0j),[-5.77119383e-16],[1.],[-0.48536941],[1.],[-0.22444244],[-0.11408729],[-0.11107291],[-0.10556306],[-0.09909859],[-0.09939256],[-0.10408815],[-0.10441559],[-0.10701405],[-0.10916914],[-0.108786]
(0.06837272959246994+0j),[8.96770295e-16],[1.],[-0.49545173],[1.],[-0.22479386],[-0.11117921],[-0.10566024],[-0.09918564],[-0.09947427],[-0.10416009],[-0.10447848],[-0.10706827],[-0.10921284],[-0.10882244],[-0.11059109]
(0.07060771228137738+0j),[-1.85311202e-16],[1.],[-0.5028885],[1.],[-0.22384971],[-0.10575724],[-0.09927311],[-0.09955703],[-0.10423457],[-0.1045437],[-0.10712641],[-0.10926093],[-0.10886147],[-0.11062464],[-0.11256352]
(0.0738710257880187+0j),[-1.29432571e-16],[1.],[-0.51345855],[1.],[-0.22044276],[-0.09935712],[-0.09963634],[-0.1043072],[-0.10460799],[-0.10718358],[-0.10931057],[-0.10890167],[-0.11065888],[-0.11258994],[-0.114594]
(0.08257291284097139+0j),[2.52520024e-16],[1.],[-0.54057788],[1.],[-0.21829359],[-0.09971294],[-0.10437954],[-0.10467368],[-0.10724067],[-0.1093598],[-0.10894513],[-0.11069306],[-0.11261688],[-0.11461826],[-0.1188531]
(0.09170477074975766+0j),[1.07594501e-15],[1.],[-0.56659914],[1.],[-0.22464019],[-0.10445745],[-0.10474426],[-0.10730372],[-0.10941434],[-0.10899098],[-0.11073242],[-0.11264671],[-0.11464224],[-0.11887424],[-0.12484283]
(0.0983898618391479+0j),[7.18173631e-17],[1.],[-0.58382239],[1.],[-0.23426636],[-0.10483346],[-0.10738589],[-0.10948588],[-0.10905228],[-0.11078516],[-0.11269252],[-0.11467536],[-0.11890337],[-0.12486607],[-0.12971162]
(0.09282913799521557+0j),[6.86546824e-16],[1.],[-0.56674263],[1.],[-0.23467139],[-0.10749706],[-0.10958933],[-0.10914054],[-0.11086171],[-0.1127621],[-0.11473552],[-0.118947],[-0.12490763],[-0.12974098],[-0.12971847]
(0.10458554575573811+0j),[-1.14047202e-16],[1.],[-0.59766048],[1.],[-0.23891931],[-0.10969687],[-0.10923876],[-0.11094985],[-0.11283765],[-0.11480187],[-0.11900729],[-0.12495253],[-0.12978249],[-0.12974883],[-0.13130627]
(0.09259668947203366+0j),[-3.87384575e-16],[1.],[-0.5632263],[1.],[-0.24070021],[-0.10934042],[-0.11104369],[-0.11292307],[-0.11487718],[-0.11907385],[-0.12501267],[-0.12982995],[-0.12979101],[-0.13134022],[-0.13089294]
