Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.014493533548291434+0j),[3.13496482e-15],[1.],[-0.23824865],[1.],[-0.09125216],[-0.03924735],[-0.04220832],[-0.04433259],[-0.04600153],[-0.04568222],[-0.04533177],[-0.04695261],[-0.05117319],[-0.05504806],[-0.05455586]
(0.025176453585439486+0j),[6.9391117e-15],[1.],[-0.3125512],[1.],[-0.1013808],[-0.04220859],[-0.04433284],[-0.04600177],[-0.04568245],[-0.04533196],[-0.0469528],[-0.05117336],[-0.05504822],[-0.05455603],[-0.06213316]
(0.037816134521795906+0j),[-5.29984962e-15],[1.],[-0.38041967],[1.],[-0.12037545],[-0.04433319],[-0.04600209],[-0.04568276],[-0.04533227],[-0.04695307],[-0.05117362],[-0.05504845],[-0.05455623],[-0.06213338],[-0.0781665]
(0.051940309278694516+0j),[-9.19651319e-15],[1.],[-0.44207197],[1.],[-0.13710537],[-0.04600258],[-0.0456832],[-0.04533268],[-0.04695349],[-0.05117401],[-0.05504884],[-0.05455656],[-0.0621337],[-0.07816684],[-0.09277168]
(0.06713398217919855+0j),[-3.15760163e-14],[1.],[-0.49770937],[1.],[-0.15199945],[-0.04568383],[-0.04533325],[-0.046954],[-0.05117456],[-0.05504933],[-0.05455705],[-0.06213414],[-0.0781673],[-0.09277215],[-0.10599627]
(0.07333291397456236+0j),[-2.07321854e-14],[1.],[-0.51707523],[1.],[-0.16010063],[-0.04533393],[-0.04695461],[-0.0511752],[-0.05504996],[-0.05455762],[-0.0621347],[-0.07816786],[-0.09277268],[-0.1059968],[-0.11441611]
(0.08117039445092805+0j),[-3.66793815e-14],[1.],[-0.54035772],[1.],[-0.16456264],[-0.04695541],[-0.05117586],[-0.05505067],[-0.05455825],[-0.06213535],[-0.07816851],[-0.09277328],[-0.1059974],[-0.11441668],[-0.11922801]
(0.08605889369613036+0j),[-4.56155118e-14],[1.],[-0.55333479],[1.],[-0.17026456],[-0.05117686],[-0.05505144],[-0.05455899],[-0.06213614],[-0.07816928],[-0.09277405],[-0.1059981],[-0.11441735],[-0.11922864],[-0.1233083]
(0.09602495836336772+0j),[-4.2360171e-14],[1.],[-0.57999185],[1.],[-0.17896718],[-0.05505267],[-0.05456008],[-0.06213701],[-0.07817043],[-0.09277507],[-0.10599913],[-0.11441825],[-0.11922946],[-0.12330911],[-0.12778917]
(0.08412125893866787+0j),[-4.93826574e-14],[1.],[-0.54341833],[1.],[-0.18171684],[-0.05456176],[-0.06213873],[-0.07817199],[-0.09277687],[-0.10600078],[-0.1144199],[-0.11923089],[-0.12331049],[-0.12779043],[-0.12666255]
(0.07281117281829408+0j),[-5.25661628e-14],[1.],[-0.50609895],[1.],[-0.17289698],[-0.06214099],[-0.07817433],[-0.09277929],[-0.10600334],[-0.11442221],[-0.11923325],[-0.12331251],[-0.12779246],[-0.12666423],[-0.11833313]
(0.06728897194803476+0j),[-5.88902128e-14],[1.],[-0.48656151],[1.],[-0.17405646],[-0.07817697],[-0.09278179],[-0.10600608],[-0.11442478],[-0.11923571],[-0.12331486],[-0.12779455],[-0.12666613],[-0.11833479],[-0.1119131]
(0.0597577721196466+0j),[-5.41504218e-14],[1.],[-0.45883018],[1.],[-0.18476846],[-0.09278652],[-0.10601104],[-0.11442974],[-0.11924048],[-0.12331942],[-0.12779881],[-0.12667017],[-0.1183384],[-0.11191633],[-0.10658696]
(0.059564014349329245+0j),[-5.11888491e-14],[1.],[-0.45854106],[1.],[-0.19622347],[-0.10602366],[-0.11444272],[-0.11925329],[-0.12333184],[-0.12781092],[-0.12668159],[-0.11834892],[-0.11192599],[-0.10659568],[-0.10342517]
(0.06612465057519958+0j),[-4.74773294e-14],[1.],[-0.48330151],[1.],[-0.21224819],[-0.11446953],[-0.11928018],[-0.12335847],[-0.12783684],[-0.12670645],[-0.11837194],[-0.11194719],[-0.10661489],[-0.10344305],[-0.10619817]
(0.0648933267444756+0j),[-4.80363924e-14],[1.],[-0.47923993],[1.],[-0.22304233],[-0.11932871],[-0.12340691],[-0.12788503],[-0.12675266],[-0.11841482],[-0.11198729],[-0.10665228],[-0.10347671],[-0.10622909],[-0.10852431]
(0.06261485575206245+0j),[-4.12501513e-14],[1.],[-0.47149753],[1.],[-0.22659599],[-0.12347643],[-0.12795403],[-0.12681981],[-0.1184772],[-0.11204566],[-0.10670682],[-0.10352738],[-0.10627534],[-0.1085659],[-0.10719821]
(0.05903359582293612+0j),[-3.32366242e-14],[1.],[-0.45884056],[1.],[-0.22846426],[-0.1280417],[-0.12690413],[-0.11855575],[-0.1121194],[-0.10677612],[-0.10359221],[-0.10633561],[-0.10862071],[-0.10724703],[-0.10490168]
(0.05492055111278881+0j),[-2.38677222e-14],[1.],[-0.44380723],[1.],[-0.22993122],[-0.12700797],[-0.11865254],[-0.11221008],[-0.10686155],[-0.10367256],[-0.10641113],[-0.10869062],[-0.1073092],[-0.10495745],[-0.10178244]
(0.05027808846825216+0j),[-2.04377568e-14],[1.],[-0.42604214],[1.],[-0.22522784],[-0.1187739],[-0.1123238],[-0.10696822],[-0.10377336],[-0.1065073],[-0.10878024],[-0.10739107],[-0.10502917],[-0.10184624],[-0.09808976]
(0.04644366934102058+0j),[-1.74948691e-14],[1.],[-0.41084875],[1.],[-0.21327307],[-0.11244196],[-0.10707979],[-0.1038787],[-0.10660807],[-0.10887502],[-0.10747771],[-0.10510674],[-0.10191365],[-0.09814777],[-0.09437337]
(0.05714279491113877+0j),[-1.64123383e-14],[1.],[-0.45591186],[1.],[-0.21029937],[-0.1071711],[-0.10396377],[-0.10669176],[-0.10895305],[-0.10754874],[-0.10517099],[-0.10196901],[-0.09819424],[-0.09441416],[-0.09775846]
(0.06869348009881802+0j),[-1.82263242e-14],[1.],[-0.49820744],[1.],[-0.21486195],[-0.10404462],[-0.10676803],[-0.10902646],[-0.10761449],[-0.10523007],[-0.1020213],[-0.09823772],[-0.09444972],[-0.09778984],[-0.10760459]
(0.08080323462387705+0j),[-1.19189509e-14],[1.],[-0.53724038],[1.],[-0.22090264],[-0.10684924],[-0.10910339],[-0.10768659],[-0.10529224],[-0.10207591],[-0.09828548],[-0.09448907],[-0.09781983],[-0.10763086],[-0.11677189]
(0.09288215976697346+0j),[-8.57870528e-15],[1.],[-0.57181002],[1.],[-0.23201198],[-0.10919253],[-0.10776877],[-0.10536604],[-0.10214015],[-0.09834068],[-0.09453604],[-0.09785777],[-0.10766128],[-0.11679696],[-0.1250672]
(0.08287800870035883+0j),[-5.27106344e-15],[1.],[-0.54081391],[1.],[-0.23475943],[-0.10787971],[-0.10546628],[-0.10222848],[-0.09841719],[-0.09460183],[-0.097917],[-0.10770675],[-0.11683634],[-0.12509676],[-0.12545055]
(0.08085506311242245+0j),[-3.14759416e-15],[1.],[-0.53366866],[1.],[-0.22915579],[-0.10558942],[-0.10233955],[-0.0985148],[-0.09468613],[-0.09799021],[-0.10777308],[-0.11688826],[-0.12514217],[-0.12548343],[-0.12114645]
(0.0749399603564745+0j),[-1.42023271e-15],[1.],[-0.51408365],[1.],[-0.22385202],[-0.10245706],[-0.09862041],[-0.09477938],[-0.09807302],[-0.10784577],[-0.11695238],[-0.12519322],[-0.12552734],[-0.1211806],[-0.11813369]
(0.07229145591498067+0j),[-2.52247289e-16],[1.],[-0.50499977],[1.],[-0.21747774],[-0.09872988],[-0.09487644],[-0.09816128],[-0.10792504],[-0.11702142],[-0.1252538],[-0.12557511],[-0.12122131],[-0.11816486],[-0.1148993]
(0.07113704739194404+0j),[1.59221142e-15],[1.],[-0.50097551],[1.],[-0.21226157],[-0.09497768],[-0.09825475],[-0.10800886],[-0.11709684],[-0.12532069],[-0.12563032],[-0.12126575],[-0.11820332],[-0.11492786],[-0.11342178]
(0.06485423561430091+0j),[9.30142987e-16],[1.],[-0.47895086],[1.],[-0.20555404],[-0.09833972],[-0.10808872],[-0.11716866],[-0.12538495],[-0.12568648],[-0.12131124],[-0.11824036],[-0.11496006],[-0.11344583],[-0.11048476]
(0.05775543518032918+0j),[6.96629297e-16],[1.],[-0.45274146],[1.],[-0.20345378],[-0.10815233],[-0.11722849],[-0.12543885],[-0.12573356],[-0.1213519],[-0.11827522],[-0.11498614],[-0.11346898],[-0.11050277],[-0.10504604]
(0.050021788262827736+0j),[2.09139374e-15],[1.],[-0.4222225],[1.],[-0.20686992],[-0.11729003],[-0.12549693],[-0.12578603],[-0.12139724],[-0.11831442],[-0.11502119],[-0.11349634],[-0.11052624],[-0.10506654],[-0.09865305]
(0.058046944503785114+0j),[2.80385574e-15],[1.],[-0.45584543],[1.],[-0.21638755],[-0.12557425],[-0.12585731],[-0.12146177],[-0.11837255],[-0.11507275],[-0.11354157],[-0.11056571],[-0.10510056],[-0.09868213],[-0.09901841]
(0.06018309654886547+0j),[3.30806013e-15],[1.],[-0.46470003],[1.],[-0.22947707],[-0.12595699],[-0.12155346],[-0.11845683],[-0.11514949],[-0.11361123],[-0.11062853],[-0.10515623],[-0.09873054],[-0.09905965],[-0.10379722]
(0.05865057392336307+0j),[3.35480345e-15],[1.],[-0.45951902],[1.],[-0.23031832],[-0.12168844],[-0.11858166],[-0.11526489],[-0.11371839],[-0.11072626],[-0.10524435],[-0.09880906],[-0.09912886],[-0.10385567],[-0.10421599]
(0.06635326760472626+0j),[2.34814312e-15],[1.],[-0.48831605],[1.],[-0.22873723],[-0.11872488],[-0.11539828],[-0.11384237],[-0.11084049],[-0.10534826],[-0.09890226],[-0.09921137],[-0.1039275],[-0.10427607],[-0.10689511]
(0.06383628036227113+0j),[1.32614913e-15],[1.],[-0.47935969],[1.],[-0.2279746],[-0.11552749],[-0.11396095],[-0.11095307],[-0.10544929],[-0.09899208],[-0.09929354],[-0.10399882],[-0.10433618],[-0.10694615],[-0.10911142]
(0.06546640462558292+0j),[1.30980453e-15],[1.],[-0.48531074],[1.],[-0.22442546],[-0.1140797],[-0.11106183],[-0.10554927],[-0.09908282],[-0.09937574],[-0.10407126],[-0.10439888],[-0.1069981],[-0.10915418],[-0.10877215]
(0.06835571071760901+0j),[1.94981446e-16],[1.],[-0.49539922],[1.],[-0.2247738],[-0.11116817],[-0.10564649],[-0.09916988],[-0.09945747],[-0.10414321],[-0.10446176],[-0.10705232],[-0.10919785],[-0.10880859],[-0.11057853]
(0.07059228975794328+0j),[9.00733338e-17],[1.],[-0.50284232],[1.],[-0.22382755],[-0.1057435],[-0.09925736],[-0.09954023],[-0.10421768],[-0.10452695],[-0.10711044],[-0.1092459],[-0.10884761],[-0.11061204],[-0.11255239]
(0.07385722034229075+0j),[4.93472458e-16],[1.],[-0.51341882],[1.],[-0.22041931],[-0.09934137],[-0.09961954],[-0.10429029],[-0.1045912],[-0.1071676],[-0.10929551],[-0.10888776],[-0.11064627],[-0.11257878],[-0.1145843]
(0.08256045573310584+0j),[-9.81170448e-18],[1.],[-0.54054499],[1.],[-0.21826965],[-0.09969614],[-0.10436259],[-0.10465688],[-0.10722468],[-0.10934471],[-0.10893118],[-0.11068044],[-0.11260568],[-0.11460855],[-0.11884491]
(0.09169381835273122+0j),[-2.71478967e-16],[1.],[-0.56657273],[1.],[-0.22461667],[-0.10444048],[-0.10472743],[-0.10728771],[-0.10939921],[-0.108977],[-0.11071978],[-0.11263547],[-0.11463251],[-0.11886603],[-0.12483614]
(0.09838061380092618+0j),[5.84943126e-16],[1.],[-0.58380177],[1.],[-0.23424405],[-0.1048166],[-0.10736985],[-0.10947072],[-0.10903827],[-0.11077248],[-0.11268125],[-0.11466559],[-0.11889514],[-0.12485935],[-0.12970631]
(0.09282192084702236+0j),[-7.68007351e-16],[1.],[-0.56672652],[1.],[-0.23465032],[-0.10748096],[-0.10957413],[-0.10912647],[-0.11084898],[-0.1127508],[-0.11472571],[-0.11893873],[-0.12490088],[-0.12973565],[-0.1297143]
(0.10457976667237465+0j),[-2.51618017e-15],[1.],[-0.59764918],[1.],[-0.23890005],[-0.1096816],[-0.10922463],[-0.11093706],[-0.1128263],[-0.11479201],[-0.11899898],[-0.12494575],[-0.12977712],[-0.12974463],[-0.13130317]
(0.09259266134284848+0j),[-1.50053647e-15],[1.],[-0.5632184],[1.],[-0.24068269],[-0.10932623],[-0.11103084],[-0.11291165],[-0.11486726],[-0.11906548],[-0.12500584],[-0.12982454],[-0.12978679],[-0.13133709],[-0.13089076]
